Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
23/10/2012,05:00,2,0,1,1,0
23/10/2012,05:15,5,1,2,2,0
23/10/2012,05:30,6,2,1,3,0
23/10/2012,05:45,4,2,0,0,2
23/10/2012,06:00,6,2,4,0,0
23/10/2012,06:15,20,6,5,5,4
23/10/2012,06:30,17,2,7,6,2
23/10/2012,06:45,19,3,5,6,5
23/10/2012,07:00,26,9,3,11,3
23/10/2012,07:15,33,7,6,12,8
23/10/2012,07:30,24,7,3,8,6
23/10/2012,07:45,23,4,6,10,3
23/10/2012,08:00,16,4,2,5,5
23/10/2012,08:15,25,7,9,8,1
23/10/2012,08:30,26,6,3,12,5
23/10/2012,08:45,17,4,6,4,3
23/10/2012,09:00,34,12,10,5,7
23/10/2012,09:15,18,3,7,2,6
23/10/2012,09:30,22,4,6,6,6
23/10/2012,09:45,15,6,3,3,3
23/10/2012,10:00,17,5,9,2,1
23/10/2012,10:15,17,9,3,3,2
23/10/2012,10:30,18,4,5,4,5
23/10/2012,10:45,13,4,6,2,1
23/10/2012,11:00,11,2,4,4,1
23/10/2012,11:15,17,6,5,4,2
23/10/2012,11:30,17,2,6,8,1
23/10/2012,11:45,26,6,3,11,6
23/10/2012,12:00,27,11,4,6,6
23/10/2012,12:15,14,2,4,6,2
23/10/2012,12:30,22,6,9,1,6
23/10/2012,12:45,29,7,9,5,8
23/10/2012,13:00,15,4,0,8,3
23/10/2012,13:15,20,3,2,7,8
23/10/2012,13:30,13,0,1,4,8
23/10/2012,13:45,21,4,4,8,5
23/10/2012,14:00,15,2,4,7,2
23/10/2012,14:15,24,4,6,7,7
23/10/2012,14:30,18,8,1,3,6
23/10/2012,14:45,23,5,5,5,8
23/10/2012,15:00,20,4,3,5,8
23/10/2012,15:15,23,7,5,2,9
23/10/2012,15:30,15,4,2,3,6
23/10/2012,15:45,29,3,6,10,10
23/10/2012,16:00,34,8,3,11,12
23/10/2012,16:15,38,5,5,14,14
23/10/2012,16:30,36,7,5,8,16
23/10/2012,16:45,51,8,15,16,12
23/10/2012,17:00,49,8,10,16,15
23/10/2012,17:15,66,6,14,19,27
23/10/2012,17:30,73,17,17,13,26
23/10/2012,17:45,82,19,20,19,24
23/10/2012,18:00,71,18,14,19,20
23/10/2012,18:15,69,16,11,25,17
23/10/2012,18:30,45,16,14,7,8
23/10/2012,18:45,27,4,9,8,6
23/10/2012,19:00,24,8,11,3,2
23/10/2012,19:15,11,2,3,4,2
23/10/2012,19:30,10,1,3,1,5
23/10/2012,19:45,6,2,0,1,3
23/10/2012,20:00,5,1,1,1,2
23/10/2012,20:15,3,0,1,2,0
23/10/2012,20:30,2,0,1,0,1
23/10/2012,20:45,0,0,0,0,0
23/10/2012,21:00,1,1,0,0,0
23/10/2012,21:15,3,0,0,2,1
23/10/2012,21:30,2,0,0,1,1
23/10/2012,21:45,3,1,0,2,0
23/10/2012,22:00,0,0,0,0,0
23/10/2012,22:15,1,0,0,1,0
23/10/2012,22:30,0,0,0,0,0
23/10/2012,22:45,2,0,0,0,2
23/10/2012,23:00,0,0,0,0,0
23/10/2012,23:15,1,0,0,0,1
23/10/2012,23:30,0,0,0,0,0
23/10/2012,23:45,0,0,0,0,0
24/10/2012,00:00,0,0,0,0,0
24/10/2012,00:15,0,0,0,0,0
24/10/2012,00:30,0,0,0,0,0
24/10/2012,00:45,0,0,0,0,0
24/10/2012,01:00,0,0,0,0,0
24/10/2012,01:15,0,0,0,0,0
24/10/2012,01:30,0,0,0,0,0
24/10/2012,01:45,0,0,0,0,0
24/10/2012,02:00,0,0,0,0,0
24/10/2012,02:15,0,0,0,0,0
24/10/2012,02:30,0,0,0,0,0
24/10/2012,02:45,0,0,0,0,0
24/10/2012,03:00,0,0,0,0,0
24/10/2012,03:15,0,0,0,0,0
24/10/2012,03:30,0,0,0,0,0
24/10/2012,03:45,0,0,0,0,0
24/10/2012,04:00,0,0,0,0,0
24/10/2012,04:15,0,0,0,0,0
24/10/2012,04:30,2,0,1,0,1
24/10/2012,04:45,1,0,1,0,0
24/10/2012,05:00,3,2,1,0,0
24/10/2012,05:15,5,1,2,2,0
24/10/2012,05:30,5,2,0,2,1
24/10/2012,05:45,7,2,2,3,0
24/10/2012,06:00,13,2,6,1,4
24/10/2012,06:15,10,4,2,3,1
24/10/2012,06:30,22,4,4,6,8
24/10/2012,06:45,32,5,12,8,7
24/10/2012,07:00,22,6,2,8,6
24/10/2012,07:15,23,4,4,8,7
24/10/2012,07:30,36,7,6,11,12
24/10/2012,07:45,31,6,3,17,5
24/10/2012,08:00,26,5,3,14,4
24/10/2012,08:15,20,5,3,6,6
24/10/2012,08:30,32,8,5,14,5
24/10/2012,08:45,32,6,5,9,12
24/10/2012,09:00,17,3,7,3,4
24/10/2012,09:15,20,8,6,3,3
24/10/2012,09:30,33,13,8,5,7
24/10/2012,09:45,26,6,14,3,3
24/10/2012,10:00,15,4,6,1,4
24/10/2012,10:15,18,7,5,3,3
24/10/2012,10:30,14,9,4,0,1
24/10/2012,10:45,43,9,9,2,23
24/10/2012,11:00,21,5,9,5,2
24/10/2012,11:15,19,8,4,1,6
24/10/2012,11:30,22,3,5,9,5
24/10/2012,11:45,16,3,4,7,2
24/10/2012,12:00,15,4,3,6,2
24/10/2012,12:15,18,2,7,5,4
24/10/2012,12:30,22,4,5,6,7
24/10/2012,12:45,19,8,4,2,5
24/10/2012,13:00,25,6,5,8,6
24/10/2012,13:15,21,4,5,2,10
24/10/2012,13:30,19,5,3,6,5
24/10/2012,13:45,19,5,3,5,6
24/10/2012,14:00,29,4,0,10,15
24/10/2012,14:15,21,1,1,11,8
24/10/2012,14:30,10,1,0,4,5
24/10/2012,14:45,20,8,1,7,4
24/10/2012,15:00,23,3,3,5,12
24/10/2012,15:15,15,4,3,4,4
24/10/2012,15:30,25,4,1,12,8
24/10/2012,15:45,33,5,4,14,10
24/10/2012,16:00,36,7,5,11,13
24/10/2012,16:15,50,7,13,13,17
24/10/2012,16:30,42,8,8,12,14
24/10/2012,16:45,44,4,11,12,17
24/10/2012,17:00,55,10,6,13,26
24/10/2012,17:15,72,16,20,16,20
24/10/2012,17:30,67,9,13,21,24
24/10/2012,17:45,91,15,15,34,27
24/10/2012,18:00,60,16,5,13,26
24/10/2012,18:15,71,15,21,17,18
24/10/2012,18:30,43,10,8,14,11
24/10/2012,18:45,34,11,13,5,5
24/10/2012,19:00,19,5,9,3,2
24/10/2012,19:15,10,4,1,1,4
24/10/2012,19:30,9,3,4,0,2
24/10/2012,19:45,8,3,2,3,0
24/10/2012,20:00,11,1,1,3,6
24/10/2012,20:15,8,1,2,0,5
24/10/2012,20:30,4,1,1,2,0
24/10/2012,20:45,2,0,0,2,0
24/10/2012,21:00,3,0,0,0,3
24/10/2012,21:15,1,0,0,0,1
24/10/2012,21:30,0,0,0,0,0
24/10/2012,21:45,2,0,1,0,1
24/10/2012,22:00,2,0,0,0,2
24/10/2012,22:15,1,0,1,0,0
24/10/2012,22:30,0,0,0,0,0
24/10/2012,22:45,3,0,0,2,1
24/10/2012,23:00,1,0,1,0,0
24/10/2012,23:15,0,0,0,0,0
24/10/2012,23:30,0,0,0,0,0
24/10/2012,23:45,0,0,0,0,0
25/10/2012,00:00,0,0,0,0,0
25/10/2012,00:15,1,1,0,0,0
25/10/2012,00:30,0,0,0,0,0
25/10/2012,00:45,0,0,0,0,0
25/10/2012,01:00,0,0,0,0,0
25/10/2012,01:15,0,0,0,0,0
25/10/2012,01:30,0,0,0,0,0
25/10/2012,01:45,0,0,0,0,0
25/10/2012,02:00,0,0,0,0,0
25/10/2012,02:15,0,0,0,0,0
25/10/2012,02:30,0,0,0,0,0
25/10/2012,02:45,1,1,0,0,0
25/10/2012,03:00,0,0,0,0,0
25/10/2012,03:15,0,0,0,0,0
25/10/2012,03:30,0,0,0,0,0
25/10/2012,03:45,0,0,0,0,0
25/10/2012,04:00,0,0,0,0,0
25/10/2012,04:15,0,0,0,0,0
25/10/2012,04:30,1,0,1,0,0
25/10/2012,04:45,0,0,0,0,0
25/10/2012,05:00,0,0,0,0,0
25/10/2012,05:15,3,0,1,2,0
25/10/2012,05:30,6,2,1,0,3
25/10/2012,05:45,5,3,1,0,1
25/10/2012,06:00,8,1,1,4,2
25/10/2012,06:15,17,5,4,4,4
25/10/2012,06:30,26,5,7,6,8
25/10/2012,06:45,36,11,11,9,5
25/10/2012,07:00,18,6,3,5,4
25/10/2012,07:15,29,4,6,12,7
25/10/2012,07:30,29,6,6,11,6
25/10/2012,07:45,16,1,1,10,4
25/10/2012,08:00,18,5,2,8,3
25/10/2012,08:15,26,6,7,5,8
25/10/2012,08:30,23,5,5,10,3
25/10/2012,08:45,23,6,6,7,4
25/10/2012,09:00,18,1,5,5,7
25/10/2012,09:15,17,5,4,5,3
25/10/2012,09:30,14,2,5,2,5
25/10/2012,09:45,12,0,3,2,7
25/10/2012,10:00,17,4,8,3,2
25/10/2012,10:15,12,3,2,2,5
25/10/2012,10:30,13,5,4,2,2
25/10/2012,10:45,21,5,3,5,8
25/10/2012,11:00,13,4,2,0,7
25/10/2012,11:15,13,2,3,1,7
25/10/2012,11:30,13,1,6,3,3
25/10/2012,11:45,15,4,6,2,3
25/10/2012,12:00,18,0,7,2,9
25/10/2012,12:15,12,5,2,1,4
25/10/2012,12:30,16,8,3,4,1
25/10/2012,12:45,11,3,4,3,1
25/10/2012,13:00,19,5,5,4,5
25/10/2012,13:15,29,6,3,12,8
25/10/2012,13:30,12,2,1,5,4
25/10/2012,13:45,21,3,3,9,6
25/10/2012,14:00,22,2,2,11,7
25/10/2012,14:15,12,3,4,3,2
25/10/2012,14:30,16,7,5,1,3
25/10/2012,14:45,23,4,2,9,8
25/10/2012,15:00,14,3,3,5,3
25/10/2012,15:15,13,4,2,6,1
25/10/2012,15:30,22,2,5,7,8
25/10/2012,15:45,22,11,2,5,4
25/10/2012,16:00,30,7,8,7,8
25/10/2012,16:15,33,5,8,7,13
25/10/2012,16:30,39,6,11,6,16
25/10/2012,16:45,49,11,8,18,12
25/10/2012,17:00,48,5,10,17,16
25/10/2012,17:15,52,7,14,10,21
25/10/2012,17:30,53,12,13,13,15
25/10/2012,17:45,50,9,11,19,11
25/10/2012,18:00,57,16,12,10,19
25/10/2012,18:15,57,11,18,15,13
25/10/2012,18:30,48,11,16,11,10
25/10/2012,18:45,26,5,4,9,8
25/10/2012,19:00,17,3,5,5,4
25/10/2012,19:15,12,0,4,6,2
25/10/2012,19:30,14,5,1,5,3
25/10/2012,19:45,5,1,0,3,1
25/10/2012,20:00,5,1,0,1,3
25/10/2012,20:15,2,2,0,0,0
25/10/2012,20:30,2,2,0,0,0
25/10/2012,20:45,0,0,0,0,0
25/10/2012,21:00,2,0,0,1,1
25/10/2012,21:15,0,0,0,0,0
25/10/2012,21:30,2,0,0,1,1
25/10/2012,21:45,2,1,0,1,0
25/10/2012,22:00,1,0,0,1,0
25/10/2012,22:15,0,0,0,0,0
25/10/2012,22:30,1,0,0,1,0
25/10/2012,22:45,1,0,0,0,1
25/10/2012,23:00,0,0,0,0,0
25/10/2012,23:15,0,0,0,0,0
25/10/2012,23:30,1,0,0,0,1
25/10/2012,23:45,0,0,0,0,0
26/10/2012,00:00,0,0,0,0,0
26/10/2012,00:15,0,0,0,0,0
26/10/2012,00:30,0,0,0,0,0
26/10/2012,00:45,0,0,0,0,0
26/10/2012,01:00,0,0,0,0,0
26/10/2012,01:15,0,0,0,0,0
26/10/2012,01:30,0,0,0,0,0
26/10/2012,01:45,0,0,0,0,0
26/10/2012,02:00,1,0,1,0,0
26/10/2012,02:15,0,0,0,0,0
26/10/2012,02:30,0,0,0,0,0
26/10/2012,02:45,1,1,0,0,0
26/10/2012,03:00,0,0,0,0,0
26/10/2012,03:15,0,0,0,0,0
26/10/2012,03:30,0,0,0,0,0
26/10/2012,03:45,0,0,0,0,0
26/10/2012,04:00,0,0,0,0,0
26/10/2012,04:15,0,0,0,0,0
26/10/2012,04:30,0,0,0,0,0
26/10/2012,04:45,1,0,1,0,0
26/10/2012,05:00,3,1,1,1,0
26/10/2012,05:15,3,2,1,0,0
26/10/2012,05:30,2,2,0,0,0
26/10/2012,05:45,10,2,5,1,2
26/10/2012,06:00,7,3,2,2,0
26/10/2012,06:15,16,4,2,6,4
26/10/2012,06:30,22,7,10,3,2
26/10/2012,06:45,18,6,5,2,5
26/10/2012,07:00,27,4,6,13,4
26/10/2012,07:15,12,1,0,8,3
26/10/2012,07:30,23,3,7,8,5
26/10/2012,07:45,17,2,4,3,8
26/10/2012,08:00,13,3,1,6,3
26/10/2012,08:15,25,6,5,9,5
26/10/2012,08:30,31,7,8,11,5
26/10/2012,08:45,26,7,8,6,5
26/10/2012,09:00,18,7,5,2,4
26/10/2012,09:15,25,11,8,3,3
26/10/2012,09:30,25,6,7,6,6
26/10/2012,09:45,16,8,5,1,2
26/10/2012,10:00,10,2,4,2,2
26/10/2012,10:15,12,6,2,3,1
26/10/2012,10:30,8,1,5,1,1
26/10/2012,10:45,21,3,5,5,8
26/10/2012,11:00,7,2,2,1,2
26/10/2012,11:15,17,4,0,8,5
26/10/2012,11:30,13,3,4,3,3
26/10/2012,11:45,17,5,9,3,0
26/10/2012,12:00,15,4,4,7,0
26/10/2012,12:15,5,3,1,0,1
26/10/2012,12:30,9,2,2,4,1
26/10/2012,12:45,10,2,3,2,3
26/10/2012,13:00,9,3,4,1,1
26/10/2012,13:15,21,4,4,7,6
26/10/2012,13:30,17,1,5,4,7
26/10/2012,13:45,17,5,1,4,7
26/10/2012,14:00,13,1,3,2,7
26/10/2012,14:15,16,1,1,9,5
26/10/2012,14:30,11,5,0,2,4
26/10/2012,14:45,13,3,1,4,5
26/10/2012,15:00,16,3,5,2,6
26/10/2012,15:15,17,2,4,4,7
26/10/2012,15:30,14,3,3,5,3
26/10/2012,15:45,18,3,5,5,5
26/10/2012,16:00,21,2,4,10,5
26/10/2012,16:15,23,2,5,6,10
26/10/2012,16:30,31,8,4,9,10
26/10/2012,16:45,26,6,7,4,9
26/10/2012,17:00,31,12,0,12,7
26/10/2012,17:15,49,7,18,8,16
26/10/2012,17:30,40,4,7,12,17
26/10/2012,17:45,41,6,12,15,8
26/10/2012,18:00,33,4,4,12,13
26/10/2012,18:15,25,5,6,7,7
26/10/2012,18:30,24,4,12,3,5
26/10/2012,18:45,13,5,3,2,3
26/10/2012,19:00,6,2,0,4,0
26/10/2012,19:15,4,0,1,1,2
26/10/2012,19:30,4,2,1,0,1
26/10/2012,19:45,2,1,0,1,0
26/10/2012,20:00,2,0,0,1,1
26/10/2012,20:15,2,0,1,1,0
26/10/2012,20:30,1,1,0,0,0
26/10/2012,20:45,6,0,3,1,2
26/10/2012,21:00,0,0,0,0,0
26/10/2012,21:15,0,0,0,0,0
26/10/2012,21:30,2,0,0,0,2
26/10/2012,21:45,0,0,0,0,0
26/10/2012,22:00,3,1,1,0,1
26/10/2012,22:15,1,1,0,0,0
26/10/2012,22:30,0,0,0,0,0
26/10/2012,22:45,0,0,0,0,0
26/10/2012,23:00,0,0,0,0,0
26/10/2012,23:15,0,0,0,0,0
26/10/2012,23:30,0,0,0,0,0
26/10/2012,23:45,0,0,0,0,0
27/10/2012,00:00,0,0,0,0,0
27/10/2012,00:15,1,0,0,1,0
27/10/2012,00:30,0,0,0,0,0
27/10/2012,00:45,0,0,0,0,0
27/10/2012,01:00,0,0,0,0,0
27/10/2012,01:15,0,0,0,0,0
27/10/2012,01:30,0,0,0,0,0
27/10/2012,01:45,0,0,0,0,0
27/10/2012,02:00,0,0,0,0,0
27/10/2012,02:15,0,0,0,0,0
27/10/2012,02:30,0,0,0,0,0
27/10/2012,02:45,0,0,0,0,0
27/10/2012,03:00,0,0,0,0,0
27/10/2012,03:15,0,0,0,0,0
27/10/2012,03:30,0,0,0,0,0
27/10/2012,03:45,0,0,0,0,0
27/10/2012,04:00,1,0,1,0,0
27/10/2012,04:15,0,0,0,0,0
27/10/2012,04:30,0,0,0,0,0
27/10/2012,04:45,0,0,0,0,0
27/10/2012,05:00,0,0,0,0,0
27/10/2012,05:15,0,0,0,0,0
27/10/2012,05:30,1,0,0,0,1
27/10/2012,05:45,2,2,0,0,0
27/10/2012,06:00,1,0,1,0,0
27/10/2012,06:15,3,0,2,1,0
27/10/2012,06:30,1,0,1,0,0
27/10/2012,06:45,3,1,1,0,1
27/10/2012,07:00,5,2,3,0,0
27/10/2012,07:15,18,10,7,0,1
27/10/2012,07:30,20,6,9,4,1
27/10/2012,07:45,27,11,8,4,4
27/10/2012,08:00,31,11,7,4,9
27/10/2012,08:15,32,8,10,7,7
27/10/2012,08:30,30,10,5,7,8
27/10/2012,08:45,52,14,16,10,12
27/10/2012,09:00,52,18,17,5,12
27/10/2012,09:15,53,15,22,7,9
27/10/2012,09:30,33,15,7,2,9
27/10/2012,09:45,62,21,15,12,14
27/10/2012,10:00,62,16,16,23,7
27/10/2012,10:15,44,9,19,9,7
27/10/2012,10:30,52,15,17,11,9
27/10/2012,10:45,54,13,14,12,15
27/10/2012,11:00,59,23,10,12,14
27/10/2012,11:15,67,21,14,16,16
27/10/2012,11:30,66,11,19,20,16
27/10/2012,11:45,48,9,16,10,13
27/10/2012,12:00,44,18,11,5,10
27/10/2012,12:15,41,10,12,9,10
27/10/2012,12:30,27,5,1,11,10
27/10/2012,12:45,48,8,10,18,12
27/10/2012,13:00,42,12,9,8,13
27/10/2012,13:15,43,7,8,13,15
27/10/2012,13:30,47,5,16,15,11
27/10/2012,13:45,46,11,9,18,8
27/10/2012,14:00,45,6,7,13,19
27/10/2012,14:15,48,10,4,19,15
27/10/2012,14:30,41,8,6,11,16
27/10/2012,14:45,37,6,8,6,17
27/10/2012,15:00,49,9,9,11,20
27/10/2012,15:15,45,5,11,18,11
27/10/2012,15:30,38,5,5,14,14
27/10/2012,15:45,63,10,9,22,22
27/10/2012,16:00,58,14,13,11,20
27/10/2012,16:15,35,6,9,10,10
27/10/2012,16:30,57,11,10,19,17
27/10/2012,16:45,52,14,12,13,13
27/10/2012,17:00,43,10,8,13,12
27/10/2012,17:15,44,10,10,8,16
27/10/2012,17:30,35,10,5,10,10
27/10/2012,17:45,31,7,7,9,8
27/10/2012,18:00,28,5,7,8,8
27/10/2012,18:15,24,3,2,14,5
27/10/2012,18:30,4,1,2,0,1
27/10/2012,18:45,8,3,1,1,3
27/10/2012,19:00,1,0,0,1,0
27/10/2012,19:15,2,1,1,0,0
27/10/2012,19:30,3,1,1,0,1
27/10/2012,19:45,2,2,0,0,0
27/10/2012,20:00,6,3,2,1,0
27/10/2012,20:15,1,0,1,0,0
27/10/2012,20:30,0,0,0,0,0
27/10/2012,20:45,1,0,0,0,1
27/10/2012,21:00,0,0,0,0,0
27/10/2012,21:15,0,0,0,0,0
27/10/2012,21:30,1,0,0,0,1
27/10/2012,21:45,0,0,0,0,0
27/10/2012,22:00,0,0,0,0,0
27/10/2012,22:15,1,1,0,0,0
27/10/2012,22:30,0,0,0,0,0
27/10/2012,22:45,0,0,0,0,0
27/10/2012,23:00,0,0,0,0,0
27/10/2012,23:15,0,0,0,0,0
27/10/2012,23:30,0,0,0,0,0
27/10/2012,23:45,0,0,0,0,0
28/10/2012,00:00,0,0,0,0,0
28/10/2012,00:15,0,0,0,0,0
28/10/2012,00:30,0,0,0,0,0
28/10/2012,00:45,0,0,0,0,0
28/10/2012,01:00,1,0,1,0,0
28/10/2012,01:15,0,0,0,0,0
28/10/2012,01:30,0,0,0,0,0
28/10/2012,01:45,0,0,0,0,0
28/10/2012,02:00,0,0,0,0,0
28/10/2012,02:15,0,0,0,0,0
28/10/2012,02:30,0,0,0,0,0
28/10/2012,02:45,0,0,0,0,0
28/10/2012,03:00,0,0,0,0,0
28/10/2012,03:15,3,3,0,0,0
28/10/2012,03:30,0,0,0,0,0
28/10/2012,03:45,0,0,0,0,0
28/10/2012,04:00,0,0,0,0,0
28/10/2012,04:15,2,0,2,0,0
28/10/2012,04:30,0,0,0,0,0
28/10/2012,04:45,0,0,0,0,0
28/10/2012,05:00,0,0,0,0,0
28/10/2012,05:15,0,0,0,0,0
28/10/2012,05:30,1,0,0,0,1
28/10/2012,05:45,0,0,0,0,0
28/10/2012,06:00,3,2,0,1,0
28/10/2012,06:15,1,0,1,0,0
28/10/2012,06:30,0,0,0,0,0
28/10/2012,06:45,1,0,1,0,0
28/10/2012,07:00,0,0,0,0,0
28/10/2012,07:15,2,1,1,0,0
28/10/2012,07:30,9,2,5,0,2
28/10/2012,07:45,23,4,4,10,5
28/10/2012,08:00,21,7,11,0,3
28/10/2012,08:15,23,6,8,6,3
28/10/2012,08:30,27,8,8,5,6
28/10/2012,08:45,23,5,10,3,5
28/10/2012,09:00,17,5,6,1,5
28/10/2012,09:15,28,14,5,4,5
28/10/2012,09:30,39,13,14,11,1
28/10/2012,09:45,41,16,11,8,6
28/10/2012,10:00,29,7,10,8,4
28/10/2012,10:15,34,13,12,2,7
28/10/2012,10:30,23,4,8,7,4
28/10/2012,10:45,31,8,8,4,11
28/10/2012,11:00,22,7,8,4,3
28/10/2012,11:15,33,14,10,6,3
28/10/2012,11:30,26,9,10,4,3
28/10/2012,11:45,37,14,8,6,9
28/10/2012,12:00,32,9,10,4,9
28/10/2012,12:15,35,10,15,6,4
28/10/2012,12:30,21,7,11,1,2
28/10/2012,12:45,32,17,7,7,1
28/10/2012,13:00,25,11,7,0,7
28/10/2012,13:15,24,10,7,3,4
28/10/2012,13:30,21,6,8,5,2
28/10/2012,13:45,16,2,6,2,6
28/10/2012,14:00,14,4,6,3,1
28/10/2012,14:15,17,7,5,2,3
28/10/2012,14:30,19,3,4,8,4
28/10/2012,14:45,21,7,8,6,0
28/10/2012,15:00,12,5,3,1,3
28/10/2012,15:15,13,3,6,2,2
28/10/2012,15:30,9,5,1,1,2
28/10/2012,15:45,10,2,2,1,5
28/10/2012,16:00,14,3,2,6,3
28/10/2012,16:15,15,2,3,2,8
28/10/2012,16:30,10,4,4,2,0
28/10/2012,16:45,9,7,1,0,1
28/10/2012,17:00,7,3,2,1,1
28/10/2012,17:15,4,2,1,0,1
28/10/2012,17:30,6,1,2,1,2
28/10/2012,17:45,3,2,1,0,0
28/10/2012,18:00,0,0,0,0,0
28/10/2012,18:15,0,0,0,0,0
28/10/2012,18:30,2,1,1,0,0
28/10/2012,18:45,0,0,0,0,0
28/10/2012,19:00,0,0,0,0,0
28/10/2012,19:15,1,0,0,1,0
28/10/2012,19:30,0,0,0,0,0
28/10/2012,19:45,0,0,0,0,0
28/10/2012,20:00,0,0,0,0,0
28/10/2012,20:15,3,0,1,2,0
28/10/2012,20:30,0,0,0,0,0
28/10/2012,20:45,1,1,0,0,0
28/10/2012,21:00,0,0,0,0,0
28/10/2012,21:15,4,2,2,0,0
28/10/2012,21:30,0,0,0,0,0
28/10/2012,21:45,0,0,0,0,0
28/10/2012,22:00,0,0,0,0,0
28/10/2012,22:15,0,0,0,0,0
28/10/2012,22:30,0,0,0,0,0
28/10/2012,22:45,0,0,0,0,0
28/10/2012,23:00,0,0,0,0,0
28/10/2012,23:15,0,0,0,0,0
28/10/2012,23:30,0,0,0,0,0
28/10/2012,23:45,0,0,0,0,0
29/10/2012,00:00,0,0,0,0,0
29/10/2012,00:15,0,0,0,0,0
29/10/2012,00:30,0,0,0,0,0
29/10/2012,00:45,0,0,0,0,0
29/10/2012,01:00,0,0,0,0,0
29/10/2012,01:15,0,0,0,0,0
29/10/2012,01:30,0,0,0,0,0
29/10/2012,01:45,0,0,0,0,0
29/10/2012,02:00,0,0,0,0,0
29/10/2012,02:15,0,0,0,0,0
29/10/2012,02:30,0,0,0,0,0
29/10/2012,02:45,0,0,0,0,0
29/10/2012,03:00,0,0,0,0,0
29/10/2012,03:15,0,0,0,0,0
29/10/2012,03:30,0,0,0,0,0
29/10/2012,03:45,0,0,0,0,0
29/10/2012,04:00,0,0,0,0,0
29/10/2012,04:15,0,0,0,0,0
29/10/2012,04:30,0,0,0,0,0
29/10/2012,04:45,0,0,0,0,0
29/10/2012,05:00,1,1,0,0,0
29/10/2012,05:15,2,0,2,0,0
29/10/2012,05:30,0,0,0,0,0
29/10/2012,05:45,0,0,0,0,0
29/10/2012,06:00,1,0,1,0,0
29/10/2012,06:15,0,0,0,0,0
29/10/2012,06:30,0,0,0,0,0
29/10/2012,06:45,0,0,0,0,0
29/10/2012,07:00,1,0,0,1,0
29/10/2012,07:15,0,0,0,0,0
29/10/2012,07:30,0,0,0,0,0
29/10/2012,07:45,1,1,0,0,0
29/10/2012,08:00,1,1,0,0,0
29/10/2012,08:15,4,1,2,0,1
29/10/2012,08:30,0,0,0,0,0
29/10/2012,08:45,0,0,0,0,0
29/10/2012,09:00,1,1,0,0,0
29/10/2012,09:15,2,1,0,0,1
29/10/2012,09:30,2,1,1,0,0
29/10/2012,09:45,1,1,0,0,0
29/10/2012,10:00,3,0,2,0,1
29/10/2012,10:15,4,1,0,0,3
29/10/2012,10:30,7,5,1,0,1
29/10/2012,10:45,2,0,2,0,0
29/10/2012,11:00,1,1,0,0,0
29/10/2012,11:15,1,0,1,0,0
29/10/2012,11:30,5,2,2,1,0
29/10/2012,11:45,1,0,1,0,0
29/10/2012,12:00,0,0,0,0,0
29/10/2012,12:15,1,0,0,1,0
29/10/2012,12:30,3,0,0,0,3
29/10/2012,12:45,1,0,0,0,1
29/10/2012,13:00,0,0,0,0,0
29/10/2012,13:15,1,1,0,0,0
29/10/2012,13:30,1,0,1,0,0
29/10/2012,13:45,1,0,0,1,0
29/10/2012,14:00,0,0,0,0,0
29/10/2012,14:15,0,0,0,0,0
29/10/2012,14:30,2,2,0,0,0
29/10/2012,14:45,0,0,0,0,0
29/10/2012,15:00,0,0,0,0,0
29/10/2012,15:15,2,1,0,0,1
29/10/2012,15:30,0,0,0,0,0
29/10/2012,15:45,1,0,0,1,0
29/10/2012,16:00,1,0,0,1,0
29/10/2012,16:15,0,0,0,0,0
29/10/2012,16:30,0,0,0,0,0
29/10/2012,16:45,0,0,0,0,0
29/10/2012,17:00,0,0,0,0,0
29/10/2012,17:15,2,2,0,0,0
29/10/2012,17:30,0,0,0,0,0
29/10/2012,17:45,0,0,0,0,0
29/10/2012,18:00,0,0,0,0,0
29/10/2012,18:15,0,0,0,0,0
29/10/2012,18:30,0,0,0,0,0
29/10/2012,18:45,0,0,0,0,0
29/10/2012,19:00,0,0,0,0,0
29/10/2012,19:15,0,0,0,0,0
29/10/2012,19:30,0,0,0,0,0
29/10/2012,19:45,0,0,0,0,0
29/10/2012,20:00,0,0,0,0,0
29/10/2012,20:15,0,0,0,0,0
29/10/2012,20:30,0,0,0,0,0
29/10/2012,20:45,0,0,0,0,0
29/10/2012,21:00,0,0,0,0,0
29/10/2012,21:15,0,0,0,0,0
29/10/2012,21:30,0,0,0,0,0
29/10/2012,21:45,0,0,0,0,0
29/10/2012,22:00,0,0,0,0,0
29/10/2012,22:15,0,0,0,0,0
29/10/2012,22:30,0,0,0,0,0
29/10/2012,22:45,0,0,0,0,0
29/10/2012,23:00,0,0,0,0,0
29/10/2012,23:15,0,0,0,0,0
29/10/2012,23:30,0,0,0,0,0
29/10/2012,23:45,0,0,0,0,0
30/10/2012,00:00,0,0,0,0,0
30/10/2012,00:15,0,0,0,0,0
30/10/2012,00:30,1,1,0,0,0
30/10/2012,00:45,0,0,0,0,0
30/10/2012,01:00,0,0,0,0,0
30/10/2012,01:15,0,0,0,0,0
30/10/2012,01:30,0,0,0,0,0
30/10/2012,01:45,0,0,0,0,0
30/10/2012,02:00,0,0,0,0,0
30/10/2012,02:15,0,0,0,0,0
30/10/2012,02:30,0,0,0,0,0
