Date,,WOD Bon Air East,WOD Bon Air East Ped IN,WOD Bon Air East Ped OUT,WOD Bon Air East Bike IN,WOD Bon Air East Bike OUT
18/10/2011,01:15,1,0,1,0,0
18/10/2011,01:30,0,0,0,0,0
18/10/2011,01:45,0,0,0,0,0
18/10/2011,02:00,0,0,0,0,0
18/10/2011,02:15,0,0,0,0,0
18/10/2011,02:30,0,0,0,0,0
18/10/2011,02:45,0,0,0,0,0
18/10/2011,03:00,0,0,0,0,0
18/10/2011,03:15,0,0,0,0,0
18/10/2011,03:30,0,0,0,0,0
18/10/2011,03:45,0,0,0,0,0
18/10/2011,04:00,0,0,0,0,0
18/10/2011,04:15,0,0,0,0,0
18/10/2011,04:30,0,0,0,0,0
18/10/2011,04:45,1,0,0,0,1
18/10/2011,05:00,5,2,2,1,0
18/10/2011,05:15,4,3,0,1,0
18/10/2011,05:30,4,0,0,3,1
18/10/2011,05:45,12,5,2,3,2
18/10/2011,06:00,10,7,3,0,0
18/10/2011,06:15,24,8,8,5,3
18/10/2011,06:30,25,9,8,5,3
18/10/2011,06:45,22,9,5,6,2
18/10/2011,07:00,20,6,5,6,3
18/10/2011,07:15,24,5,7,8,4
18/10/2011,07:30,37,7,8,9,13
18/10/2011,07:45,34,8,6,11,9
18/10/2011,08:00,53,30,7,11,5
18/10/2011,08:15,34,5,3,17,9
18/10/2011,08:30,21,6,6,3,6
18/10/2011,08:45,24,3,1,12,8
18/10/2011,09:00,43,23,9,7,4
18/10/2011,09:15,20,6,7,6,1
18/10/2011,09:30,9,3,1,2,3
18/10/2011,09:45,19,8,6,2,3
18/10/2011,10:00,12,6,3,1,2
18/10/2011,10:15,4,1,2,1,0
18/10/2011,10:30,6,0,2,1,3
18/10/2011,10:45,15,3,8,1,3
18/10/2011,11:00,14,5,4,4,1
18/10/2011,11:15,11,3,0,1,7
18/10/2011,11:30,8,0,0,4,4
18/10/2011,11:45,16,4,4,6,2
18/10/2011,12:00,15,4,3,5,3
18/10/2011,12:15,21,9,4,7,1
18/10/2011,12:30,10,4,4,1,1
18/10/2011,12:45,14,2,1,5,6
18/10/2011,13:00,12,1,1,7,3
18/10/2011,13:15,16,2,9,4,1
18/10/2011,13:30,24,2,5,6,11
18/10/2011,13:45,22,6,3,5,8
18/10/2011,14:00,16,2,3,4,7
18/10/2011,14:15,13,0,2,4,7
18/10/2011,14:30,24,2,2,14,6
18/10/2011,14:45,18,6,3,2,7
18/10/2011,15:00,21,5,5,2,9
18/10/2011,15:15,23,3,2,7,11
18/10/2011,15:30,20,1,3,8,8
18/10/2011,15:45,20,4,4,6,6
18/10/2011,16:00,23,3,3,8,9
18/10/2011,16:15,20,3,3,8,6
18/10/2011,16:30,33,10,3,9,11
18/10/2011,16:45,40,6,9,10,15
18/10/2011,17:00,48,11,10,12,15
18/10/2011,17:15,41,7,8,13,13
18/10/2011,17:30,80,19,17,20,24
18/10/2011,17:45,67,11,16,21,19
18/10/2011,18:00,97,21,26,22,28
18/10/2011,18:15,65,23,13,18,11
18/10/2011,18:30,66,14,15,16,21
18/10/2011,18:45,45,12,8,16,9
18/10/2011,19:00,29,10,5,4,10
18/10/2011,19:15,12,6,2,2,2
18/10/2011,19:30,16,4,7,3,2
18/10/2011,19:45,12,3,2,2,5
18/10/2011,20:00,11,6,1,2,2
18/10/2011,20:15,1,0,0,0,1
18/10/2011,20:30,2,1,0,0,1
18/10/2011,20:45,9,2,1,5,1
18/10/2011,21:00,5,0,0,5,0
18/10/2011,21:15,3,0,1,0,2
18/10/2011,21:30,0,0,0,0,0
18/10/2011,21:45,1,0,0,1,0
18/10/2011,22:00,3,0,0,2,1
18/10/2011,22:15,2,1,1,0,0
18/10/2011,22:30,0,0,0,0,0
18/10/2011,22:45,0,0,0,0,0
18/10/2011,23:00,0,0,0,0,0
18/10/2011,23:15,0,0,0,0,0
18/10/2011,23:30,0,0,0,0,0
18/10/2011,23:45,0,0,0,0,0
19/10/2011,00:00,0,0,0,0,0
19/10/2011,00:15,1,1,0,0,0
19/10/2011,00:30,0,0,0,0,0
19/10/2011,00:45,1,0,1,0,0
19/10/2011,01:00,0,0,0,0,0
19/10/2011,01:15,0,0,0,0,0
19/10/2011,01:30,0,0,0,0,0
19/10/2011,01:45,0,0,0,0,0
19/10/2011,02:00,0,0,0,0,0
19/10/2011,02:15,0,0,0,0,0
19/10/2011,02:30,0,0,0,0,0
19/10/2011,02:45,0,0,0,0,0
19/10/2011,03:00,0,0,0,0,0
19/10/2011,03:15,0,0,0,0,0
19/10/2011,03:30,0,0,0,0,0
19/10/2011,03:45,0,0,0,0,0
19/10/2011,04:00,0,0,0,0,0
19/10/2011,04:15,0,0,0,0,0
19/10/2011,04:30,0,0,0,0,0
19/10/2011,04:45,0,0,0,0,0
19/10/2011,05:00,0,0,0,0,0
19/10/2011,05:15,1,0,0,1,0
19/10/2011,05:30,0,0,0,0,0
19/10/2011,05:45,2,1,1,0,0
19/10/2011,06:00,1,1,0,0,0
19/10/2011,06:15,1,1,0,0,0
19/10/2011,06:30,3,1,1,0,1
19/10/2011,06:45,3,1,1,0,1
19/10/2011,07:00,3,1,0,2,0
19/10/2011,07:15,4,1,1,0,2
19/10/2011,07:30,7,1,0,4,2
19/10/2011,07:45,4,0,1,2,1
19/10/2011,08:00,3,0,0,2,1
19/10/2011,08:15,5,1,1,2,1
19/10/2011,08:30,5,2,0,2,1
19/10/2011,08:45,2,0,1,0,1
19/10/2011,09:00,3,0,1,2,0
19/10/2011,09:15,9,2,5,2,0
19/10/2011,09:30,8,6,1,1,0
19/10/2011,09:45,6,2,3,0,1
19/10/2011,10:00,5,2,3,0,0
19/10/2011,10:15,8,4,4,0,0
19/10/2011,10:30,9,2,6,0,1
19/10/2011,10:45,2,1,1,0,0
19/10/2011,11:00,5,2,2,0,1
19/10/2011,11:15,9,5,1,1,2
19/10/2011,11:30,4,3,1,0,0
19/10/2011,11:45,4,1,1,1,1
19/10/2011,12:00,7,2,2,1,2
19/10/2011,12:15,8,3,3,1,1
19/10/2011,12:30,9,3,4,0,2
19/10/2011,12:45,7,3,2,0,2
19/10/2011,13:00,6,2,2,1,1
19/10/2011,13:15,4,4,0,0,0
19/10/2011,13:30,4,2,2,0,0
19/10/2011,13:45,1,0,1,0,0
19/10/2011,14:00,3,1,1,0,1
19/10/2011,14:15,0,0,0,0,0
19/10/2011,14:30,1,0,1,0,0
19/10/2011,14:45,1,0,1,0,0
19/10/2011,15:00,5,3,1,0,1
19/10/2011,15:15,5,0,3,1,1
19/10/2011,15:30,5,2,1,2,0
19/10/2011,15:45,11,4,4,1,2
19/10/2011,16:00,10,2,4,4,0
19/10/2011,16:15,7,5,0,1,1
19/10/2011,16:30,11,5,5,1,0
19/10/2011,16:45,12,3,7,0,2
19/10/2011,17:00,11,4,2,3,2
19/10/2011,17:15,10,1,3,3,3
19/10/2011,17:30,15,8,3,1,3
19/10/2011,17:45,13,2,7,2,2
19/10/2011,18:00,20,7,8,1,4
19/10/2011,18:15,15,4,5,4,2
19/10/2011,18:30,8,2,6,0,0
19/10/2011,18:45,4,1,2,1,0
19/10/2011,19:00,6,3,1,0,2
19/10/2011,19:15,7,4,3,0,0
19/10/2011,19:30,0,0,0,0,0
19/10/2011,19:45,3,0,0,1,2
19/10/2011,20:00,4,0,3,1,0
19/10/2011,20:15,1,1,0,0,0
19/10/2011,20:30,0,0,0,0,0
19/10/2011,20:45,1,0,0,0,1
19/10/2011,21:00,2,1,1,0,0
19/10/2011,21:15,0,0,0,0,0
19/10/2011,21:30,0,0,0,0,0
19/10/2011,21:45,3,2,1,0,0
19/10/2011,22:00,0,0,0,0,0
19/10/2011,22:15,1,0,0,0,1
19/10/2011,22:30,0,0,0,0,0
19/10/2011,22:45,1,1,0,0,0
19/10/2011,23:00,0,0,0,0,0
19/10/2011,23:15,0,0,0,0,0
19/10/2011,23:30,1,0,0,1,0
19/10/2011,23:45,0,0,0,0,0
20/10/2011,00:00,0,0,0,0,0
20/10/2011,00:15,0,0,0,0,0
20/10/2011,00:30,0,0,0,0,0
20/10/2011,00:45,1,1,0,0,0
20/10/2011,01:00,1,0,1,0,0
20/10/2011,01:15,0,0,0,0,0
20/10/2011,01:30,0,0,0,0,0
20/10/2011,01:45,0,0,0,0,0
20/10/2011,02:00,0,0,0,0,0
20/10/2011,02:15,0,0,0,0,0
20/10/2011,02:30,1,0,1,0,0
20/10/2011,02:45,0,0,0,0,0
20/10/2011,03:00,1,1,0,0,0
20/10/2011,03:15,0,0,0,0,0
20/10/2011,03:30,0,0,0,0,0
20/10/2011,03:45,0,0,0,0,0
20/10/2011,04:00,0,0,0,0,0
20/10/2011,04:15,0,0,0,0,0
20/10/2011,04:30,0,0,0,0,0
20/10/2011,04:45,0,0,0,0,0
20/10/2011,05:00,2,0,0,2,0
20/10/2011,05:15,2,1,0,1,0
20/10/2011,05:30,4,2,1,1,0
20/10/2011,05:45,3,1,1,0,1
20/10/2011,06:00,13,8,3,1,1
20/10/2011,06:15,15,4,6,3,2
20/10/2011,06:30,22,6,8,5,3
20/10/2011,06:45,28,7,7,9,5
20/10/2011,07:00,15,5,5,2,3
20/10/2011,07:15,30,10,5,12,3
20/10/2011,07:30,26,5,7,8,6
20/10/2011,07:45,32,6,9,8,9
20/10/2011,08:00,23,6,5,8,4
20/10/2011,08:15,24,6,8,5,5
20/10/2011,08:30,14,1,6,3,4
20/10/2011,08:45,19,4,5,3,7
20/10/2011,09:00,22,4,12,4,2
20/10/2011,09:15,13,9,3,1,0
20/10/2011,09:30,11,2,7,0,2
20/10/2011,09:45,15,4,2,2,7
20/10/2011,10:00,6,3,2,1,0
20/10/2011,10:15,18,7,3,1,7
20/10/2011,10:30,7,3,2,2,0
20/10/2011,10:45,12,7,2,2,1
20/10/2011,11:00,19,6,4,6,3
20/10/2011,11:15,10,2,4,2,2
20/10/2011,11:30,6,2,2,2,0
20/10/2011,11:45,9,3,3,0,3
20/10/2011,12:00,12,4,5,2,1
20/10/2011,12:15,13,5,3,2,3
20/10/2011,12:30,14,6,3,3,2
20/10/2011,12:45,4,1,2,1,0
20/10/2011,13:00,10,2,1,3,4
20/10/2011,13:15,9,2,1,2,4
20/10/2011,13:30,4,2,0,1,1
20/10/2011,13:45,8,4,0,4,0
20/10/2011,14:00,12,4,4,0,4
20/10/2011,14:15,12,3,3,3,3
20/10/2011,14:30,11,3,3,3,2
20/10/2011,14:45,7,3,3,1,0
20/10/2011,15:00,25,12,2,4,7
20/10/2011,15:15,19,12,2,2,3
20/10/2011,15:30,18,4,8,4,2
20/10/2011,15:45,40,12,21,3,4
20/10/2011,16:00,19,5,3,7,4
20/10/2011,16:15,10,3,2,1,4
20/10/2011,16:30,20,3,7,6,4
20/10/2011,16:45,22,9,2,6,5
20/10/2011,17:00,25,4,7,8,6
20/10/2011,17:15,34,10,8,9,7
20/10/2011,17:30,33,7,5,13,8
20/10/2011,17:45,44,12,14,5,13
20/10/2011,18:00,46,12,14,11,9
20/10/2011,18:15,42,12,12,9,9
20/10/2011,18:30,42,10,12,8,12
20/10/2011,18:45,25,10,7,5,3
20/10/2011,19:00,18,3,8,4,3
20/10/2011,19:15,10,1,4,3,2
20/10/2011,19:30,6,4,1,0,1
20/10/2011,19:45,6,0,3,2,1
20/10/2011,20:00,7,3,0,0,4
20/10/2011,20:15,2,0,1,0,1
20/10/2011,20:30,5,1,3,0,1
20/10/2011,20:45,3,1,0,2,0
20/10/2011,21:00,2,0,0,1,1
20/10/2011,21:15,0,0,0,0,0
20/10/2011,21:30,0,0,0,0,0
20/10/2011,21:45,0,0,0,0,0
20/10/2011,22:00,0,0,0,0,0
20/10/2011,22:15,1,0,0,0,1
20/10/2011,22:30,1,0,0,1,0
20/10/2011,22:45,0,0,0,0,0
20/10/2011,23:00,0,0,0,0,0
20/10/2011,23:15,0,0,0,0,0
20/10/2011,23:30,1,0,0,0,1
20/10/2011,23:45,2,0,0,0,2
21/10/2011,00:00,0,0,0,0,0
21/10/2011,00:15,1,1,0,0,0
21/10/2011,00:30,0,0,0,0,0
21/10/2011,00:45,1,0,0,1,0
21/10/2011,01:00,0,0,0,0,0
21/10/2011,01:15,0,0,0,0,0
21/10/2011,01:30,0,0,0,0,0
21/10/2011,01:45,0,0,0,0,0
21/10/2011,02:00,0,0,0,0,0
21/10/2011,02:15,0,0,0,0,0
21/10/2011,02:30,0,0,0,0,0
21/10/2011,02:45,0,0,0,0,0
21/10/2011,03:00,0,0,0,0,0
21/10/2011,03:15,0,0,0,0,0
21/10/2011,03:30,0,0,0,0,0
21/10/2011,03:45,0,0,0,0,0
21/10/2011,04:00,0,0,0,0,0
21/10/2011,04:15,0,0,0,0,0
21/10/2011,04:30,0,0,0,0,0
21/10/2011,04:45,0,0,0,0,0
21/10/2011,05:00,1,0,0,1,0
21/10/2011,05:15,1,0,0,1,0
21/10/2011,05:30,1,0,0,1,0
21/10/2011,05:45,3,1,2,0,0
21/10/2011,06:00,7,3,1,2,1
21/10/2011,06:15,16,5,5,4,2
21/10/2011,06:30,16,7,5,2,2
21/10/2011,06:45,17,4,5,6,2
21/10/2011,07:00,21,3,5,10,3
21/10/2011,07:15,21,5,6,8,2
21/10/2011,07:30,24,2,10,8,4
21/10/2011,07:45,33,12,3,10,8
21/10/2011,08:00,28,7,5,10,6
21/10/2011,08:15,51,5,39,3,4
21/10/2011,08:30,19,4,7,4,4
21/10/2011,08:45,16,2,6,5,3
21/10/2011,09:00,13,1,5,2,5
21/10/2011,09:15,19,6,5,6,2
21/10/2011,09:30,16,6,4,3,3
21/10/2011,09:45,10,5,1,3,1
21/10/2011,10:00,7,2,1,2,2
21/10/2011,10:15,6,2,2,1,1
21/10/2011,10:30,36,2,28,3,3
21/10/2011,10:45,7,4,1,2,0
21/10/2011,11:00,9,2,4,2,1
21/10/2011,11:15,8,1,3,0,4
21/10/2011,11:30,52,8,40,2,2
21/10/2011,11:45,9,1,2,3,3
21/10/2011,12:00,17,5,5,3,4
21/10/2011,12:15,17,6,5,1,5
21/10/2011,12:30,8,1,3,3,1
21/10/2011,12:45,36,4,23,2,7
21/10/2011,13:00,15,1,4,5,5
21/10/2011,13:15,18,1,3,8,6
21/10/2011,13:30,41,5,28,5,3
21/10/2011,13:45,13,1,3,6,3
21/10/2011,14:00,19,2,4,6,7
21/10/2011,14:15,18,0,3,7,8
21/10/2011,14:30,25,6,5,7,7
21/10/2011,14:45,9,3,1,3,2
21/10/2011,15:00,15,2,4,6,3
21/10/2011,15:15,13,4,1,1,7
21/10/2011,15:30,13,0,0,7,6
21/10/2011,15:45,18,3,5,3,7
21/10/2011,16:00,21,6,3,11,1
21/10/2011,16:15,21,3,6,6,6
21/10/2011,16:30,28,6,7,11,4
21/10/2011,16:45,39,4,8,12,15
21/10/2011,17:00,49,14,10,16,9
21/10/2011,17:15,44,9,10,14,11
21/10/2011,17:30,39,6,8,10,15
21/10/2011,17:45,43,11,7,9,16
21/10/2011,18:00,53,10,12,15,16
21/10/2011,18:15,33,6,11,4,12
21/10/2011,18:30,36,13,8,11,4
21/10/2011,18:45,13,6,1,4,2
21/10/2011,19:00,9,2,3,2,2
21/10/2011,19:15,5,3,0,0,2
21/10/2011,19:30,2,0,2,0,0
21/10/2011,19:45,1,0,0,1,0
21/10/2011,20:00,2,0,1,0,1
21/10/2011,20:15,3,0,1,0,2
21/10/2011,20:30,1,0,0,1,0
21/10/2011,20:45,1,0,0,0,1
21/10/2011,21:00,2,1,0,1,0
21/10/2011,21:15,0,0,0,0,0
21/10/2011,21:30,0,0,0,0,0
21/10/2011,21:45,1,0,0,1,0
21/10/2011,22:00,0,0,0,0,0
21/10/2011,22:15,2,0,0,0,2
21/10/2011,22:30,0,0,0,0,0
21/10/2011,22:45,0,0,0,0,0
21/10/2011,23:00,0,0,0,0,0
21/10/2011,23:15,0,0,0,0,0
21/10/2011,23:30,1,0,0,1,0
21/10/2011,23:45,0,0,0,0,0
22/10/2011,00:00,0,0,0,0,0
22/10/2011,00:15,0,0,0,0,0
22/10/2011,00:30,0,0,0,0,0
22/10/2011,00:45,0,0,0,0,0
22/10/2011,01:00,0,0,0,0,0
22/10/2011,01:15,0,0,0,0,0
22/10/2011,01:30,0,0,0,0,0
22/10/2011,01:45,0,0,0,0,0
22/10/2011,02:00,0,0,0,0,0
22/10/2011,02:15,0,0,0,0,0
22/10/2011,02:30,0,0,0,0,0
22/10/2011,02:45,0,0,0,0,0
22/10/2011,03:00,0,0,0,0,0
22/10/2011,03:15,0,0,0,0,0
22/10/2011,03:30,0,0,0,0,0
22/10/2011,03:45,0,0,0,0,0
22/10/2011,04:00,1,0,1,0,0
22/10/2011,04:15,2,0,2,0,0
22/10/2011,04:30,1,1,0,0,0
22/10/2011,04:45,0,0,0,0,0
22/10/2011,05:00,0,0,0,0,0
22/10/2011,05:15,0,0,0,0,0
22/10/2011,05:30,0,0,0,0,0
22/10/2011,05:45,1,0,1,0,0
22/10/2011,06:00,1,1,0,0,0
22/10/2011,06:15,3,2,1,0,0
22/10/2011,06:30,2,0,1,1,0
22/10/2011,06:45,5,2,2,1,0
22/10/2011,07:00,10,4,5,1,0
22/10/2011,07:15,4,2,1,0,1
22/10/2011,07:30,19,6,12,1,0
22/10/2011,07:45,40,14,19,5,2
22/10/2011,08:00,26,11,9,0,6
22/10/2011,08:15,41,16,16,4,5
22/10/2011,08:30,42,15,16,5,6
22/10/2011,08:45,34,18,12,0,4
22/10/2011,09:00,48,13,20,2,13
22/10/2011,09:15,56,15,16,7,18
22/10/2011,09:30,72,31,20,12,9
22/10/2011,09:45,63,23,23,8,9
22/10/2011,10:00,52,16,19,8,9
22/10/2011,10:15,49,17,18,11,3
22/10/2011,10:30,44,17,17,6,4
22/10/2011,10:45,42,16,14,2,10
22/10/2011,11:00,45,18,14,5,8
22/10/2011,11:15,30,8,6,7,9
22/10/2011,11:30,54,20,13,10,11
22/10/2011,11:45,39,9,7,12,11
22/10/2011,12:00,30,5,10,4,11
22/10/2011,12:15,36,4,16,10,6
22/10/2011,12:30,37,9,7,10,11
22/10/2011,12:45,41,9,11,14,7
22/10/2011,13:00,31,8,11,7,5
22/10/2011,13:15,33,11,5,6,11
22/10/2011,13:30,34,12,6,11,5
22/10/2011,13:45,31,4,9,9,9
22/10/2011,14:00,33,7,5,11,10
22/10/2011,14:15,37,8,11,9,9
22/10/2011,14:30,26,6,8,4,8
22/10/2011,14:45,44,8,5,15,16
22/10/2011,15:00,38,10,5,8,15
22/10/2011,15:15,52,10,13,14,15
22/10/2011,15:30,46,10,11,13,12
22/10/2011,15:45,45,9,6,15,15
22/10/2011,16:00,38,9,8,11,10
22/10/2011,16:15,45,11,10,14,10
22/10/2011,16:30,34,8,5,9,12
22/10/2011,16:45,36,7,11,10,8
22/10/2011,17:00,37,8,13,12,4
22/10/2011,17:15,55,15,14,15,11
22/10/2011,17:30,32,4,12,9,7
22/10/2011,17:45,24,9,5,3,7
22/10/2011,18:00,22,4,6,4,8
22/10/2011,18:15,23,9,3,6,5
22/10/2011,18:30,14,3,5,2,4
22/10/2011,18:45,10,1,6,1,2
22/10/2011,19:00,3,0,0,1,2
22/10/2011,19:15,1,0,0,1,0
22/10/2011,19:30,0,0,0,0,0
22/10/2011,19:45,0,0,0,0,0
22/10/2011,20:00,1,0,0,1,0
22/10/2011,20:15,0,0,0,0,0
22/10/2011,20:30,1,0,0,1,0
22/10/2011,20:45,1,0,0,1,0
22/10/2011,21:00,0,0,0,0,0
22/10/2011,21:15,1,0,0,0,1
22/10/2011,21:30,2,2,0,0,0
22/10/2011,21:45,2,2,0,0,0
22/10/2011,22:00,0,0,0,0,0
22/10/2011,22:15,0,0,0,0,0
22/10/2011,22:30,0,0,0,0,0
22/10/2011,22:45,1,0,1,0,0
22/10/2011,23:00,0,0,0,0,0
22/10/2011,23:15,0,0,0,0,0
22/10/2011,23:30,0,0,0,0,0
22/10/2011,23:45,0,0,0,0,0
23/10/2011,00:00,0,0,0,0,0
23/10/2011,00:15,0,0,0,0,0
23/10/2011,00:30,0,0,0,0,0
23/10/2011,00:45,0,0,0,0,0
23/10/2011,01:00,0,0,0,0,0
23/10/2011,01:15,0,0,0,0,0
23/10/2011,01:30,0,0,0,0,0
23/10/2011,01:45,0,0,0,0,0
23/10/2011,02:00,0,0,0,0,0
23/10/2011,02:15,0,0,0,0,0
23/10/2011,02:30,0,0,0,0,0
23/10/2011,02:45,0,0,0,0,0
23/10/2011,03:00,0,0,0,0,0
23/10/2011,03:15,0,0,0,0,0
23/10/2011,03:30,0,0,0,0,0
23/10/2011,03:45,0,0,0,0,0
23/10/2011,04:00,0,0,0,0,0
23/10/2011,04:15,2,0,2,0,0
23/10/2011,04:30,0,0,0,0,0
23/10/2011,04:45,0,0,0,0,0
23/10/2011,05:00,0,0,0,0,0
23/10/2011,05:15,0,0,0,0,0
23/10/2011,05:30,0,0,0,0,0
23/10/2011,05:45,2,0,0,0,2
23/10/2011,06:00,2,1,0,1,0
23/10/2011,06:15,1,0,0,1,0
23/10/2011,06:30,1,0,0,0,1
23/10/2011,06:45,5,2,1,2,0
23/10/2011,07:00,6,4,2,0,0
23/10/2011,07:15,5,3,2,0,0
23/10/2011,07:30,15,5,8,2,0
23/10/2011,07:45,9,3,4,1,1
23/10/2011,08:00,20,6,8,2,4
23/10/2011,08:15,19,4,6,2,7
23/10/2011,08:30,19,6,6,3,4
23/10/2011,08:45,28,5,14,2,7
23/10/2011,09:00,25,8,6,2,9
23/10/2011,09:15,37,14,15,4,4
23/10/2011,09:30,40,13,13,8,6
23/10/2011,09:45,50,16,17,6,11
23/10/2011,10:00,47,15,16,4,12
23/10/2011,10:15,28,13,7,5,3
23/10/2011,10:30,70,12,22,12,24
23/10/2011,10:45,63,15,21,8,19
23/10/2011,11:00,53,12,15,10,16
23/10/2011,11:15,53,19,13,12,9
23/10/2011,11:30,47,15,14,9,9
23/10/2011,11:45,61,8,15,21,17
23/10/2011,12:00,69,13,16,27,13
23/10/2011,12:15,62,11,16,22,13
23/10/2011,12:30,38,8,8,15,7
23/10/2011,12:45,41,9,7,7,18
23/10/2011,13:00,58,14,14,12,18
23/10/2011,13:15,43,7,8,17,11
23/10/2011,13:30,61,14,11,23,13
23/10/2011,13:45,57,11,7,18,21
23/10/2011,14:00,49,12,12,12,13
23/10/2011,14:15,64,14,14,17,19
23/10/2011,14:30,58,9,14,18,17
23/10/2011,14:45,86,24,10,21,31
23/10/2011,15:00,59,8,14,17,20
23/10/2011,15:15,84,19,10,30,25
23/10/2011,15:30,71,17,13,22,19
23/10/2011,15:45,69,13,9,18,29
23/10/2011,16:00,58,13,15,21,9
23/10/2011,16:15,65,15,15,10,25
23/10/2011,16:30,57,10,7,23,17
23/10/2011,16:45,65,13,20,21,11
23/10/2011,17:00,62,10,16,18,18
23/10/2011,17:15,51,13,11,12,15
23/10/2011,17:30,57,8,10,14,25
23/10/2011,17:45,38,7,10,15,6
23/10/2011,18:00,29,5,5,7,12
23/10/2011,18:15,24,6,6,9,3
23/10/2011,18:30,26,6,10,2,8
23/10/2011,18:45,4,0,0,1,3
23/10/2011,19:00,0,0,0,0,0
23/10/2011,19:15,2,2,0,0,0
23/10/2011,19:30,4,0,2,2,0
23/10/2011,19:45,0,0,0,0,0
23/10/2011,20:00,1,0,0,1,0
23/10/2011,20:15,0,0,0,0,0
23/10/2011,20:30,3,2,1,0,0
23/10/2011,20:45,0,0,0,0,0
23/10/2011,21:00,0,0,0,0,0
23/10/2011,21:15,1,1,0,0,0
23/10/2011,21:30,1,0,1,0,0
23/10/2011,21:45,0,0,0,0,0
23/10/2011,22:00,0,0,0,0,0
23/10/2011,22:15,0,0,0,0,0
23/10/2011,22:30,0,0,0,0,0
23/10/2011,22:45,0,0,0,0,0
23/10/2011,23:00,0,0,0,0,0
23/10/2011,23:15,0,0,0,0,0
23/10/2011,23:30,0,0,0,0,0
23/10/2011,23:45,0,0,0,0,0
24/10/2011,00:00,0,0,0,0,0
24/10/2011,00:15,1,1,0,0,0
24/10/2011,00:30,0,0,0,0,0
24/10/2011,00:45,1,0,1,0,0
24/10/2011,01:00,0,0,0,0,0
24/10/2011,01:15,0,0,0,0,0
24/10/2011,01:30,0,0,0,0,0
24/10/2011,01:45,0,0,0,0,0
24/10/2011,02:00,0,0,0,0,0
24/10/2011,02:15,0,0,0,0,0
24/10/2011,02:30,0,0,0,0,0
24/10/2011,02:45,0,0,0,0,0
24/10/2011,03:00,0,0,0,0,0
24/10/2011,03:15,0,0,0,0,0
24/10/2011,03:30,0,0,0,0,0
24/10/2011,03:45,0,0,0,0,0
24/10/2011,04:00,0,0,0,0,0
24/10/2011,04:15,2,0,2,0,0
24/10/2011,04:30,0,0,0,0,0
24/10/2011,04:45,0,0,0,0,0
24/10/2011,05:00,2,0,1,1,0
24/10/2011,05:15,1,0,0,1,0
24/10/2011,05:30,6,2,2,1,1
24/10/2011,05:45,8,4,0,2,2
24/10/2011,06:00,9,3,2,3,1
24/10/2011,06:15,9,4,2,2,1
24/10/2011,06:30,21,5,9,4,3
24/10/2011,06:45,15,2,6,5,2
24/10/2011,07:00,20,8,5,6,1
24/10/2011,07:15,18,5,3,6,4
24/10/2011,07:30,24,5,6,7,6
24/10/2011,07:45,27,6,8,6,7
24/10/2011,08:00,26,6,4,9,7
24/10/2011,08:15,13,4,4,5,0
24/10/2011,08:30,16,3,3,5,5
24/10/2011,08:45,19,3,7,6,3
24/10/2011,09:00,10,3,3,1,3
24/10/2011,09:15,11,6,2,2,1
24/10/2011,09:30,10,3,4,1,2
24/10/2011,09:45,39,34,3,2,0
24/10/2011,10:00,35,19,8,5,3
24/10/2011,10:15,9,4,2,2,1
24/10/2011,10:30,8,6,1,1,0
24/10/2011,10:45,40,26,2,5,7
24/10/2011,11:00,14,7,5,0,2
24/10/2011,11:15,7,4,0,1,2
24/10/2011,11:30,47,39,2,1,5
24/10/2011,11:45,9,3,1,3,2
24/10/2011,12:00,17,5,4,4,4
24/10/2011,12:15,13,3,5,5,0
24/10/2011,12:30,16,3,3,3,7
24/10/2011,12:45,11,2,5,1,3
24/10/2011,13:00,22,2,4,8,8
24/10/2011,13:15,10,2,1,3,4
24/10/2011,13:30,13,2,1,5,5
24/10/2011,13:45,13,4,3,3,3
24/10/2011,14:00,7,2,1,2,2
24/10/2011,14:15,14,3,2,5,4
24/10/2011,14:30,16,2,3,4,7
24/10/2011,14:45,27,5,4,8,10
24/10/2011,15:00,12,1,2,5,4
24/10/2011,15:15,24,2,3,9,10
24/10/2011,15:30,16,2,3,6,5
24/10/2011,15:45,26,4,10,7,5
24/10/2011,16:00,31,4,7,9,11
24/10/2011,16:15,31,5,5,10,11
24/10/2011,16:30,39,11,11,11,6
24/10/2011,16:45,48,9,11,11,17
24/10/2011,17:00,33,12,9,6,6
24/10/2011,17:15,48,7,13,15,13
24/10/2011,17:30,49,7,11,15,16
24/10/2011,17:45,60,11,15,22,12
24/10/2011,18:00,66,23,13,16,14
24/10/2011,18:15,58,14,18,10,16
24/10/2011,18:30,60,16,23,6,15
24/10/2011,18:45,24,8,9,3,4
24/10/2011,19:00,5,0,3,1,1
24/10/2011,19:15,6,0,0,5,1
24/10/2011,19:30,4,1,2,0,1
24/10/2011,19:45,4,0,1,1,2
24/10/2011,20:00,1,0,0,0,1
24/10/2011,20:15,1,0,0,1,0
24/10/2011,20:30,1,1,0,0,0
24/10/2011,20:45,2,0,2,0,0
24/10/2011,21:00,2,0,0,2,0
24/10/2011,21:15,3,2,0,1,0
24/10/2011,21:30,1,0,0,0,1
24/10/2011,21:45,1,1,0,0,0
24/10/2011,22:00,0,0,0,0,0
24/10/2011,22:15,0,0,0,0,0
24/10/2011,22:30,2,0,0,0,2
24/10/2011,22:45,1,1,0,0,0
