Date,,WOD East Falls Church,WOD EFC Ped IN,WOD EFC Ped OUT,WOD EFC Bike IN,WOD EFC Bike OUT
07/12/2010,00:00,0,0,0,0,0
07/12/2010,00:15,0,0,0,0,0
07/12/2010,00:30,0,0,0,0,0
07/12/2010,00:45,0,0,0,0,0
07/12/2010,01:00,0,0,0,0,0
07/12/2010,01:15,0,0,0,0,0
07/12/2010,01:30,0,0,0,0,0
07/12/2010,01:45,0,0,0,0,0
07/12/2010,02:00,0,0,0,0,0
07/12/2010,02:15,0,0,0,0,0
07/12/2010,02:30,0,0,0,0,0
07/12/2010,02:45,0,0,0,0,0
07/12/2010,03:00,0,0,0,0,0
07/12/2010,03:15,0,0,0,0,0
07/12/2010,03:30,0,0,0,0,0
07/12/2010,03:45,0,0,0,0,0
07/12/2010,04:00,1,1,0,0,0
07/12/2010,04:15,1,1,0,0,0
07/12/2010,04:30,0,0,0,0,0
07/12/2010,04:45,1,1,0,0,0
07/12/2010,05:00,0,0,0,0,0
07/12/2010,05:15,0,0,0,0,0
07/12/2010,05:30,0,0,0,0,0
07/12/2010,05:45,0,0,0,0,0
07/12/2010,06:00,0,0,0,0,0
07/12/2010,06:15,1,0,1,0,0
07/12/2010,06:30,0,0,0,0,0
07/12/2010,06:45,1,1,0,0,0
07/12/2010,07:00,0,0,0,0,0
07/12/2010,07:15,1,0,1,0,0
07/12/2010,07:30,2,0,2,0,0
07/12/2010,07:45,0,0,0,0,0
07/12/2010,08:00,0,0,0,0,0
07/12/2010,08:15,0,0,0,0,0
07/12/2010,08:30,0,0,0,0,0
07/12/2010,08:45,2,2,0,0,0
07/12/2010,09:00,2,0,2,0,0
07/12/2010,09:15,0,0,0,0,0
07/12/2010,09:30,1,0,1,0,0
07/12/2010,09:45,0,0,0,0,0
07/12/2010,10:00,0,0,0,0,0
07/12/2010,10:15,0,0,0,0,0
07/12/2010,10:30,0,0,0,0,0
07/12/2010,10:45,0,0,0,0,0
07/12/2010,11:00,0,0,0,0,0
07/12/2010,11:15,0,0,0,0,0
07/12/2010,11:30,0,0,0,0,0
07/12/2010,11:45,0,0,0,0,0
07/12/2010,12:00,0,0,0,0,0
07/12/2010,12:15,0,0,0,0,0
07/12/2010,12:30,0,0,0,0,0
07/12/2010,12:45,0,0,0,0,0
07/12/2010,13:00,0,0,0,0,0
07/12/2010,13:15,0,0,0,0,0
07/12/2010,13:30,0,0,0,0,0
07/12/2010,13:45,0,0,0,0,0
07/12/2010,14:00,0,0,0,0,0
07/12/2010,14:15,0,0,0,0,0
07/12/2010,14:30,0,0,0,0,0
07/12/2010,14:45,0,0,0,0,0
07/12/2010,15:00,0,0,0,0,0
07/12/2010,15:15,0,0,0,0,0
07/12/2010,15:30,0,0,0,0,0
07/12/2010,15:45,0,0,0,0,0
07/12/2010,16:00,0,0,0,0,0
07/12/2010,16:15,0,0,0,0,0
07/12/2010,16:30,0,0,0,0,0
07/12/2010,16:45,0,0,0,0,0
07/12/2010,17:00,0,0,0,0,0
07/12/2010,17:15,0,0,0,0,0
07/12/2010,17:30,0,0,0,0,0
07/12/2010,17:45,0,0,0,0,0
07/12/2010,18:00,0,0,0,0,0
07/12/2010,18:15,0,0,0,0,0
07/12/2010,18:30,0,0,0,0,0
07/12/2010,18:45,0,0,0,0,0
07/12/2010,19:00,0,0,0,0,0
07/12/2010,19:15,0,0,0,0,0
07/12/2010,19:30,0,0,0,0,0
07/12/2010,19:45,0,0,0,0,0
07/12/2010,20:00,1,1,0,0,0
07/12/2010,20:15,0,0,0,0,0
07/12/2010,20:30,0,0,0,0,0
07/12/2010,20:45,0,0,0,0,0
07/12/2010,21:00,0,0,0,0,0
07/12/2010,21:15,1,1,0,0,0
07/12/2010,21:30,0,0,0,0,0
07/12/2010,21:45,1,0,1,0,0
07/12/2010,22:00,10,0,0,5,5
07/12/2010,22:15,0,0,0,0,0
07/12/2010,22:30,0,0,0,0,0
07/12/2010,22:45,0,0,0,0,0
07/12/2010,23:00,0,0,0,0,0
07/12/2010,23:15,4,1,0,0,3
07/12/2010,23:30,10,0,0,7,3
07/12/2010,23:45,9,0,0,3,6
08/12/2010,00:00,9,0,0,4,5
08/12/2010,00:15,6,0,0,0,6
08/12/2010,00:30,6,0,0,2,4
08/12/2010,00:45,9,0,0,2,7
08/12/2010,01:00,8,1,0,3,4
08/12/2010,01:15,3,0,0,0,3
08/12/2010,01:30,2,0,0,0,2
08/12/2010,01:45,2,0,0,0,2
08/12/2010,02:00,1,0,0,0,1
08/12/2010,02:15,2,0,0,1,1
08/12/2010,02:30,3,0,2,1,0
08/12/2010,02:45,0,0,0,0,0
08/12/2010,03:00,3,0,0,1,2
08/12/2010,03:15,0,0,0,0,0
08/12/2010,03:30,1,0,0,0,1
08/12/2010,03:45,0,0,0,0,0
08/12/2010,04:00,1,1,0,0,0
08/12/2010,04:15,0,0,0,0,0
08/12/2010,04:30,2,0,2,0,0
08/12/2010,04:45,0,0,0,0,0
08/12/2010,05:00,1,0,1,0,0
08/12/2010,05:15,2,1,0,0,1
08/12/2010,05:30,1,0,0,1,0
08/12/2010,05:45,0,0,0,0,0
08/12/2010,06:00,0,0,0,0,0
08/12/2010,06:15,2,0,1,0,1
08/12/2010,06:30,2,0,2,0,0
08/12/2010,06:45,0,0,0,0,0
08/12/2010,07:00,0,0,0,0,0
08/12/2010,07:15,0,0,0,0,0
08/12/2010,07:30,1,1,0,0,0
08/12/2010,07:45,0,0,0,0,0
08/12/2010,08:00,0,0,0,0,0
08/12/2010,08:15,0,0,0,0,0
08/12/2010,08:30,1,1,0,0,0
08/12/2010,08:45,0,0,0,0,0
08/12/2010,09:00,0,0,0,0,0
08/12/2010,09:15,0,0,0,0,0
08/12/2010,09:30,0,0,0,0,0
08/12/2010,09:45,0,0,0,0,0
08/12/2010,10:00,0,0,0,0,0
08/12/2010,10:15,1,0,0,0,1
08/12/2010,10:30,0,0,0,0,0
08/12/2010,10:45,0,0,0,0,0
08/12/2010,11:00,0,0,0,0,0
08/12/2010,11:15,1,0,0,1,0
08/12/2010,11:30,1,0,0,1,0
08/12/2010,11:45,1,0,0,1,0
08/12/2010,12:00,2,0,0,2,0
08/12/2010,12:15,3,0,0,3,0
08/12/2010,12:30,7,0,0,6,1
08/12/2010,12:45,5,0,0,5,0
08/12/2010,13:00,6,0,0,6,0
08/12/2010,13:15,11,0,0,9,2
08/12/2010,13:30,4,0,0,3,1
08/12/2010,13:45,10,0,0,7,3
08/12/2010,14:00,10,0,0,9,1
08/12/2010,14:15,9,0,0,7,2
08/12/2010,14:30,10,2,0,6,2
08/12/2010,14:45,6,0,0,6,0
08/12/2010,15:00,0,0,0,0,0
08/12/2010,15:15,1,0,0,1,0
08/12/2010,15:30,1,0,0,1,0
08/12/2010,15:45,1,0,0,1,0
08/12/2010,16:00,5,0,0,4,1
08/12/2010,16:15,1,0,0,1,0
08/12/2010,16:30,7,0,0,4,3
08/12/2010,16:45,0,0,0,0,0
08/12/2010,17:00,3,0,0,2,1
08/12/2010,17:15,3,0,0,1,2
08/12/2010,17:30,8,0,0,3,5
08/12/2010,17:45,6,0,0,3,3
08/12/2010,18:00,1,0,0,1,0
08/12/2010,18:15,0,0,0,0,0
08/12/2010,18:30,0,0,0,0,0
08/12/2010,18:45,0,0,0,0,0
08/12/2010,19:00,3,0,0,1,2
08/12/2010,19:15,2,0,0,2,0
08/12/2010,19:30,0,0,0,0,0
08/12/2010,19:45,0,0,0,0,0
08/12/2010,20:00,0,0,0,0,0
08/12/2010,20:15,2,0,0,2,0
08/12/2010,20:30,1,0,0,1,0
08/12/2010,20:45,1,0,0,0,1
08/12/2010,21:00,0,0,0,0,0
08/12/2010,21:15,2,0,0,0,2
08/12/2010,21:30,2,0,0,1,1
08/12/2010,21:45,3,0,0,1,2
08/12/2010,22:00,0,0,0,0,0
08/12/2010,22:15,5,0,0,2,3
08/12/2010,22:30,2,0,0,2,0
08/12/2010,22:45,5,0,0,2,3
08/12/2010,23:00,5,0,0,2,3
08/12/2010,23:15,8,0,0,3,5
08/12/2010,23:30,9,0,0,5,4
08/12/2010,23:45,12,0,0,3,9
09/12/2010,00:00,7,0,0,4,3
09/12/2010,00:15,10,0,0,3,7
09/12/2010,00:30,5,0,0,1,4
09/12/2010,00:45,8,0,0,4,4
09/12/2010,01:00,2,0,0,0,2
09/12/2010,01:15,1,1,0,0,0
09/12/2010,01:30,3,0,1,1,1
09/12/2010,01:45,2,0,0,1,1
09/12/2010,02:00,4,1,0,1,2
09/12/2010,02:15,4,0,0,0,4
09/12/2010,02:30,3,0,0,0,3
09/12/2010,02:45,0,0,0,0,0
09/12/2010,03:00,0,0,0,0,0
09/12/2010,03:15,0,0,0,0,0
09/12/2010,03:30,2,0,0,0,2
09/12/2010,03:45,0,0,0,0,0
09/12/2010,04:00,0,0,0,0,0
09/12/2010,04:15,1,0,1,0,0
09/12/2010,04:30,0,0,0,0,0
09/12/2010,04:45,4,3,1,0,0
09/12/2010,05:00,1,0,0,0,1
09/12/2010,05:15,0,0,0,0,0
09/12/2010,05:30,0,0,0,0,0
09/12/2010,05:45,2,1,1,0,0
09/12/2010,06:00,1,0,1,0,0
09/12/2010,06:15,0,0,0,0,0
09/12/2010,06:30,3,2,1,0,0
09/12/2010,06:45,0,0,0,0,0
09/12/2010,07:00,0,0,0,0,0
09/12/2010,07:15,0,0,0,0,0
09/12/2010,07:30,0,0,0,0,0
09/12/2010,07:45,0,0,0,0,0
09/12/2010,08:00,0,0,0,0,0
09/12/2010,08:15,0,0,0,0,0
09/12/2010,08:30,0,0,0,0,0
09/12/2010,08:45,0,0,0,0,0
09/12/2010,09:00,0,0,0,0,0
09/12/2010,09:15,0,0,0,0,0
09/12/2010,09:30,0,0,0,0,0
09/12/2010,09:45,0,0,0,0,0
09/12/2010,10:00,0,0,0,0,0
09/12/2010,10:15,0,0,0,0,0
09/12/2010,10:30,0,0,0,0,0
09/12/2010,10:45,0,0,0,0,0
09/12/2010,11:00,0,0,0,0,0
09/12/2010,11:15,1,0,0,1,0
09/12/2010,11:30,2,0,0,2,0
09/12/2010,11:45,1,0,0,0,1
09/12/2010,12:00,2,0,0,2,0
09/12/2010,12:15,5,0,0,5,0
09/12/2010,12:30,8,0,0,5,3
09/12/2010,12:45,6,0,0,6,0
09/12/2010,13:00,6,0,0,5,1
09/12/2010,13:15,5,0,0,5,0
09/12/2010,13:30,6,0,0,6,0
09/12/2010,13:45,11,0,0,9,2
09/12/2010,14:00,4,0,0,4,0
09/12/2010,14:15,10,0,0,6,4
09/12/2010,14:30,5,0,0,3,2
09/12/2010,14:45,8,0,0,7,1
09/12/2010,15:00,5,0,0,2,3
09/12/2010,15:15,5,0,0,4,1
09/12/2010,15:30,3,0,0,3,0
09/12/2010,15:45,2,0,0,2,0
09/12/2010,16:00,1,0,0,1,0
09/12/2010,16:15,1,0,0,0,1
09/12/2010,16:30,1,0,0,1,0
09/12/2010,16:45,1,0,0,0,1
09/12/2010,17:00,2,0,0,1,1
09/12/2010,17:15,1,0,0,1,0
09/12/2010,17:30,2,0,0,1,1
09/12/2010,17:45,2,0,0,1,1
09/12/2010,18:00,0,0,0,0,0
09/12/2010,18:15,2,0,0,2,0
09/12/2010,18:30,3,0,0,1,2
09/12/2010,18:45,3,0,0,2,1
09/12/2010,19:00,0,0,0,0,0
09/12/2010,19:15,0,0,0,0,0
09/12/2010,19:30,1,1,0,0,0
09/12/2010,19:45,2,1,0,1,0
09/12/2010,20:00,1,0,0,1,0
09/12/2010,20:15,4,1,0,3,0
09/12/2010,20:30,1,0,0,0,1
09/12/2010,20:45,2,1,0,1,0
09/12/2010,21:00,2,1,0,1,0
09/12/2010,21:15,1,0,0,0,1
09/12/2010,21:30,3,1,0,0,2
09/12/2010,21:45,3,2,0,0,1
09/12/2010,22:00,1,0,1,0,0
09/12/2010,22:15,5,2,0,2,1
09/12/2010,22:30,7,3,0,2,2
09/12/2010,22:45,9,3,0,4,2
09/12/2010,23:00,8,1,0,4,3
09/12/2010,23:15,5,0,0,4,1
09/12/2010,23:30,8,0,0,6,2
09/12/2010,23:45,12,0,0,7,5
10/12/2010,00:00,10,0,0,6,4
10/12/2010,00:15,10,0,0,6,4
10/12/2010,00:30,9,0,0,2,7
10/12/2010,00:45,10,0,0,5,5
10/12/2010,01:00,6,0,0,3,3
10/12/2010,01:15,2,0,0,1,1
10/12/2010,01:30,2,0,0,0,2
10/12/2010,01:45,1,0,0,0,1
10/12/2010,02:00,3,0,0,1,2
10/12/2010,02:15,3,0,0,0,3
10/12/2010,02:30,2,0,0,2,0
10/12/2010,02:45,3,0,0,1,2
10/12/2010,03:00,1,0,0,1,0
10/12/2010,03:15,0,0,0,0,0
10/12/2010,03:30,1,0,0,0,1
10/12/2010,03:45,0,0,0,0,0
10/12/2010,04:00,0,0,0,0,0
10/12/2010,04:15,0,0,0,0,0
10/12/2010,04:30,0,0,0,0,0
10/12/2010,04:45,0,0,0,0,0
10/12/2010,05:00,0,0,0,0,0
10/12/2010,05:15,1,0,0,1,0
10/12/2010,05:30,0,0,0,0,0
10/12/2010,05:45,2,0,2,0,0
10/12/2010,06:00,2,0,0,1,1
10/12/2010,06:15,3,0,1,1,1
10/12/2010,06:30,2,1,1,0,0
10/12/2010,06:45,2,1,1,0,0
10/12/2010,07:00,1,0,1,0,0
10/12/2010,07:15,2,1,1,0,0
10/12/2010,07:30,2,2,0,0,0
10/12/2010,07:45,2,0,2,0,0
10/12/2010,08:00,1,1,0,0,0
10/12/2010,08:15,1,0,1,0,0
10/12/2010,08:30,0,0,0,0,0
10/12/2010,08:45,1,0,1,0,0
10/12/2010,09:00,3,0,3,0,0
10/12/2010,09:15,0,0,0,0,0
10/12/2010,09:30,1,0,1,0,0
10/12/2010,09:45,0,0,0,0,0
10/12/2010,10:00,2,2,0,0,0
10/12/2010,10:15,1,0,0,1,0
10/12/2010,10:30,0,0,0,0,0
10/12/2010,10:45,0,0,0,0,0
10/12/2010,11:00,0,0,0,0,0
10/12/2010,11:15,0,0,0,0,0
10/12/2010,11:30,2,0,0,2,0
10/12/2010,11:45,0,0,0,0,0
10/12/2010,12:00,3,0,0,3,0
10/12/2010,12:15,3,0,0,3,0
10/12/2010,12:30,8,0,0,7,1
10/12/2010,12:45,7,0,0,6,1
10/12/2010,13:00,5,0,0,4,1
10/12/2010,13:15,7,0,0,7,0
10/12/2010,13:30,8,0,0,7,1
10/12/2010,13:45,13,0,0,12,1
10/12/2010,14:00,9,0,0,8,1
10/12/2010,14:15,10,0,0,10,0
10/12/2010,14:30,11,0,0,10,1
10/12/2010,14:45,7,0,0,7,0
10/12/2010,15:00,3,0,0,3,0
10/12/2010,15:15,3,0,0,2,1
10/12/2010,15:30,1,0,0,1,0
10/12/2010,15:45,2,0,0,1,1
10/12/2010,16:00,3,0,0,2,1
10/12/2010,16:15,1,0,0,0,1
10/12/2010,16:30,1,0,0,1,0
10/12/2010,16:45,1,0,0,1,0
10/12/2010,17:00,0,0,0,0,0
10/12/2010,17:15,4,0,0,2,2
10/12/2010,17:30,2,0,0,2,0
10/12/2010,17:45,1,0,0,1,0
10/12/2010,18:00,3,0,0,1,2
10/12/2010,18:15,1,0,0,1,0
10/12/2010,18:30,3,0,0,1,2
10/12/2010,18:45,1,0,0,0,1
10/12/2010,19:00,4,0,0,2,2
10/12/2010,19:15,3,0,0,3,0
10/12/2010,19:30,0,0,0,0,0
10/12/2010,19:45,2,0,0,1,1
10/12/2010,20:00,2,2,0,0,0
10/12/2010,20:15,0,0,0,0,0
10/12/2010,20:30,2,0,0,2,0
10/12/2010,20:45,4,2,0,0,2
10/12/2010,21:00,5,2,0,2,1
10/12/2010,21:15,5,1,1,2,1
10/12/2010,21:30,3,0,0,3,0
10/12/2010,21:45,6,1,1,0,4
10/12/2010,22:00,7,3,2,2,0
10/12/2010,22:15,6,1,0,5,0
10/12/2010,22:30,12,2,0,2,8
10/12/2010,22:45,5,0,0,3,2
10/12/2010,23:00,5,0,0,2,3
10/12/2010,23:15,7,0,0,5,2
10/12/2010,23:30,10,0,0,7,3
10/12/2010,23:45,13,0,0,7,6
11/12/2010,00:00,8,1,0,2,5
11/12/2010,00:15,15,1,0,9,5
11/12/2010,00:30,7,0,0,2,5
11/12/2010,00:45,5,0,1,1,3
11/12/2010,01:00,3,0,0,1,2
11/12/2010,01:15,8,1,0,2,5
11/12/2010,01:30,1,0,0,1,0
11/12/2010,01:45,3,0,0,0,3
11/12/2010,02:00,3,0,0,1,2
11/12/2010,02:15,1,0,0,1,0
11/12/2010,02:30,3,0,0,1,2
11/12/2010,02:45,1,0,0,1,0
11/12/2010,03:00,1,0,1,0,0
11/12/2010,03:15,1,0,0,0,1
11/12/2010,03:30,2,0,2,0,0
11/12/2010,03:45,0,0,0,0,0
11/12/2010,04:00,0,0,0,0,0
11/12/2010,04:15,0,0,0,0,0
11/12/2010,04:30,0,0,0,0,0
11/12/2010,04:45,0,0,0,0,0
11/12/2010,05:00,0,0,0,0,0
11/12/2010,05:15,0,0,0,0,0
11/12/2010,05:30,1,1,0,0,0
11/12/2010,05:45,0,0,0,0,0
11/12/2010,06:00,0,0,0,0,0
11/12/2010,06:15,2,0,2,0,0
11/12/2010,06:30,3,1,2,0,0
11/12/2010,06:45,0,0,0,0,0
11/12/2010,07:00,0,0,0,0,0
11/12/2010,07:15,2,1,1,0,0
11/12/2010,07:30,3,0,3,0,0
11/12/2010,07:45,2,1,1,0,0
11/12/2010,08:00,2,1,1,0,0
11/12/2010,08:15,1,1,0,0,0
11/12/2010,08:30,2,0,2,0,0
11/12/2010,08:45,2,1,1,0,0
11/12/2010,09:00,1,1,0,0,0
11/12/2010,09:15,4,3,1,0,0
11/12/2010,09:30,0,0,0,0,0
11/12/2010,09:45,0,0,0,0,0
11/12/2010,10:00,2,1,1,0,0
11/12/2010,10:15,0,0,0,0,0
11/12/2010,10:30,0,0,0,0,0
11/12/2010,10:45,0,0,0,0,0
11/12/2010,11:00,0,0,0,0,0
11/12/2010,11:15,0,0,0,0,0
11/12/2010,11:30,0,0,0,0,0
11/12/2010,11:45,0,0,0,0,0
11/12/2010,12:00,0,0,0,0,0
11/12/2010,12:15,0,0,0,0,0
11/12/2010,12:30,0,0,0,0,0
11/12/2010,12:45,2,0,0,2,0
11/12/2010,13:00,0,0,0,0,0
11/12/2010,13:15,1,0,0,1,0
11/12/2010,13:30,2,0,0,1,1
11/12/2010,13:45,0,0,0,0,0
11/12/2010,14:00,1,0,0,1,0
11/12/2010,14:15,2,0,0,0,2
11/12/2010,14:30,1,0,0,1,0
11/12/2010,14:45,2,0,0,0,2
11/12/2010,15:00,2,0,0,2,0
11/12/2010,15:15,2,0,0,1,1
11/12/2010,15:30,2,0,0,1,1
11/12/2010,15:45,2,0,0,0,2
11/12/2010,16:00,2,0,0,1,1
11/12/2010,16:15,4,0,0,4,0
11/12/2010,16:30,8,0,0,4,4
11/12/2010,16:45,4,0,0,2,2
11/12/2010,17:00,8,0,0,5,3
11/12/2010,17:15,7,0,0,4,3
11/12/2010,17:30,8,0,0,3,5
11/12/2010,17:45,11,0,0,7,4
11/12/2010,18:00,4,0,0,3,1
11/12/2010,18:15,9,0,0,6,3
11/12/2010,18:30,11,0,0,7,4
11/12/2010,18:45,8,0,0,3,5
11/12/2010,19:00,8,0,0,8,0
11/12/2010,19:15,7,0,0,4,3
11/12/2010,19:30,13,0,0,9,4
11/12/2010,19:45,15,0,0,7,8
11/12/2010,20:00,18,1,0,10,7
11/12/2010,20:15,12,0,0,10,2
11/12/2010,20:30,9,0,1,8,0
11/12/2010,20:45,16,2,0,6,8
11/12/2010,21:00,17,2,0,11,4
11/12/2010,21:15,15,2,1,11,1
11/12/2010,21:30,15,0,1,12,2
11/12/2010,21:45,9,2,0,5,2
11/12/2010,22:00,7,0,0,3,4
11/12/2010,22:15,4,0,0,1,3
11/12/2010,22:30,13,4,1,7,1
11/12/2010,22:45,5,3,0,1,1
11/12/2010,23:00,2,1,0,0,1
11/12/2010,23:15,0,0,0,0,0
11/12/2010,23:30,5,1,0,3,1
11/12/2010,23:45,0,0,0,0,0
12/12/2010,00:00,4,2,0,2,0
12/12/2010,00:15,2,1,1,0,0
12/12/2010,00:30,1,1,0,0,0
12/12/2010,00:45,1,1,0,0,0
12/12/2010,01:00,1,1,0,0,0
12/12/2010,01:15,0,0,0,0,0
12/12/2010,01:30,3,2,0,1,0
12/12/2010,01:45,0,0,0,0,0
12/12/2010,02:00,1,0,1,0,0
12/12/2010,02:15,1,0,1,0,0
12/12/2010,02:30,1,1,0,0,0
12/12/2010,02:45,0,0,0,0,0
12/12/2010,03:00,2,1,0,0,1
12/12/2010,03:15,1,0,0,0,1
12/12/2010,03:30,0,0,0,0,0
12/12/2010,03:45,1,0,1,0,0
12/12/2010,04:00,1,1,0,0,0
12/12/2010,04:15,0,0,0,0,0
12/12/2010,04:30,1,0,1,0,0
12/12/2010,04:45,3,2,0,1,0
12/12/2010,05:00,1,1,0,0,0
12/12/2010,05:15,0,0,0,0,0
12/12/2010,05:30,0,0,0,0,0
12/12/2010,05:45,2,1,1,0,0
12/12/2010,06:00,0,0,0,0,0
12/12/2010,06:15,5,4,1,0,0
12/12/2010,06:30,7,3,4,0,0
12/12/2010,06:45,2,2,0,0,0
12/12/2010,07:00,4,4,0,0,0
12/12/2010,07:15,4,3,1,0,0
12/12/2010,07:30,0,0,0,0,0
12/12/2010,07:45,1,1,0,0,0
12/12/2010,08:00,6,3,3,0,0
12/12/2010,08:15,0,0,0,0,0
12/12/2010,08:30,1,1,0,0,0
12/12/2010,08:45,2,1,1,0,0
12/12/2010,09:00,2,2,0,0,0
12/12/2010,09:15,0,0,0,0,0
12/12/2010,09:30,2,1,1,0,0
12/12/2010,09:45,0,0,0,0,0
12/12/2010,10:00,2,0,1,0,1
12/12/2010,10:15,0,0,0,0,0
12/12/2010,10:30,0,0,0,0,0
12/12/2010,10:45,0,0,0,0,0
12/12/2010,11:00,0,0,0,0,0
12/12/2010,11:15,0,0,0,0,0
12/12/2010,11:30,0,0,0,0,0
12/12/2010,11:45,0,0,0,0,0
12/12/2010,12:00,1,1,0,0,0
12/12/2010,12:15,0,0,0,0,0
12/12/2010,12:30,0,0,0,0,0
12/12/2010,12:45,0,0,0,0,0
12/12/2010,13:00,0,0,0,0,0
12/12/2010,13:15,0,0,0,0,0
12/12/2010,13:30,0,0,0,0,0
12/12/2010,13:45,0,0,0,0,0
12/12/2010,14:00,0,0,0,0,0
12/12/2010,14:15,0,0,0,0,0
12/12/2010,14:30,0,0,0,0,0
12/12/2010,14:45,0,0,0,0,0
12/12/2010,15:00,0,0,0,0,0
12/12/2010,15:15,0,0,0,0,0
12/12/2010,15:30,2,0,0,1,1
12/12/2010,15:45,0,0,0,0,0
12/12/2010,16:00,1,0,0,1,0
12/12/2010,16:15,0,0,0,0,0
12/12/2010,16:30,0,0,0,0,0
12/12/2010,16:45,1,0,0,1,0
12/12/2010,17:00,2,0,0,0,2
12/12/2010,17:15,1,0,0,0,1
12/12/2010,17:30,1,0,0,0,1
12/12/2010,17:45,2,0,0,1,1
12/12/2010,18:00,2,0,0,2,0
12/12/2010,18:15,2,0,0,0,2
12/12/2010,18:30,1,0,0,1,0
12/12/2010,18:45,2,0,0,1,1
12/12/2010,19:00,0,0,0,0,0
12/12/2010,19:15,0,0,0,0,0
12/12/2010,19:30,0,0,0,0,0
12/12/2010,19:45,0,0,0,0,0
12/12/2010,20:00,0,0,0,0,0
12/12/2010,20:15,2,2,0,0,0
12/12/2010,20:30,1,0,1,0,0
12/12/2010,20:45,1,1,0,0,0
12/12/2010,21:00,1,1,0,0,0
12/12/2010,21:15,1,1,0,0,0
12/12/2010,21:30,0,0,0,0,0
12/12/2010,21:45,1,1,0,0,0
12/12/2010,22:00,4,3,1,0,0
12/12/2010,22:15,1,1,0,0,0
12/12/2010,22:30,6,5,1,0,0
12/12/2010,22:45,3,2,1,0,0
12/12/2010,23:00,0,0,0,0,0
12/12/2010,23:15,0,0,0,0,0
12/12/2010,23:30,2,1,1,0,0
12/12/2010,23:45,0,0,0,0,0
13/12/2010,00:00,1,1,0,0,0
13/12/2010,00:15,1,1,0,0,0
13/12/2010,00:30,0,0,0,0,0
13/12/2010,00:45,1,1,0,0,0
13/12/2010,01:00,0,0,0,0,0
13/12/2010,01:15,0,0,0,0,0
13/12/2010,01:30,2,1,0,0,1
13/12/2010,01:45,1,1,0,0,0
13/12/2010,02:00,2,2,0,0,0
13/12/2010,02:15,0,0,0,0,0
13/12/2010,02:30,1,0,1,0,0
13/12/2010,02:45,0,0,0,0,0
13/12/2010,03:00,0,0,0,0,0
13/12/2010,03:15,0,0,0,0,0
13/12/2010,03:30,2,1,1,0,0
13/12/2010,03:45,1,0,1,0,0
13/12/2010,04:00,1,1,0,0,0
13/12/2010,04:15,4,2,2,0,0
13/12/2010,04:30,1,1,0,0,0
13/12/2010,04:45,1,1,0,0,0
13/12/2010,05:00,0,0,0,0,0
13/12/2010,05:15,3,2,1,0,0
13/12/2010,05:30,3,1,2,0,0
13/12/2010,05:45,2,1,1,0,0
13/12/2010,06:00,2,0,2,0,0
13/12/2010,06:15,3,1,1,0,1
13/12/2010,06:30,6,1,5,0,0
13/12/2010,06:45,3,2,1,0,0
13/12/2010,07:00,3,1,2,0,0
13/12/2010,07:15,2,1,1,0,0
13/12/2010,07:30,1,1,0,0,0
13/12/2010,07:45,1,0,1,0,0
13/12/2010,08:00,1,1,0,0,0
13/12/2010,08:15,0,0,0,0,0
13/12/2010,08:30,1,0,1,0,0
13/12/2010,08:45,1,1,0,0,0
13/12/2010,09:00,0,0,0,0,0
13/12/2010,09:15,0,0,0,0,0
13/12/2010,09:30,0,0,0,0,0
13/12/2010,09:45,0,0,0,0,0
13/12/2010,10:00,0,0,0,0,0
13/12/2010,10:15,0,0,0,0,0
13/12/2010,10:30,1,0,1,0,0
13/12/2010,10:45,0,0,0,0,0
13/12/2010,11:00,0,0,0,0,0
13/12/2010,11:15,1,0,0,1,0
13/12/2010,11:30,1,0,1,0,0
13/12/2010,11:45,0,0,0,0,0
13/12/2010,12:00,0,0,0,0,0
13/12/2010,12:15,6,0,0,5,1
13/12/2010,12:30,4,0,0,1,3
13/12/2010,12:45,2,0,0,2,0
13/12/2010,13:00,6,0,0,6,0
13/12/2010,13:15,2,0,0,2,0
13/12/2010,13:30,8,0,0,6,2
13/12/2010,13:45,7,0,0,4,3
13/12/2010,14:00,7,0,0,6,1
13/12/2010,14:15,3,0,0,3,0
13/12/2010,14:30,4,0,0,4,0
13/12/2010,14:45,4,0,0,2,2
13/12/2010,15:00,3,0,0,3,0
13/12/2010,15:15,2,0,0,1,1
13/12/2010,15:30,0,0,0,0,0
13/12/2010,15:45,2,0,0,2,0
13/12/2010,16:00,0,0,0,0,0
13/12/2010,16:15,1,0,0,1,0
13/12/2010,16:30,1,0,0,0,1
13/12/2010,16:45,0,0,0,0,0
13/12/2010,17:00,1,0,0,1,0
13/12/2010,17:15,0,0,0,0,0
13/12/2010,17:30,0,0,0,0,0
13/12/2010,17:45,0,0,0,0,0
13/12/2010,18:00,0,0,0,0,0
13/12/2010,18:15,2,0,0,2,0
13/12/2010,18:30,0,0,0,0,0
13/12/2010,18:45,0,0,0,0,0
13/12/2010,19:00,1,0,0,0,1
13/12/2010,19:15,1,0,0,0,1
13/12/2010,19:30,0,0,0,0,0
13/12/2010,19:45,0,0,0,0,0
13/12/2010,20:00,2,0,0,2,0
13/12/2010,20:15,0,0,0,0,0
13/12/2010,20:30,1,0,0,1,0
13/12/2010,20:45,2,1,0,0,1
13/12/2010,21:00,2,1,0,0,1
13/12/2010,21:15,3,0,0,1,2
13/12/2010,21:30,3,0,0,1,2
