Date,,Custis Bon Air,Custis Bon Air Ped IN,Custis Bon Air Ped OUT,Custis Bon Air Bike IN,Custis Bon Air Bike OUT
24/10/2013,10:45,12,3,6,1,2
24/10/2013,11:00,15,7,3,2,3
24/10/2013,11:15,5,0,1,3,1
24/10/2013,11:30,10,3,3,0,4
24/10/2013,11:45,7,2,3,1,1
24/10/2013,12:00,3,2,0,1,0
24/10/2013,12:15,5,0,2,2,1
24/10/2013,12:30,8,3,0,2,3
24/10/2013,12:45,11,1,2,7,1
24/10/2013,13:00,10,2,5,2,1
24/10/2013,13:15,5,2,3,0,0
24/10/2013,13:30,9,2,0,1,6
24/10/2013,13:45,13,3,1,4,5
24/10/2013,14:00,11,2,1,5,3
24/10/2013,14:15,9,2,4,3,0
24/10/2013,14:30,11,5,3,1,2
24/10/2013,14:45,4,0,3,0,1
24/10/2013,15:00,9,3,0,5,1
24/10/2013,15:15,10,0,3,3,4
24/10/2013,15:30,12,3,2,1,6
24/10/2013,15:45,13,4,0,1,8
24/10/2013,16:00,13,2,6,3,2
24/10/2013,16:15,10,2,0,5,3
24/10/2013,16:30,31,6,8,8,9
24/10/2013,16:45,21,3,6,3,9
24/10/2013,17:00,26,3,1,5,17
24/10/2013,17:15,23,1,3,4,15
24/10/2013,17:30,43,6,10,12,15
24/10/2013,17:45,52,4,9,8,31
24/10/2013,18:00,58,11,5,10,32
24/10/2013,18:15,40,4,7,6,23
24/10/2013,18:30,38,7,3,7,21
24/10/2013,18:45,28,6,3,5,14
24/10/2013,19:00,14,3,1,2,8
24/10/2013,19:15,14,1,1,4,8
24/10/2013,19:30,5,1,1,0,3
24/10/2013,19:45,6,1,0,1,4
24/10/2013,20:00,9,0,3,3,3
24/10/2013,20:15,2,0,0,1,1
24/10/2013,20:30,2,0,0,1,1
24/10/2013,20:45,1,0,0,0,1
24/10/2013,21:00,5,0,2,2,1
24/10/2013,21:15,4,0,2,1,1
24/10/2013,21:30,1,0,0,0,1
24/10/2013,21:45,0,0,0,0,0
24/10/2013,22:00,1,0,0,0,1
24/10/2013,22:15,2,0,1,0,1
24/10/2013,22:30,0,0,0,0,0
24/10/2013,22:45,0,0,0,0,0
24/10/2013,23:00,0,0,0,0,0
24/10/2013,23:15,0,0,0,0,0
24/10/2013,23:30,0,0,0,0,0
24/10/2013,23:45,0,0,0,0,0
25/10/2013,00:00,1,0,0,0,1
25/10/2013,00:15,1,0,0,0,1
25/10/2013,00:30,0,0,0,0,0
25/10/2013,00:45,0,0,0,0,0
25/10/2013,01:00,0,0,0,0,0
25/10/2013,01:15,0,0,0,0,0
25/10/2013,01:30,0,0,0,0,0
25/10/2013,01:45,0,0,0,0,0
25/10/2013,02:00,0,0,0,0,0
25/10/2013,02:15,1,0,0,0,1
25/10/2013,02:30,0,0,0,0,0
25/10/2013,02:45,0,0,0,0,0
25/10/2013,03:00,0,0,0,0,0
25/10/2013,03:15,0,0,0,0,0
25/10/2013,03:30,0,0,0,0,0
25/10/2013,03:45,1,0,0,1,0
25/10/2013,04:00,1,0,0,0,1
25/10/2013,04:15,0,0,0,0,0
25/10/2013,04:30,1,0,1,0,0
25/10/2013,04:45,0,0,0,0,0
25/10/2013,05:00,0,0,0,0,0
25/10/2013,05:15,2,0,2,0,0
25/10/2013,05:30,3,0,0,1,2
25/10/2013,05:45,3,1,1,1,0
25/10/2013,06:00,2,1,1,0,0
25/10/2013,06:15,12,0,4,6,2
25/10/2013,06:30,14,3,5,5,1
25/10/2013,06:45,12,2,2,5,3
25/10/2013,07:00,21,2,2,14,3
25/10/2013,07:15,25,2,4,17,2
25/10/2013,07:30,29,3,5,18,3
25/10/2013,07:45,35,6,7,16,6
25/10/2013,08:00,26,3,6,14,3
25/10/2013,08:15,30,8,4,15,3
25/10/2013,08:30,22,3,1,10,8
25/10/2013,08:45,23,1,5,11,6
25/10/2013,09:00,18,5,3,6,4
25/10/2013,09:15,9,4,1,2,2
25/10/2013,09:30,11,1,1,5,4
25/10/2013,09:45,16,9,1,6,0
25/10/2013,10:00,9,2,5,1,1
25/10/2013,10:15,10,3,2,3,2
25/10/2013,10:30,9,2,1,5,1
25/10/2013,10:45,7,1,2,3,1
25/10/2013,11:00,5,0,1,2,2
25/10/2013,11:15,8,3,3,2,0
25/10/2013,11:30,7,2,1,3,1
25/10/2013,11:45,13,1,6,3,3
25/10/2013,12:00,8,4,2,1,1
25/10/2013,12:15,12,0,2,5,5
25/10/2013,12:30,8,1,2,1,4
25/10/2013,12:45,10,2,5,1,2
25/10/2013,13:00,13,4,3,2,4
25/10/2013,13:15,7,4,1,1,1
25/10/2013,13:30,7,6,1,0,0
25/10/2013,13:45,5,1,1,1,2
25/10/2013,14:00,9,1,3,3,2
25/10/2013,14:15,4,1,1,2,0
25/10/2013,14:30,15,4,5,2,4
25/10/2013,14:45,12,3,3,5,1
25/10/2013,15:00,5,0,2,1,2
25/10/2013,15:15,15,3,4,6,2
25/10/2013,15:30,19,7,2,3,7
25/10/2013,15:45,17,6,2,2,7
25/10/2013,16:00,18,4,2,4,8
25/10/2013,16:15,10,4,0,2,4
25/10/2013,16:30,17,3,3,4,7
25/10/2013,16:45,16,2,2,3,9
25/10/2013,17:00,27,2,6,11,8
25/10/2013,17:15,37,8,4,6,19
25/10/2013,17:30,29,3,5,3,18
25/10/2013,17:45,40,3,5,4,28
25/10/2013,18:00,40,5,11,4,20
25/10/2013,18:15,35,5,5,9,16
25/10/2013,18:30,19,2,6,3,8
25/10/2013,18:45,20,1,1,6,12
25/10/2013,19:00,15,2,4,0,9
25/10/2013,19:15,7,2,1,0,4
25/10/2013,19:30,6,3,0,0,3
25/10/2013,19:45,9,0,0,5,4
25/10/2013,20:00,2,0,0,0,2
25/10/2013,20:15,3,0,1,0,2
25/10/2013,20:30,1,0,0,1,0
25/10/2013,20:45,3,0,0,1,2
25/10/2013,21:00,1,0,1,0,0
25/10/2013,21:15,1,1,0,0,0
25/10/2013,21:30,2,0,0,2,0
25/10/2013,21:45,1,0,1,0,0
25/10/2013,22:00,5,0,2,2,1
25/10/2013,22:15,4,1,1,0,2
25/10/2013,22:30,0,0,0,0,0
25/10/2013,22:45,0,0,0,0,0
25/10/2013,23:00,2,0,2,0,0
25/10/2013,23:15,0,0,0,0,0
25/10/2013,23:30,1,1,0,0,0
25/10/2013,23:45,1,0,0,0,1
26/10/2013,00:00,0,0,0,0,0
26/10/2013,00:15,2,1,0,1,0
26/10/2013,00:30,0,0,0,0,0
26/10/2013,00:45,1,0,0,0,1
26/10/2013,01:00,1,1,0,0,0
26/10/2013,01:15,0,0,0,0,0
26/10/2013,01:30,1,1,0,0,0
26/10/2013,01:45,0,0,0,0,0
26/10/2013,02:00,0,0,0,0,0
26/10/2013,02:15,0,0,0,0,0
26/10/2013,02:30,0,0,0,0,0
26/10/2013,02:45,0,0,0,0,0
26/10/2013,03:00,0,0,0,0,0
26/10/2013,03:15,0,0,0,0,0
26/10/2013,03:30,0,0,0,0,0
26/10/2013,03:45,0,0,0,0,0
26/10/2013,04:00,0,0,0,0,0
26/10/2013,04:15,2,2,0,0,0
26/10/2013,04:30,0,0,0,0,0
26/10/2013,04:45,0,0,0,0,0
26/10/2013,05:00,0,0,0,0,0
26/10/2013,05:15,1,0,1,0,0
26/10/2013,05:30,1,1,0,0,0
26/10/2013,05:45,0,0,0,0,0
26/10/2013,06:00,4,1,2,0,1
26/10/2013,06:15,0,0,0,0,0
26/10/2013,06:30,6,1,4,1,0
26/10/2013,06:45,2,1,1,0,0
26/10/2013,07:00,6,3,3,0,0
26/10/2013,07:15,7,2,1,2,2
26/10/2013,07:30,4,3,0,0,1
26/10/2013,07:45,16,6,10,0,0
26/10/2013,08:00,16,5,7,3,1
26/10/2013,08:15,12,3,6,0,3
26/10/2013,08:30,14,2,3,5,4
26/10/2013,08:45,15,9,2,1,3
26/10/2013,09:00,24,5,12,6,1
26/10/2013,09:15,35,7,20,2,6
26/10/2013,09:30,24,7,11,1,5
26/10/2013,09:45,33,11,8,9,5
26/10/2013,10:00,23,8,5,3,7
26/10/2013,10:15,36,11,6,5,14
26/10/2013,10:30,25,6,9,9,1
26/10/2013,10:45,14,4,5,4,1
26/10/2013,11:00,20,7,5,6,2
26/10/2013,11:15,27,8,5,7,7
26/10/2013,11:30,20,4,7,4,5
26/10/2013,11:45,19,5,2,8,4
26/10/2013,12:00,28,8,5,11,4
26/10/2013,12:15,28,4,6,8,10
26/10/2013,12:30,23,5,6,6,6
26/10/2013,12:45,25,4,5,9,7
26/10/2013,13:00,21,8,3,4,6
26/10/2013,13:15,31,8,8,7,8
26/10/2013,13:30,33,6,8,12,7
26/10/2013,13:45,31,6,7,8,10
26/10/2013,14:00,23,1,9,7,6
26/10/2013,14:15,30,8,9,9,4
26/10/2013,14:30,25,6,4,6,9
26/10/2013,14:45,36,9,8,10,9
26/10/2013,15:00,19,7,1,2,9
26/10/2013,15:15,31,9,5,10,7
26/10/2013,15:30,18,3,4,1,10
26/10/2013,15:45,31,10,2,7,12
26/10/2013,16:00,34,7,1,12,14
26/10/2013,16:15,24,2,2,11,9
26/10/2013,16:30,31,5,8,10,8
26/10/2013,16:45,22,2,7,8,5
26/10/2013,17:00,16,4,1,8,3
26/10/2013,17:15,20,4,4,4,8
26/10/2013,17:30,23,1,8,4,10
26/10/2013,17:45,15,6,3,4,2
26/10/2013,18:00,15,6,3,4,2
26/10/2013,18:15,11,1,1,6,3
26/10/2013,18:30,7,2,3,0,2
26/10/2013,18:45,5,1,1,2,1
26/10/2013,19:00,6,1,1,1,3
26/10/2013,19:15,4,1,1,2,0
26/10/2013,19:30,1,0,0,1,0
26/10/2013,19:45,5,0,4,1,0
26/10/2013,20:00,0,0,0,0,0
26/10/2013,20:15,1,0,1,0,0
26/10/2013,20:30,1,0,1,0,0
26/10/2013,20:45,1,1,0,0,0
26/10/2013,21:00,2,1,0,1,0
26/10/2013,21:15,1,0,1,0,0
26/10/2013,21:30,1,1,0,0,0
26/10/2013,21:45,0,0,0,0,0
26/10/2013,22:00,1,0,0,0,1
26/10/2013,22:15,0,0,0,0,0
26/10/2013,22:30,1,0,0,1,0
26/10/2013,22:45,0,0,0,0,0
26/10/2013,23:00,0,0,0,0,0
26/10/2013,23:15,1,0,0,1,0
26/10/2013,23:30,0,0,0,0,0
26/10/2013,23:45,0,0,0,0,0
27/10/2013,00:00,2,0,0,0,2
27/10/2013,00:15,0,0,0,0,0
27/10/2013,00:30,0,0,0,0,0
27/10/2013,00:45,0,0,0,0,0
27/10/2013,01:00,0,0,0,0,0
27/10/2013,01:15,0,0,0,0,0
27/10/2013,01:30,0,0,0,0,0
27/10/2013,01:45,0,0,0,0,0
27/10/2013,02:00,0,0,0,0,0
27/10/2013,02:15,1,0,0,0,1
27/10/2013,02:30,0,0,0,0,0
27/10/2013,02:45,0,0,0,0,0
27/10/2013,03:00,0,0,0,0,0
27/10/2013,03:15,0,0,0,0,0
27/10/2013,03:30,0,0,0,0,0
27/10/2013,03:45,0,0,0,0,0
27/10/2013,04:00,0,0,0,0,0
27/10/2013,04:15,3,3,0,0,0
27/10/2013,04:30,0,0,0,0,0
27/10/2013,04:45,0,0,0,0,0
27/10/2013,05:00,0,0,0,0,0
27/10/2013,05:15,0,0,0,0,0
27/10/2013,05:30,0,0,0,0,0
27/10/2013,05:45,1,1,0,0,0
27/10/2013,06:00,1,1,0,0,0
27/10/2013,06:15,1,0,0,0,1
27/10/2013,06:30,0,0,0,0,0
27/10/2013,06:45,4,2,2,0,0
27/10/2013,07:00,1,0,1,0,0
27/10/2013,07:15,4,1,1,1,1
27/10/2013,07:30,13,4,3,3,3
27/10/2013,07:45,7,3,3,1,0
27/10/2013,08:00,8,4,2,2,0
27/10/2013,08:15,19,5,7,3,4
27/10/2013,08:30,14,5,6,1,2
27/10/2013,08:45,18,7,5,4,2
27/10/2013,09:00,29,6,7,11,5
27/10/2013,09:15,17,7,7,1,2
27/10/2013,09:30,23,7,9,4,3
27/10/2013,09:45,28,5,13,6,4
27/10/2013,10:00,34,9,6,7,12
27/10/2013,10:15,20,8,4,3,5
27/10/2013,10:30,27,2,4,11,10
27/10/2013,10:45,29,2,11,12,4
27/10/2013,11:00,16,3,5,3,5
27/10/2013,11:15,23,7,5,7,4
27/10/2013,11:30,25,10,8,1,6
27/10/2013,11:45,22,7,5,5,5
27/10/2013,12:00,26,6,4,11,5
27/10/2013,12:15,19,1,6,8,4
27/10/2013,12:30,31,8,5,3,15
27/10/2013,12:45,29,4,5,10,10
27/10/2013,13:00,26,6,5,7,8
27/10/2013,13:15,25,6,6,6,7
27/10/2013,13:30,40,9,4,14,13
27/10/2013,13:45,34,6,5,17,6
27/10/2013,14:00,22,5,6,7,4
27/10/2013,14:15,41,11,11,14,5
27/10/2013,14:30,31,3,11,7,10
27/10/2013,14:45,30,8,6,10,6
27/10/2013,15:00,38,7,7,13,11
27/10/2013,15:15,38,11,7,12,8
27/10/2013,15:30,29,3,5,4,17
27/10/2013,15:45,22,7,3,4,8
27/10/2013,16:00,26,7,2,12,5
27/10/2013,16:15,39,11,3,15,10
27/10/2013,16:30,32,9,6,9,8
27/10/2013,16:45,30,6,9,3,12
27/10/2013,17:00,19,4,2,7,6
27/10/2013,17:15,36,3,5,14,14
27/10/2013,17:30,38,11,11,12,4
27/10/2013,17:45,17,7,4,4,2
27/10/2013,18:00,14,4,2,5,3
27/10/2013,18:15,13,3,3,4,3
27/10/2013,18:30,10,5,3,0,2
27/10/2013,18:45,4,1,0,3,0
27/10/2013,19:00,4,0,3,1,0
27/10/2013,19:15,1,1,0,0,0
27/10/2013,19:30,1,0,0,1,0
27/10/2013,19:45,2,0,0,1,1
27/10/2013,20:00,0,0,0,0,0
27/10/2013,20:15,0,0,0,0,0
27/10/2013,20:30,1,0,0,1,0
27/10/2013,20:45,0,0,0,0,0
27/10/2013,21:00,0,0,0,0,0
27/10/2013,21:15,0,0,0,0,0
27/10/2013,21:30,0,0,0,0,0
27/10/2013,21:45,1,0,0,0,1
27/10/2013,22:00,3,1,0,2,0
27/10/2013,22:15,0,0,0,0,0
27/10/2013,22:30,0,0,0,0,0
27/10/2013,22:45,0,0,0,0,0
27/10/2013,23:00,0,0,0,0,0
27/10/2013,23:15,0,0,0,0,0
27/10/2013,23:30,0,0,0,0,0
27/10/2013,23:45,1,0,0,0,1
28/10/2013,00:00,0,0,0,0,0
28/10/2013,00:15,0,0,0,0,0
28/10/2013,00:30,0,0,0,0,0
28/10/2013,00:45,0,0,0,0,0
28/10/2013,01:00,0,0,0,0,0
28/10/2013,01:15,0,0,0,0,0
28/10/2013,01:30,0,0,0,0,0
28/10/2013,01:45,0,0,0,0,0
28/10/2013,02:00,0,0,0,0,0
28/10/2013,02:15,0,0,0,0,0
28/10/2013,02:30,0,0,0,0,0
28/10/2013,02:45,0,0,0,0,0
28/10/2013,03:00,0,0,0,0,0
28/10/2013,03:15,0,0,0,0,0
28/10/2013,03:30,0,0,0,0,0
28/10/2013,03:45,0,0,0,0,0
28/10/2013,04:00,0,0,0,0,0
28/10/2013,04:15,0,0,0,0,0
28/10/2013,04:30,1,0,1,0,0
28/10/2013,04:45,1,0,1,0,0
28/10/2013,05:00,0,0,0,0,0
28/10/2013,05:15,2,1,1,0,0
28/10/2013,05:30,6,0,1,4,1
28/10/2013,05:45,11,3,4,4,0
28/10/2013,06:00,8,4,2,2,0
28/10/2013,06:15,14,1,4,9,0
28/10/2013,06:30,9,1,0,7,1
28/10/2013,06:45,25,0,1,20,4
28/10/2013,07:00,25,2,2,17,4
28/10/2013,07:15,36,5,7,21,3
28/10/2013,07:30,26,2,3,15,6
28/10/2013,07:45,40,1,5,29,5
28/10/2013,08:00,42,5,3,29,5
28/10/2013,08:15,42,6,2,30,4
28/10/2013,08:30,32,6,4,17,5
28/10/2013,08:45,22,5,0,15,2
28/10/2013,09:00,24,1,1,14,8
28/10/2013,09:15,12,2,3,4,3
28/10/2013,09:30,11,0,2,7,2
28/10/2013,09:45,17,5,4,5,3
28/10/2013,10:00,9,4,1,2,2
28/10/2013,10:15,14,5,3,5,1
28/10/2013,10:30,7,0,1,4,2
28/10/2013,10:45,10,2,2,4,2
28/10/2013,11:00,9,2,3,3,1
28/10/2013,11:15,3,0,0,3,0
28/10/2013,11:30,10,2,3,1,4
28/10/2013,11:45,13,2,3,2,6
28/10/2013,12:00,5,3,0,0,2
28/10/2013,12:15,13,3,2,0,8
28/10/2013,12:30,15,3,2,5,5
28/10/2013,12:45,18,4,4,5,5
28/10/2013,13:00,11,4,1,2,4
28/10/2013,13:15,9,1,2,5,1
28/10/2013,13:30,16,4,3,5,4
28/10/2013,13:45,14,1,1,9,3
28/10/2013,14:00,11,3,3,4,1
28/10/2013,14:15,21,8,4,5,4
28/10/2013,14:30,9,1,2,3,3
28/10/2013,14:45,14,1,4,5,4
28/10/2013,15:00,13,2,3,5,3
28/10/2013,15:15,11,0,1,7,3
28/10/2013,15:30,13,2,4,1,6
28/10/2013,15:45,17,5,2,4,6
28/10/2013,16:00,21,6,3,3,9
28/10/2013,16:15,22,2,2,5,13
28/10/2013,16:30,32,8,5,8,11
28/10/2013,16:45,30,5,3,5,17
28/10/2013,17:00,38,4,6,8,20
28/10/2013,17:15,44,3,10,8,23
28/10/2013,17:30,68,8,11,12,37
28/10/2013,17:45,78,17,16,10,35
28/10/2013,18:00,71,12,5,8,46
28/10/2013,18:15,38,4,10,5,19
28/10/2013,18:30,26,4,2,2,18
28/10/2013,18:45,22,4,4,4,10
28/10/2013,19:00,20,0,0,5,15
28/10/2013,19:15,14,4,2,1,7
28/10/2013,19:30,10,2,1,2,5
28/10/2013,19:45,4,0,0,1,3
28/10/2013,20:00,6,2,1,2,1
28/10/2013,20:15,6,1,0,0,5
28/10/2013,20:30,2,1,0,1,0
28/10/2013,20:45,3,0,0,0,3
28/10/2013,21:00,0,0,0,0,0
28/10/2013,21:15,0,0,0,0,0
28/10/2013,21:30,0,0,0,0,0
28/10/2013,21:45,2,0,0,1,1
28/10/2013,22:00,5,1,1,1,2
28/10/2013,22:15,1,0,0,1,0
28/10/2013,22:30,3,0,0,1,2
28/10/2013,22:45,1,0,0,0,1
28/10/2013,23:00,1,0,0,0,1
28/10/2013,23:15,0,0,0,0,0
28/10/2013,23:30,0,0,0,0,0
28/10/2013,23:45,1,0,0,0,1
29/10/2013,00:00,1,0,0,0,1
29/10/2013,00:15,0,0,0,0,0
29/10/2013,00:30,0,0,0,0,0
29/10/2013,00:45,0,0,0,0,0
29/10/2013,01:00,1,0,0,0,1
29/10/2013,01:15,0,0,0,0,0
29/10/2013,01:30,0,0,0,0,0
29/10/2013,01:45,0,0,0,0,0
29/10/2013,02:00,0,0,0,0,0
29/10/2013,02:15,0,0,0,0,0
29/10/2013,02:30,0,0,0,0,0
29/10/2013,02:45,0,0,0,0,0
29/10/2013,03:00,0,0,0,0,0
29/10/2013,03:15,0,0,0,0,0
29/10/2013,03:30,1,0,0,0,1
29/10/2013,03:45,1,0,0,1,0
29/10/2013,04:00,1,0,0,0,1
29/10/2013,04:15,0,0,0,0,0
29/10/2013,04:30,2,1,1,0,0
29/10/2013,04:45,1,0,1,0,0
29/10/2013,05:00,1,1,0,0,0
29/10/2013,05:15,4,1,3,0,0
29/10/2013,05:30,4,1,1,2,0
29/10/2013,05:45,22,4,11,5,2
29/10/2013,06:00,9,4,1,4,0
29/10/2013,06:15,20,2,10,8,0
29/10/2013,06:30,18,2,4,9,3
29/10/2013,06:45,27,5,3,18,1
29/10/2013,07:00,27,3,7,16,1
29/10/2013,07:15,41,4,3,29,5
29/10/2013,07:30,44,4,11,25,4
29/10/2013,07:45,45,5,6,23,11
29/10/2013,08:00,50,7,9,22,12
29/10/2013,08:15,40,8,3,25,4
29/10/2013,08:30,42,1,3,30,8
29/10/2013,08:45,19,2,6,8,3
29/10/2013,09:00,20,4,2,10,4
29/10/2013,09:15,12,3,2,5,2
29/10/2013,09:30,11,1,2,7,1
29/10/2013,09:45,12,0,4,4,4
29/10/2013,10:00,13,4,4,3,2
29/10/2013,10:15,7,1,1,3,2
29/10/2013,10:30,7,1,2,1,3
29/10/2013,10:45,10,1,3,6,0
29/10/2013,11:00,7,2,2,2,1
29/10/2013,11:15,3,2,0,1,0
29/10/2013,11:30,7,0,1,2,4
29/10/2013,11:45,11,4,3,3,1
29/10/2013,12:00,16,3,4,5,4
29/10/2013,12:15,15,5,4,2,4
29/10/2013,12:30,15,5,6,2,2
29/10/2013,12:45,18,3,3,7,5
29/10/2013,13:00,11,5,2,1,3
29/10/2013,13:15,10,0,0,6,4
29/10/2013,13:30,6,0,0,4,2
29/10/2013,13:45,8,3,1,2,2
29/10/2013,14:00,11,0,4,4,3
29/10/2013,14:15,8,1,2,4,1
29/10/2013,14:30,9,1,3,4,1
29/10/2013,14:45,13,2,3,3,5
29/10/2013,15:00,14,3,3,3,5
29/10/2013,15:15,17,3,1,10,3
29/10/2013,15:30,14,1,2,1,10
29/10/2013,15:45,10,3,0,2,5
29/10/2013,16:00,28,4,3,6,15
29/10/2013,16:15,25,7,3,10,5
29/10/2013,16:30,34,4,3,12,15
29/10/2013,16:45,37,5,3,10,19
29/10/2013,17:00,38,2,7,6,23
29/10/2013,17:15,52,6,3,10,33
29/10/2013,17:30,62,9,8,11,34
29/10/2013,17:45,57,8,8,12,29
29/10/2013,18:00,59,6,6,9,38
29/10/2013,18:15,44,2,6,9,27
29/10/2013,18:30,35,9,4,4,18
29/10/2013,18:45,34,5,4,9,16
29/10/2013,19:00,28,4,3,5,16
29/10/2013,19:15,25,5,1,9,10
29/10/2013,19:30,15,2,4,1,8
29/10/2013,19:45,13,2,5,1,5
29/10/2013,20:00,7,0,5,1,1
29/10/2013,20:15,7,0,0,1,6
29/10/2013,20:30,7,3,0,2,2
29/10/2013,20:45,7,1,3,1,2
29/10/2013,21:00,4,0,0,0,4
29/10/2013,21:15,2,1,0,1,0
29/10/2013,21:30,6,0,3,0,3
29/10/2013,21:45,1,0,0,0,1
29/10/2013,22:00,1,0,0,0,1
29/10/2013,22:15,3,1,0,0,2
29/10/2013,22:30,0,0,0,0,0
29/10/2013,22:45,0,0,0,0,0
29/10/2013,23:00,0,0,0,0,0
29/10/2013,23:15,1,0,0,0,1
29/10/2013,23:30,0,0,0,0,0
29/10/2013,23:45,0,0,0,0,0
30/10/2013,00:00,0,0,0,0,0
30/10/2013,00:15,0,0,0,0,0
30/10/2013,00:30,0,0,0,0,0
30/10/2013,00:45,0,0,0,0,0
30/10/2013,01:00,0,0,0,0,0
30/10/2013,01:15,0,0,0,0,0
30/10/2013,01:30,0,0,0,0,0
30/10/2013,01:45,0,0,0,0,0
30/10/2013,02:00,0,0,0,0,0
30/10/2013,02:15,0,0,0,0,0
30/10/2013,02:30,0,0,0,0,0
30/10/2013,02:45,0,0,0,0,0
30/10/2013,03:00,0,0,0,0,0
30/10/2013,03:15,0,0,0,0,0
30/10/2013,03:30,0,0,0,0,0
30/10/2013,03:45,0,0,0,0,0
30/10/2013,04:00,0,0,0,0,0
30/10/2013,04:15,0,0,0,0,0
30/10/2013,04:30,1,1,0,0,0
30/10/2013,04:45,2,1,1,0,0
30/10/2013,05:00,0,0,0,0,0
30/10/2013,05:15,5,1,1,3,0
30/10/2013,05:30,4,1,2,1,0
30/10/2013,05:45,6,2,0,3,1
30/10/2013,06:00,5,2,0,2,1
30/10/2013,06:15,7,2,3,1,1
30/10/2013,06:30,9,0,6,3,0
30/10/2013,06:45,16,3,1,11,1
30/10/2013,07:00,23,1,5,13,4
30/10/2013,07:15,33,3,8,16,6
30/10/2013,07:30,22,6,0,12,4
30/10/2013,07:45,26,1,7,14,4
30/10/2013,08:00,33,3,4,20,6
30/10/2013,08:15,21,2,2,13,4
30/10/2013,08:30,23,4,5,12,2
30/10/2013,08:45,21,3,2,12,4
30/10/2013,09:00,15,2,2,9,2
30/10/2013,09:15,7,2,1,3,1
30/10/2013,09:30,15,3,2,9,1
30/10/2013,09:45,18,10,5,2,1
30/10/2013,10:00,6,1,3,1,1
30/10/2013,10:15,6,1,2,3,0
30/10/2013,10:30,6,2,4,0,0
30/10/2013,10:45,5,2,1,2,0
30/10/2013,11:00,0,0,0,0,0
30/10/2013,11:15,6,1,4,0,1
30/10/2013,11:30,11,4,2,3,2
30/10/2013,11:45,9,3,1,4,1
30/10/2013,12:00,8,1,3,3,1
30/10/2013,12:15,10,5,1,1,3
30/10/2013,12:30,7,1,0,5,1
30/10/2013,12:45,4,1,1,1,1
30/10/2013,13:00,13,3,3,4,3
30/10/2013,13:15,5,0,1,3,1
30/10/2013,13:30,12,5,4,1,2
30/10/2013,13:45,19,2,4,6,7
30/10/2013,14:00,7,2,1,3,1
30/10/2013,14:15,5,0,0,2,3
30/10/2013,14:30,7,2,0,1,4
30/10/2013,14:45,11,1,3,4,3
30/10/2013,15:00,10,3,1,5,1
30/10/2013,15:15,8,2,2,3,1
30/10/2013,15:30,14,1,2,4,7
30/10/2013,15:45,20,4,4,3,9
30/10/2013,16:00,17,6,2,5,4
30/10/2013,16:15,28,3,4,7,14
30/10/2013,16:30,28,5,4,9,10
30/10/2013,16:45,33,4,5,10,14
30/10/2013,17:00,36,4,5,13,14
30/10/2013,17:15,35,5,8,10,12
30/10/2013,17:30,53,5,3,19,26
30/10/2013,17:45,43,4,6,11,22
30/10/2013,18:00,53,8,15,6,24
30/10/2013,18:15,39,7,9,3,20
30/10/2013,18:30,27,8,3,3,13
30/10/2013,18:45,21,4,4,3,10
30/10/2013,19:00,18,3,4,4,7
30/10/2013,19:15,14,1,1,4,8
30/10/2013,19:30,10,2,0,2,6
30/10/2013,19:45,14,2,1,2,9
30/10/2013,20:00,5,1,0,2,2
30/10/2013,20:15,2,0,0,0,2
30/10/2013,20:30,1,0,0,1,0
30/10/2013,20:45,1,0,0,0,1
30/10/2013,21:00,4,0,2,2,0
30/10/2013,21:15,3,0,1,2,0
30/10/2013,21:30,3,1,2,0,0
30/10/2013,21:45,2,1,1,0,0
30/10/2013,22:00,1,0,0,0,1
30/10/2013,22:15,0,0,0,0,0
30/10/2013,22:30,0,0,0,0,0
30/10/2013,22:45,1,0,0,0,1
30/10/2013,23:00,2,2,0,0,0
30/10/2013,23:15,1,0,0,1,0
30/10/2013,23:30,1,0,0,0,1
30/10/2013,23:45,0,0,0,0,0
31/10/2013,00:00,0,0,0,0,0
31/10/2013,00:15,0,0,0,0,0
31/10/2013,00:30,0,0,0,0,0
31/10/2013,00:45,0,0,0,0,0
31/10/2013,01:00,0,0,0,0,0
31/10/2013,01:15,1,0,0,0,1
31/10/2013,01:30,0,0,0,0,0
31/10/2013,01:45,0,0,0,0,0
31/10/2013,02:00,3,1,0,1,1
31/10/2013,02:15,2,0,1,0,1
31/10/2013,02:30,0,0,0,0,0
31/10/2013,02:45,0,0,0,0,0
31/10/2013,03:00,0,0,0,0,0
31/10/2013,03:15,0,0,0,0,0
31/10/2013,03:30,0,0,0,0,0
31/10/2013,03:45,0,0,0,0,0
31/10/2013,04:00,0,0,0,0,0
31/10/2013,04:15,0,0,0,0,0
31/10/2013,04:30,1,1,0,0,0
31/10/2013,04:45,3,1,2,0,0
31/10/2013,05:00,0,0,0,0,0
31/10/2013,05:15,5,1,3,1,0
31/10/2013,05:30,2,0,0,1,1
31/10/2013,05:45,14,1,8,5,0
31/10/2013,06:00,14,3,4,7,0
31/10/2013,06:15,21,4,4,7,6
31/10/2013,06:30,22,7,2,13,0
31/10/2013,06:45,28,4,4,13,7
31/10/2013,07:00,33,2,5,19,7
31/10/2013,07:15,26,2,2,20,2
31/10/2013,07:30,39,8,6,18,7
31/10/2013,07:45,42,6,8,24,4
31/10/2013,08:00,47,7,3,33,4
31/10/2013,08:15,34,5,1,21,7
