Date,,WOD Columbia Pike,WOD Colombia Pike Ped IN,WOD Colombia Pike Ped OUT,WOD Colombia Pike Bike IN,WOD Colombia Pike Bike OUT
08/11/2011,01:15,0,0,0,0,0
08/11/2011,01:30,0,0,0,0,0
08/11/2011,01:45,0,0,0,0,0
08/11/2011,02:00,0,0,0,0,0
08/11/2011,02:15,0,0,0,0,0
08/11/2011,02:30,0,0,0,0,0
08/11/2011,02:45,0,0,0,0,0
08/11/2011,03:00,0,0,0,0,0
08/11/2011,03:15,0,0,0,0,0
08/11/2011,03:30,0,0,0,0,0
08/11/2011,03:45,0,0,0,0,0
08/11/2011,04:00,0,0,0,0,0
08/11/2011,04:15,0,0,0,0,0
08/11/2011,04:30,0,0,0,0,0
08/11/2011,04:45,0,0,0,0,0
08/11/2011,05:00,1,0,1,0,0
08/11/2011,05:15,5,0,4,1,0
08/11/2011,05:30,5,1,2,1,1
08/11/2011,05:45,5,2,1,1,1
08/11/2011,06:00,1,0,0,0,1
08/11/2011,06:15,17,3,5,5,4
08/11/2011,06:30,20,4,7,5,4
08/11/2011,06:45,14,1,5,3,5
08/11/2011,07:00,17,3,7,3,4
08/11/2011,07:15,13,1,8,2,2
08/11/2011,07:30,23,7,10,5,1
08/11/2011,07:45,17,8,2,1,6
08/11/2011,08:00,17,5,5,3,4
08/11/2011,08:15,16,7,5,1,3
08/11/2011,08:30,9,3,1,2,3
08/11/2011,08:45,9,1,4,1,3
08/11/2011,09:00,8,3,2,1,2
08/11/2011,09:15,8,3,1,1,3
08/11/2011,09:30,14,5,5,3,1
08/11/2011,09:45,7,1,1,3,2
08/11/2011,10:00,3,1,1,1,0
08/11/2011,10:15,13,2,4,5,2
08/11/2011,10:30,12,4,1,5,2
08/11/2011,10:45,15,1,2,6,6
08/11/2011,11:00,7,1,0,3,3
08/11/2011,11:15,21,8,9,3,1
08/11/2011,11:30,17,3,3,6,5
08/11/2011,11:45,16,2,3,6,5
08/11/2011,12:00,23,2,10,7,4
08/11/2011,12:15,22,5,4,11,2
08/11/2011,12:30,30,3,4,19,4
08/11/2011,12:45,44,7,8,26,3
08/11/2011,13:00,20,5,6,4,5
08/11/2011,13:15,19,4,8,4,3
08/11/2011,13:30,33,10,12,8,3
08/11/2011,13:45,25,11,9,1,4
08/11/2011,14:00,17,6,6,0,5
08/11/2011,14:15,20,14,5,1,0
08/11/2011,14:30,25,15,6,1,3
08/11/2011,14:45,28,15,7,5,1
08/11/2011,15:00,24,9,10,1,4
08/11/2011,15:15,26,8,9,3,6
08/11/2011,15:30,35,12,13,6,4
08/11/2011,15:45,30,10,9,5,6
08/11/2011,16:00,29,7,14,4,4
08/11/2011,16:15,59,22,19,10,8
08/11/2011,16:30,39,18,9,8,4
08/11/2011,16:45,39,14,9,8,8
08/11/2011,17:00,40,20,6,5,9
08/11/2011,17:15,37,15,7,9,6
08/11/2011,17:30,31,10,14,0,7
08/11/2011,17:45,17,6,6,2,3
08/11/2011,18:00,11,1,5,2,3
08/11/2011,18:15,11,7,4,0,0
08/11/2011,18:30,5,2,2,1,0
08/11/2011,18:45,3,1,1,1,0
08/11/2011,19:00,8,5,3,0,0
08/11/2011,19:15,9,5,1,0,3
08/11/2011,19:30,9,3,4,1,1
08/11/2011,19:45,3,1,1,1,0
08/11/2011,20:00,7,1,1,1,4
08/11/2011,20:15,0,0,0,0,0
08/11/2011,20:30,0,0,0,0,0
08/11/2011,20:45,0,0,0,0,0
08/11/2011,21:00,3,1,2,0,0
08/11/2011,21:15,3,2,0,0,1
08/11/2011,21:30,2,0,1,1,0
08/11/2011,21:45,1,1,0,0,0
08/11/2011,22:00,0,0,0,0,0
08/11/2011,22:15,1,0,0,1,0
08/11/2011,22:30,0,0,0,0,0
08/11/2011,22:45,0,0,0,0,0
08/11/2011,23:00,1,0,1,0,0
08/11/2011,23:15,0,0,0,0,0
08/11/2011,23:30,0,0,0,0,0
08/11/2011,23:45,0,0,0,0,0
09/11/2011,00:00,0,0,0,0,0
09/11/2011,00:15,0,0,0,0,0
09/11/2011,00:30,0,0,0,0,0
09/11/2011,00:45,0,0,0,0,0
09/11/2011,01:00,0,0,0,0,0
09/11/2011,01:15,0,0,0,0,0
09/11/2011,01:30,0,0,0,0,0
09/11/2011,01:45,0,0,0,0,0
09/11/2011,02:00,0,0,0,0,0
09/11/2011,02:15,0,0,0,0,0
09/11/2011,02:30,0,0,0,0,0
09/11/2011,02:45,0,0,0,0,0
09/11/2011,03:00,0,0,0,0,0
09/11/2011,03:15,0,0,0,0,0
09/11/2011,03:30,0,0,0,0,0
09/11/2011,03:45,0,0,0,0,0
09/11/2011,04:00,0,0,0,0,0
09/11/2011,04:15,1,1,0,0,0
09/11/2011,04:30,0,0,0,0,0
09/11/2011,04:45,0,0,0,0,0
09/11/2011,05:00,1,0,1,0,0
09/11/2011,05:15,6,1,4,0,1
09/11/2011,05:30,5,2,1,2,0
09/11/2011,05:45,4,2,0,2,0
09/11/2011,06:00,9,1,4,2,2
09/11/2011,06:15,12,5,1,3,3
09/11/2011,06:30,17,5,9,1,2
09/11/2011,06:45,13,2,4,3,4
09/11/2011,07:00,22,2,8,5,7
09/11/2011,07:15,18,5,5,3,5
09/11/2011,07:30,21,1,11,2,7
09/11/2011,07:45,12,4,4,3,1
09/11/2011,08:00,20,5,1,6,8
09/11/2011,08:15,26,9,3,7,7
09/11/2011,08:30,12,3,2,4,3
09/11/2011,08:45,16,4,5,0,7
09/11/2011,09:00,11,2,3,3,3
09/11/2011,09:15,15,4,2,5,4
09/11/2011,09:30,14,1,2,5,6
09/11/2011,09:45,11,1,2,4,4
09/11/2011,10:00,8,0,1,5,2
09/11/2011,10:15,12,2,5,2,3
09/11/2011,10:30,13,1,2,2,8
09/11/2011,10:45,20,5,3,8,4
09/11/2011,11:00,22,8,5,6,3
09/11/2011,11:15,14,1,7,3,3
09/11/2011,11:30,33,4,14,8,7
09/11/2011,11:45,16,9,2,3,2
09/11/2011,12:00,18,6,4,3,5
09/11/2011,12:15,18,3,3,9,3
09/11/2011,12:30,28,3,5,17,3
09/11/2011,12:45,23,14,2,4,3
09/11/2011,13:00,26,11,7,7,1
09/11/2011,13:15,14,5,4,2,3
09/11/2011,13:30,24,3,8,5,8
09/11/2011,13:45,9,3,4,1,1
09/11/2011,14:00,23,5,11,3,4
09/11/2011,14:15,21,5,7,5,4
09/11/2011,14:30,17,9,5,2,1
09/11/2011,14:45,16,9,3,3,1
09/11/2011,15:00,23,6,6,7,4
09/11/2011,15:15,16,10,3,2,1
09/11/2011,15:30,28,6,12,5,5
09/11/2011,15:45,22,9,10,2,1
09/11/2011,16:00,38,13,10,9,6
09/11/2011,16:15,40,11,10,12,7
09/11/2011,16:30,32,10,9,5,8
09/11/2011,16:45,37,16,8,6,7
09/11/2011,17:00,43,15,9,8,11
09/11/2011,17:15,25,12,5,2,6
09/11/2011,17:30,18,8,4,4,2
09/11/2011,17:45,12,8,1,1,2
09/11/2011,18:00,16,4,6,3,3
09/11/2011,18:15,8,5,3,0,0
09/11/2011,18:30,10,4,3,1,2
09/11/2011,18:45,7,1,5,0,1
09/11/2011,19:00,4,2,2,0,0
09/11/2011,19:15,5,0,1,3,1
09/11/2011,19:30,6,4,1,1,0
09/11/2011,19:45,5,0,4,1,0
09/11/2011,20:00,6,1,1,1,3
09/11/2011,20:15,3,1,0,1,1
09/11/2011,20:30,1,1,0,0,0
09/11/2011,20:45,1,0,0,1,0
09/11/2011,21:00,3,0,1,0,2
09/11/2011,21:15,0,0,0,0,0
09/11/2011,21:30,1,1,0,0,0
09/11/2011,21:45,1,0,1,0,0
09/11/2011,22:00,1,0,1,0,0
09/11/2011,22:15,0,0,0,0,0
09/11/2011,22:30,0,0,0,0,0
09/11/2011,22:45,0,0,0,0,0
09/11/2011,23:00,1,0,1,0,0
09/11/2011,23:15,0,0,0,0,0
09/11/2011,23:30,0,0,0,0,0
09/11/2011,23:45,0,0,0,0,0
10/11/2011,00:00,1,0,0,1,0
10/11/2011,00:15,0,0,0,0,0
10/11/2011,00:30,0,0,0,0,0
10/11/2011,00:45,0,0,0,0,0
10/11/2011,01:00,0,0,0,0,0
10/11/2011,01:15,0,0,0,0,0
10/11/2011,01:30,0,0,0,0,0
10/11/2011,01:45,0,0,0,0,0
10/11/2011,02:00,0,0,0,0,0
10/11/2011,02:15,0,0,0,0,0
10/11/2011,02:30,0,0,0,0,0
10/11/2011,02:45,0,0,0,0,0
10/11/2011,03:00,0,0,0,0,0
10/11/2011,03:15,0,0,0,0,0
10/11/2011,03:30,0,0,0,0,0
10/11/2011,03:45,0,0,0,0,0
10/11/2011,04:00,0,0,0,0,0
10/11/2011,04:15,0,0,0,0,0
10/11/2011,04:30,0,0,0,0,0
10/11/2011,04:45,1,0,0,0,1
10/11/2011,05:00,1,0,1,0,0
10/11/2011,05:15,5,2,3,0,0
10/11/2011,05:30,3,0,3,0,0
10/11/2011,05:45,3,2,0,1,0
10/11/2011,06:00,5,0,1,3,1
10/11/2011,06:15,9,5,1,1,2
10/11/2011,06:30,11,1,7,2,1
10/11/2011,06:45,7,2,3,1,1
10/11/2011,07:00,13,2,4,5,2
10/11/2011,07:15,12,1,4,2,5
10/11/2011,07:30,11,4,5,1,1
10/11/2011,07:45,22,3,8,4,7
10/11/2011,08:00,13,3,1,4,5
10/11/2011,08:15,11,0,5,2,4
10/11/2011,08:30,12,5,3,3,1
10/11/2011,08:45,14,1,4,7,2
10/11/2011,09:00,3,3,0,0,0
10/11/2011,09:15,8,1,5,1,1
10/11/2011,09:30,4,1,0,1,2
10/11/2011,09:45,5,2,1,2,0
10/11/2011,10:00,2,2,0,0,0
10/11/2011,10:15,3,1,1,0,1
10/11/2011,10:30,8,1,2,2,3
10/11/2011,10:45,13,2,2,2,7
10/11/2011,11:00,11,1,2,6,2
10/11/2011,11:15,7,1,0,3,3
10/11/2011,11:30,6,1,0,0,5
10/11/2011,11:45,3,0,1,1,1
10/11/2011,12:00,7,2,2,1,2
10/11/2011,12:15,6,0,2,2,2
10/11/2011,12:30,4,0,1,1,2
10/11/2011,12:45,2,2,0,0,0
10/11/2011,13:00,6,3,1,1,1
10/11/2011,13:15,5,2,2,1,0
10/11/2011,13:30,1,0,0,0,1
10/11/2011,13:45,0,0,0,0,0
10/11/2011,14:00,3,0,2,0,1
10/11/2011,14:15,2,0,1,0,1
10/11/2011,14:30,3,1,1,0,1
10/11/2011,14:45,0,0,0,0,0
10/11/2011,15:00,3,1,0,1,1
10/11/2011,15:15,1,0,0,0,1
10/11/2011,15:30,0,0,0,0,0
10/11/2011,15:45,1,0,1,0,0
10/11/2011,16:00,3,3,0,0,0
10/11/2011,16:15,6,2,1,1,2
10/11/2011,16:30,6,3,1,2,0
10/11/2011,16:45,8,2,3,3,0
10/11/2011,17:00,3,2,1,0,0
10/11/2011,17:15,4,3,1,0,0
10/11/2011,17:30,7,3,1,0,3
10/11/2011,17:45,8,4,3,1,0
10/11/2011,18:00,8,5,3,0,0
10/11/2011,18:15,5,2,1,0,2
10/11/2011,18:30,5,0,2,3,0
10/11/2011,18:45,4,3,0,1,0
10/11/2011,19:00,4,2,1,0,1
10/11/2011,19:15,5,2,2,1,0
10/11/2011,19:30,2,1,1,0,0
10/11/2011,19:45,2,2,0,0,0
10/11/2011,20:00,3,1,2,0,0
10/11/2011,20:15,1,0,0,1,0
10/11/2011,20:30,1,0,0,0,1
10/11/2011,20:45,4,0,1,1,2
10/11/2011,21:00,1,1,0,0,0
10/11/2011,21:15,1,0,1,0,0
10/11/2011,21:30,1,0,1,0,0
10/11/2011,21:45,1,0,1,0,0
10/11/2011,22:00,0,0,0,0,0
10/11/2011,22:15,0,0,0,0,0
10/11/2011,22:30,0,0,0,0,0
10/11/2011,22:45,0,0,0,0,0
10/11/2011,23:00,4,3,0,1,0
10/11/2011,23:15,0,0,0,0,0
10/11/2011,23:30,0,0,0,0,0
10/11/2011,23:45,0,0,0,0,0
11/11/2011,00:00,0,0,0,0,0
11/11/2011,00:15,0,0,0,0,0
11/11/2011,00:30,0,0,0,0,0
11/11/2011,00:45,0,0,0,0,0
11/11/2011,01:00,0,0,0,0,0
11/11/2011,01:15,0,0,0,0,0
11/11/2011,01:30,0,0,0,0,0
11/11/2011,01:45,0,0,0,0,0
11/11/2011,02:00,0,0,0,0,0
11/11/2011,02:15,0,0,0,0,0
11/11/2011,02:30,0,0,0,0,0
11/11/2011,02:45,1,0,0,1,0
11/11/2011,03:00,0,0,0,0,0
11/11/2011,03:15,0,0,0,0,0
11/11/2011,03:30,0,0,0,0,0
11/11/2011,03:45,0,0,0,0,0
11/11/2011,04:00,0,0,0,0,0
11/11/2011,04:15,0,0,0,0,0
11/11/2011,04:30,0,0,0,0,0
11/11/2011,04:45,1,0,0,1,0
11/11/2011,05:00,0,0,0,0,0
11/11/2011,05:15,2,1,1,0,0
11/11/2011,05:30,1,0,1,0,0
11/11/2011,05:45,2,1,0,1,0
11/11/2011,06:00,1,1,0,0,0
11/11/2011,06:15,2,2,0,0,0
11/11/2011,06:30,8,1,2,2,3
11/11/2011,06:45,7,1,2,2,2
11/11/2011,07:00,16,1,8,4,3
11/11/2011,07:15,8,2,2,1,3
11/11/2011,07:30,8,2,1,2,3
11/11/2011,07:45,8,0,2,2,4
11/11/2011,08:00,19,2,2,8,7
11/11/2011,08:15,11,1,3,4,3
11/11/2011,08:30,19,5,0,5,9
11/11/2011,08:45,17,2,3,5,7
11/11/2011,09:00,11,2,2,4,3
11/11/2011,09:15,9,0,1,5,3
11/11/2011,09:30,9,3,1,1,4
11/11/2011,09:45,9,0,1,6,2
11/11/2011,10:00,18,4,1,7,6
11/11/2011,10:15,9,3,2,2,2
11/11/2011,10:30,12,2,1,3,6
11/11/2011,10:45,14,4,2,5,3
11/11/2011,11:00,17,4,4,4,5
11/11/2011,11:15,20,6,5,5,4
11/11/2011,11:30,13,3,1,1,8
11/11/2011,11:45,15,6,3,4,2
11/11/2011,12:00,13,3,3,5,2
11/11/2011,12:15,16,1,3,7,5
11/11/2011,12:30,9,3,1,1,4
11/11/2011,12:45,12,4,1,6,1
11/11/2011,13:00,6,0,1,1,4
11/11/2011,13:15,8,0,1,3,4
11/11/2011,13:30,17,7,0,3,7
11/11/2011,13:45,10,2,5,3,0
11/11/2011,14:00,7,0,3,2,2
11/11/2011,14:15,13,5,5,0,3
11/11/2011,14:30,23,4,14,2,3
11/11/2011,14:45,10,3,4,2,1
11/11/2011,15:00,11,1,7,1,2
11/11/2011,15:15,15,7,3,0,5
11/11/2011,15:30,15,7,3,2,3
11/11/2011,15:45,14,5,3,5,1
11/11/2011,16:00,15,4,1,6,4
11/11/2011,16:15,7,0,3,0,4
11/11/2011,16:30,13,1,4,4,4
11/11/2011,16:45,14,2,5,3,4
11/11/2011,17:00,17,4,1,5,7
11/11/2011,17:15,14,2,4,3,5
11/11/2011,17:30,5,2,2,0,1
11/11/2011,17:45,3,1,1,0,1
11/11/2011,18:00,2,1,1,0,0
11/11/2011,18:15,1,1,0,0,0
11/11/2011,18:30,3,1,1,0,1
11/11/2011,18:45,2,0,1,1,0
11/11/2011,19:00,3,1,1,1,0
11/11/2011,19:15,1,0,0,0,1
11/11/2011,19:30,2,1,0,1,0
11/11/2011,19:45,0,0,0,0,0
11/11/2011,20:00,2,0,0,0,2
11/11/2011,20:15,0,0,0,0,0
11/11/2011,20:30,0,0,0,0,0
11/11/2011,20:45,0,0,0,0,0
11/11/2011,21:00,1,0,1,0,0
11/11/2011,21:15,1,0,1,0,0
11/11/2011,21:30,0,0,0,0,0
11/11/2011,21:45,0,0,0,0,0
11/11/2011,22:00,1,0,0,1,0
11/11/2011,22:15,0,0,0,0,0
11/11/2011,22:30,0,0,0,0,0
11/11/2011,22:45,2,1,0,0,1
11/11/2011,23:00,0,0,0,0,0
11/11/2011,23:15,1,0,1,0,0
11/11/2011,23:30,1,0,0,1,0
11/11/2011,23:45,0,0,0,0,0
12/11/2011,00:00,0,0,0,0,0
12/11/2011,00:15,0,0,0,0,0
12/11/2011,00:30,0,0,0,0,0
12/11/2011,00:45,0,0,0,0,0
12/11/2011,01:00,0,0,0,0,0
12/11/2011,01:15,0,0,0,0,0
12/11/2011,01:30,0,0,0,0,0
12/11/2011,01:45,0,0,0,0,0
12/11/2011,02:00,0,0,0,0,0
12/11/2011,02:15,0,0,0,0,0
12/11/2011,02:30,0,0,0,0,0
12/11/2011,02:45,0,0,0,0,0
12/11/2011,03:00,0,0,0,0,0
12/11/2011,03:15,0,0,0,0,0
12/11/2011,03:30,0,0,0,0,0
12/11/2011,03:45,0,0,0,0,0
12/11/2011,04:00,0,0,0,0,0
12/11/2011,04:15,0,0,0,0,0
12/11/2011,04:30,0,0,0,0,0
12/11/2011,04:45,1,0,0,1,0
12/11/2011,05:00,0,0,0,0,0
12/11/2011,05:15,0,0,0,0,0
12/11/2011,05:30,2,2,0,0,0
12/11/2011,05:45,0,0,0,0,0
12/11/2011,06:00,0,0,0,0,0
12/11/2011,06:15,2,1,0,1,0
12/11/2011,06:30,3,1,0,1,1
12/11/2011,06:45,5,1,0,2,2
12/11/2011,07:00,1,0,0,1,0
12/11/2011,07:15,10,2,1,7,0
12/11/2011,07:30,9,1,1,2,5
12/11/2011,07:45,5,0,0,1,4
12/11/2011,08:00,15,0,2,11,2
12/11/2011,08:15,17,2,2,6,7
12/11/2011,08:30,11,2,1,3,5
12/11/2011,08:45,12,0,2,4,6
12/11/2011,09:00,10,1,2,2,5
12/11/2011,09:15,15,3,5,2,5
12/11/2011,09:30,21,5,4,6,6
12/11/2011,09:45,26,7,5,9,5
12/11/2011,10:00,15,4,1,5,5
12/11/2011,10:15,29,16,5,4,4
12/11/2011,10:30,25,3,3,10,9
12/11/2011,10:45,27,9,5,8,5
12/11/2011,11:00,35,10,5,10,10
12/11/2011,11:15,35,7,8,15,5
12/11/2011,11:30,25,8,2,5,10
12/11/2011,11:45,30,7,9,10,4
12/11/2011,12:00,38,6,9,12,11
12/11/2011,12:15,35,9,3,13,10
12/11/2011,12:30,38,6,12,9,11
12/11/2011,12:45,44,10,5,12,17
12/11/2011,13:00,53,20,15,6,12
12/11/2011,13:15,25,4,5,7,9
12/11/2011,13:30,38,8,16,5,9
12/11/2011,13:45,44,16,15,5,8
12/11/2011,14:00,55,18,20,10,7
12/11/2011,14:15,45,18,17,5,5
12/11/2011,14:30,42,9,15,9,9
12/11/2011,14:45,34,4,16,7,7
12/11/2011,15:00,63,28,16,13,6
12/11/2011,15:15,38,10,11,9,8
12/11/2011,15:30,59,20,21,10,8
12/11/2011,15:45,46,15,18,5,8
12/11/2011,16:00,28,8,8,7,5
12/11/2011,16:15,36,16,6,7,7
12/11/2011,16:30,38,14,13,5,6
12/11/2011,16:45,26,11,5,1,9
12/11/2011,17:00,28,8,4,7,9
12/11/2011,17:15,10,2,1,2,5
12/11/2011,17:30,8,0,4,0,4
12/11/2011,17:45,7,3,3,0,1
12/11/2011,18:00,3,0,3,0,0
12/11/2011,18:15,5,1,0,2,2
12/11/2011,18:30,5,2,0,1,2
12/11/2011,18:45,0,0,0,0,0
12/11/2011,19:00,0,0,0,0,0
12/11/2011,19:15,0,0,0,0,0
12/11/2011,19:30,1,1,0,0,0
12/11/2011,19:45,0,0,0,0,0
12/11/2011,20:00,0,0,0,0,0
12/11/2011,20:15,0,0,0,0,0
12/11/2011,20:30,1,0,0,1,0
12/11/2011,20:45,1,0,0,0,1
12/11/2011,21:00,1,0,1,0,0
12/11/2011,21:15,0,0,0,0,0
12/11/2011,21:30,0,0,0,0,0
12/11/2011,21:45,0,0,0,0,0
12/11/2011,22:00,0,0,0,0,0
12/11/2011,22:15,4,2,2,0,0
12/11/2011,22:30,0,0,0,0,0
12/11/2011,22:45,0,0,0,0,0
12/11/2011,23:00,0,0,0,0,0
12/11/2011,23:15,0,0,0,0,0
12/11/2011,23:30,0,0,0,0,0
12/11/2011,23:45,0,0,0,0,0
13/11/2011,00:00,0,0,0,0,0
13/11/2011,00:15,0,0,0,0,0
13/11/2011,00:30,0,0,0,0,0
13/11/2011,00:45,0,0,0,0,0
13/11/2011,01:00,0,0,0,0,0
13/11/2011,01:15,0,0,0,0,0
13/11/2011,01:30,0,0,0,0,0
13/11/2011,01:45,0,0,0,0,0
13/11/2011,02:00,0,0,0,0,0
13/11/2011,02:15,0,0,0,0,0
13/11/2011,02:30,0,0,0,0,0
13/11/2011,02:45,0,0,0,0,0
13/11/2011,03:00,0,0,0,0,0
13/11/2011,03:15,0,0,0,0,0
13/11/2011,03:30,0,0,0,0,0
13/11/2011,03:45,0,0,0,0,0
13/11/2011,04:00,0,0,0,0,0
13/11/2011,04:15,0,0,0,0,0
13/11/2011,04:30,0,0,0,0,0
13/11/2011,04:45,0,0,0,0,0
13/11/2011,05:00,0,0,0,0,0
13/11/2011,05:15,0,0,0,0,0
13/11/2011,05:30,0,0,0,0,0
13/11/2011,05:45,0,0,0,0,0
13/11/2011,06:00,0,0,0,0,0
13/11/2011,06:15,0,0,0,0,0
13/11/2011,06:30,3,1,0,2,0
13/11/2011,06:45,2,0,0,1,1
13/11/2011,07:00,5,2,1,2,0
13/11/2011,07:15,6,2,2,1,1
13/11/2011,07:30,14,0,1,9,4
13/11/2011,07:45,9,4,2,2,1
13/11/2011,08:00,24,0,1,13,10
13/11/2011,08:15,10,0,0,6,4
13/11/2011,08:30,24,3,2,10,9
13/11/2011,08:45,17,0,1,9,7
13/11/2011,09:00,28,5,8,8,7
13/11/2011,09:15,22,3,2,9,8
13/11/2011,09:30,18,5,0,9,4
13/11/2011,09:45,22,9,2,5,6
13/11/2011,10:00,34,10,6,10,8
13/11/2011,10:15,41,15,9,8,9
13/11/2011,10:30,45,11,14,9,11
13/11/2011,10:45,43,10,10,9,14
13/11/2011,11:00,54,23,12,10,9
13/11/2011,11:15,35,5,16,7,7
13/11/2011,11:30,37,9,11,8,9
13/11/2011,11:45,37,12,10,8,7
13/11/2011,12:00,43,13,14,10,6
13/11/2011,12:15,44,14,15,9,6
13/11/2011,12:30,37,16,10,3,8
13/11/2011,12:45,62,24,22,10,6
13/11/2011,13:00,56,24,15,8,9
13/11/2011,13:15,44,14,13,8,9
13/11/2011,13:30,34,9,9,6,10
13/11/2011,13:45,46,18,16,3,9
13/11/2011,14:00,48,14,19,6,9
13/11/2011,14:15,36,17,11,4,4
13/11/2011,14:30,57,24,21,6,6
13/11/2011,14:45,34,5,15,10,4
13/11/2011,15:00,34,12,15,5,2
13/11/2011,15:15,38,16,5,10,7
13/11/2011,15:30,34,10,9,8,7
13/11/2011,15:45,36,14,9,7,6
13/11/2011,16:00,41,13,15,4,9
13/11/2011,16:15,33,10,8,8,7
13/11/2011,16:30,34,3,9,7,15
13/11/2011,16:45,33,3,8,12,10
13/11/2011,17:00,25,8,7,3,7
13/11/2011,17:15,16,2,1,4,9
13/11/2011,17:30,20,0,9,1,10
13/11/2011,17:45,5,1,1,1,2
13/11/2011,18:00,4,2,0,0,2
13/11/2011,18:15,2,0,0,0,2
13/11/2011,18:30,0,0,0,0,0
13/11/2011,18:45,3,0,2,1,0
13/11/2011,19:00,0,0,0,0,0
13/11/2011,19:15,3,1,0,2,0
13/11/2011,19:30,2,0,1,1,0
13/11/2011,19:45,1,0,0,0,1
13/11/2011,20:00,4,0,0,3,1
13/11/2011,20:15,0,0,0,0,0
13/11/2011,20:30,0,0,0,0,0
13/11/2011,20:45,0,0,0,0,0
13/11/2011,21:00,1,0,1,0,0
13/11/2011,21:15,0,0,0,0,0
13/11/2011,21:30,1,0,0,1,0
13/11/2011,21:45,0,0,0,0,0
13/11/2011,22:00,0,0,0,0,0
13/11/2011,22:15,0,0,0,0,0
13/11/2011,22:30,0,0,0,0,0
13/11/2011,22:45,2,0,0,0,2
13/11/2011,23:00,2,0,1,1,0
13/11/2011,23:15,0,0,0,0,0
13/11/2011,23:30,0,0,0,0,0
13/11/2011,23:45,0,0,0,0,0
14/11/2011,00:00,0,0,0,0,0
14/11/2011,00:15,0,0,0,0,0
14/11/2011,00:30,0,0,0,0,0
14/11/2011,00:45,0,0,0,0,0
14/11/2011,01:00,0,0,0,0,0
14/11/2011,01:15,0,0,0,0,0
14/11/2011,01:30,0,0,0,0,0
14/11/2011,01:45,0,0,0,0,0
14/11/2011,02:00,0,0,0,0,0
14/11/2011,02:15,0,0,0,0,0
14/11/2011,02:30,0,0,0,0,0
14/11/2011,02:45,0,0,0,0,0
14/11/2011,03:00,0,0,0,0,0
14/11/2011,03:15,0,0,0,0,0
14/11/2011,03:30,0,0,0,0,0
14/11/2011,03:45,0,0,0,0,0
14/11/2011,04:00,0,0,0,0,0
14/11/2011,04:15,0,0,0,0,0
14/11/2011,04:30,0,0,0,0,0
14/11/2011,04:45,0,0,0,0,0
14/11/2011,05:00,2,0,1,1,0
14/11/2011,05:15,3,1,2,0,0
14/11/2011,05:30,2,0,1,0,1
14/11/2011,05:45,6,2,2,2,0
14/11/2011,06:00,2,0,1,0,1
14/11/2011,06:15,13,4,4,3,2
14/11/2011,06:30,16,0,7,3,6
14/11/2011,06:45,12,6,3,1,2
14/11/2011,07:00,8,0,5,1,2
14/11/2011,07:15,18,5,7,3,3
14/11/2011,07:30,20,6,10,2,2
14/11/2011,07:45,21,2,7,5,7
14/11/2011,08:00,21,4,3,6,8
14/11/2011,08:15,6,2,3,1,0
14/11/2011,08:30,13,5,8,0,0
14/11/2011,08:45,6,2,2,0,2
14/11/2011,09:00,9,1,3,3,2
14/11/2011,09:15,10,2,2,4,2
14/11/2011,09:30,13,2,3,1,7
14/11/2011,09:45,19,2,6,9,2
14/11/2011,10:00,9,2,1,4,2
14/11/2011,10:15,14,2,4,3,5
14/11/2011,10:30,15,1,4,3,7
14/11/2011,10:45,9,3,1,3,2
14/11/2011,11:00,18,4,6,2,6
14/11/2011,11:15,9,3,3,1,2
14/11/2011,11:30,16,4,5,5,2
14/11/2011,11:45,9,0,4,3,2
14/11/2011,12:00,12,4,2,3,3
14/11/2011,12:15,23,4,9,5,5
14/11/2011,12:30,18,4,4,6,4
14/11/2011,12:45,19,3,7,4,5
14/11/2011,13:00,18,7,1,4,6
14/11/2011,13:15,22,2,12,3,5
14/11/2011,13:30,16,7,3,2,4
14/11/2011,13:45,19,4,9,4,2
14/11/2011,14:00,13,6,4,2,1
14/11/2011,14:15,17,8,3,3,3
14/11/2011,14:30,30,10,10,4,6
14/11/2011,14:45,20,5,2,6,7
14/11/2011,15:00,34,10,12,8,4
14/11/2011,15:15,22,11,3,7,1
14/11/2011,15:30,18,4,5,4,5
14/11/2011,15:45,31,7,10,7,7
14/11/2011,16:00,34,12,10,7,5
14/11/2011,16:15,34,10,9,7,8
14/11/2011,16:30,46,15,11,10,10
14/11/2011,16:45,40,13,10,10,7
14/11/2011,17:00,45,18,6,8,13
14/11/2011,17:15,21,6,6,1,8
14/11/2011,17:30,23,6,13,0,4
14/11/2011,17:45,19,9,2,1,7
14/11/2011,18:00,14,5,3,5,1
14/11/2011,18:15,14,6,3,3,2
14/11/2011,18:30,8,3,4,1,0
14/11/2011,18:45,22,7,4,5,6
14/11/2011,19:00,12,4,2,4,2
14/11/2011,19:15,6,3,1,0,2
14/11/2011,19:30,3,1,2,0,0
14/11/2011,19:45,5,0,1,3,1
14/11/2011,20:00,3,1,1,0,1
14/11/2011,20:15,5,2,1,1,1
14/11/2011,20:30,6,2,0,2,2
14/11/2011,20:45,2,1,0,0,1
14/11/2011,21:00,2,1,1,0,0
14/11/2011,21:15,1,0,1,0,0
14/11/2011,21:30,5,2,1,1,1
14/11/2011,21:45,1,0,1,0,0
14/11/2011,22:00,0,0,0,0,0
14/11/2011,22:15,8,1,1,2,4
14/11/2011,22:30,4,3,0,1,0
