Date,,Key Bridge West,Key Bridge West Ped IN,Key Bridge West Ped OUT,Key Bridge West Bike IN,Key Bridge West Bike OUT
13/12/2011,02:15,1,0,0,1,0
13/12/2011,02:30,1,1,0,0,0
13/12/2011,02:45,0,0,0,0,0
13/12/2011,03:00,0,0,0,0,0
13/12/2011,03:15,2,0,1,1,0
13/12/2011,03:30,0,0,0,0,0
13/12/2011,03:45,2,1,0,0,1
13/12/2011,04:00,0,0,0,0,0
13/12/2011,04:15,1,0,1,0,0
13/12/2011,04:30,4,0,0,3,1
13/12/2011,04:45,0,0,0,0,0
13/12/2011,05:00,0,0,0,0,0
13/12/2011,05:15,4,1,2,0,1
13/12/2011,05:30,3,2,1,0,0
13/12/2011,05:45,1,0,1,0,0
13/12/2011,06:00,3,1,1,1,0
13/12/2011,06:15,3,0,1,2,0
13/12/2011,06:30,9,2,3,3,1
13/12/2011,06:45,13,3,3,6,1
13/12/2011,07:00,8,0,2,5,1
13/12/2011,07:15,20,0,13,3,4
13/12/2011,07:30,13,2,3,7,1
13/12/2011,07:45,16,1,5,2,8
13/12/2011,08:00,16,2,4,4,6
13/12/2011,08:15,37,6,13,9,9
13/12/2011,08:30,38,6,16,13,3
13/12/2011,08:45,34,4,13,9,8
13/12/2011,09:00,28,0,15,4,9
13/12/2011,09:15,17,4,8,3,2
13/12/2011,09:30,17,1,9,5,2
13/12/2011,09:45,17,2,6,7,2
13/12/2011,10:00,15,0,13,2,0
13/12/2011,10:15,8,4,2,0,2
13/12/2011,10:30,11,0,6,2,3
13/12/2011,10:45,13,5,6,1,1
13/12/2011,11:00,8,3,4,1,0
13/12/2011,11:15,11,4,4,3,0
13/12/2011,11:30,8,2,3,1,2
13/12/2011,11:45,10,1,3,4,2
13/12/2011,12:00,15,10,4,0,1
13/12/2011,12:15,11,7,4,0,0
13/12/2011,12:30,14,5,3,5,1
13/12/2011,12:45,14,3,5,3,3
13/12/2011,13:00,8,1,6,0,1
13/12/2011,13:15,10,4,1,4,1
13/12/2011,13:30,11,5,1,4,1
13/12/2011,13:45,9,7,1,0,1
13/12/2011,14:00,11,3,3,3,2
13/12/2011,14:15,9,5,1,1,2
13/12/2011,14:30,10,3,3,4,0
13/12/2011,14:45,9,4,2,3,0
13/12/2011,15:00,12,9,1,2,0
13/12/2011,15:15,21,6,7,7,1
13/12/2011,15:30,15,8,4,0,3
13/12/2011,15:45,20,7,3,10,0
13/12/2011,16:00,18,4,2,11,1
13/12/2011,16:15,37,14,12,6,5
13/12/2011,16:30,29,14,12,2,1
13/12/2011,16:45,30,12,4,10,4
13/12/2011,17:00,31,14,3,11,3
13/12/2011,17:15,40,16,6,15,3
13/12/2011,17:30,37,13,8,15,1
13/12/2011,17:45,30,10,9,9,2
13/12/2011,18:00,51,20,8,17,6
13/12/2011,18:15,30,12,6,11,1
13/12/2011,18:30,23,7,9,6,1
13/12/2011,18:45,26,11,5,8,2
13/12/2011,19:00,24,10,4,9,1
13/12/2011,19:15,16,10,1,3,2
13/12/2011,19:30,17,5,2,9,1
13/12/2011,19:45,26,13,8,4,1
13/12/2011,20:00,15,9,2,4,0
13/12/2011,20:15,17,9,1,7,0
13/12/2011,20:30,11,4,2,5,0
13/12/2011,20:45,19,12,2,5,0
13/12/2011,21:00,18,7,3,7,1
13/12/2011,21:15,14,7,1,4,2
13/12/2011,21:30,13,8,0,5,0
13/12/2011,21:45,10,5,0,4,1
13/12/2011,22:00,5,2,1,1,1
13/12/2011,22:15,4,1,0,3,0
13/12/2011,22:30,6,1,2,3,0
13/12/2011,22:45,4,2,1,1,0
13/12/2011,23:00,6,2,0,4,0
13/12/2011,23:15,6,1,0,4,1
13/12/2011,23:30,6,5,1,0,0
13/12/2011,23:45,3,2,0,1,0
14/12/2011,00:00,2,2,0,0,0
14/12/2011,00:15,6,0,3,3,0
14/12/2011,00:30,0,0,0,0,0
14/12/2011,00:45,2,2,0,0,0
14/12/2011,01:00,0,0,0,0,0
14/12/2011,01:15,2,0,0,2,0
14/12/2011,01:30,1,1,0,0,0
14/12/2011,01:45,1,0,0,1,0
14/12/2011,02:00,1,0,0,1,0
14/12/2011,02:15,1,0,0,1,0
14/12/2011,02:30,0,0,0,0,0
14/12/2011,02:45,2,2,0,0,0
14/12/2011,03:00,0,0,0,0,0
14/12/2011,03:15,2,0,1,1,0
14/12/2011,03:30,0,0,0,0,0
14/12/2011,03:45,0,0,0,0,0
14/12/2011,04:00,0,0,0,0,0
14/12/2011,04:15,0,0,0,0,0
14/12/2011,04:30,0,0,0,0,0
14/12/2011,04:45,1,1,0,0,0
14/12/2011,05:00,1,0,0,1,0
14/12/2011,05:15,1,0,0,0,1
14/12/2011,05:30,2,0,2,0,0
14/12/2011,05:45,3,0,1,1,1
14/12/2011,06:00,3,0,3,0,0
14/12/2011,06:15,5,1,1,2,1
14/12/2011,06:30,10,0,5,4,1
14/12/2011,06:45,13,5,4,2,2
14/12/2011,07:00,10,3,4,2,1
14/12/2011,07:15,24,3,8,12,1
14/12/2011,07:30,15,2,6,6,1
14/12/2011,07:45,22,1,13,5,3
14/12/2011,08:00,30,5,11,4,10
14/12/2011,08:15,25,5,9,7,4
14/12/2011,08:30,30,1,11,9,9
14/12/2011,08:45,34,5,17,10,2
14/12/2011,09:00,16,2,8,3,3
14/12/2011,09:15,12,1,4,3,4
14/12/2011,09:30,12,2,5,3,2
14/12/2011,09:45,10,1,4,3,2
14/12/2011,10:00,13,0,6,3,4
14/12/2011,10:15,10,2,4,3,1
14/12/2011,10:30,10,1,7,0,2
14/12/2011,10:45,11,3,4,4,0
14/12/2011,11:00,7,3,3,0,1
14/12/2011,11:15,13,2,6,4,1
14/12/2011,11:30,7,3,3,0,1
14/12/2011,11:45,9,0,3,3,3
14/12/2011,12:00,10,5,2,2,1
14/12/2011,12:15,14,6,4,4,0
14/12/2011,12:30,7,3,1,2,1
14/12/2011,12:45,10,2,5,2,1
14/12/2011,13:00,11,4,4,3,0
14/12/2011,13:15,16,6,4,6,0
14/12/2011,13:30,7,2,2,1,2
14/12/2011,13:45,5,2,1,1,1
14/12/2011,14:00,13,3,7,1,2
14/12/2011,14:15,15,8,4,3,0
14/12/2011,14:30,12,5,4,3,0
14/12/2011,14:45,21,4,5,10,2
14/12/2011,15:00,18,12,3,2,1
14/12/2011,15:15,13,5,5,1,2
14/12/2011,15:30,14,5,3,6,0
14/12/2011,15:45,14,2,4,7,1
14/12/2011,16:00,22,10,2,7,3
14/12/2011,16:15,21,9,2,7,3
14/12/2011,16:30,21,12,5,1,3
14/12/2011,16:45,21,5,7,6,3
14/12/2011,17:00,26,9,7,10,0
14/12/2011,17:15,51,20,3,21,7
14/12/2011,17:30,28,11,9,7,1
14/12/2011,17:45,32,14,10,7,1
14/12/2011,18:00,29,11,10,8,0
14/12/2011,18:15,35,17,12,5,1
14/12/2011,18:30,28,14,9,5,0
14/12/2011,18:45,33,13,9,9,2
14/12/2011,19:00,35,12,7,15,1
14/12/2011,19:15,27,13,3,10,1
14/12/2011,19:30,36,15,7,10,4
14/12/2011,19:45,19,10,4,4,1
14/12/2011,20:00,18,9,4,3,2
14/12/2011,20:15,14,8,2,4,0
14/12/2011,20:30,19,10,4,3,2
14/12/2011,20:45,9,3,3,3,0
14/12/2011,21:00,12,9,2,1,0
14/12/2011,21:15,12,7,0,4,1
14/12/2011,21:30,11,9,0,1,1
14/12/2011,21:45,11,9,1,1,0
14/12/2011,22:00,10,7,2,1,0
14/12/2011,22:15,7,3,0,3,1
14/12/2011,22:30,7,3,1,3,0
14/12/2011,22:45,5,2,0,3,0
14/12/2011,23:00,5,4,0,1,0
14/12/2011,23:15,6,2,0,4,0
14/12/2011,23:30,5,3,2,0,0
14/12/2011,23:45,7,3,0,3,1
15/12/2011,00:00,0,0,0,0,0
15/12/2011,00:15,3,2,0,1,0
15/12/2011,00:30,3,1,0,2,0
15/12/2011,00:45,1,1,0,0,0
15/12/2011,01:00,0,0,0,0,0
15/12/2011,01:15,3,1,0,2,0
15/12/2011,01:30,1,1,0,0,0
15/12/2011,01:45,3,1,1,1,0
15/12/2011,02:00,2,1,0,1,0
15/12/2011,02:15,2,1,0,1,0
15/12/2011,02:30,1,1,0,0,0
15/12/2011,02:45,0,0,0,0,0
15/12/2011,03:00,1,1,0,0,0
15/12/2011,03:15,1,0,0,1,0
15/12/2011,03:30,0,0,0,0,0
15/12/2011,03:45,0,0,0,0,0
15/12/2011,04:00,0,0,0,0,0
15/12/2011,04:15,1,0,0,0,1
15/12/2011,04:30,0,0,0,0,0
15/12/2011,04:45,0,0,0,0,0
15/12/2011,05:00,0,0,0,0,0
15/12/2011,05:15,4,1,1,1,1
15/12/2011,05:30,2,1,1,0,0
15/12/2011,05:45,4,0,2,1,1
15/12/2011,06:00,2,0,1,1,0
15/12/2011,06:15,7,2,2,2,1
15/12/2011,06:30,8,1,4,3,0
15/12/2011,06:45,18,4,3,10,1
15/12/2011,07:00,13,0,4,8,1
15/12/2011,07:15,13,2,9,1,1
15/12/2011,07:30,14,1,7,3,3
15/12/2011,07:45,17,2,5,6,4
15/12/2011,08:00,24,2,10,7,5
15/12/2011,08:15,39,7,17,10,5
15/12/2011,08:30,31,4,13,8,6
15/12/2011,08:45,35,9,17,4,5
15/12/2011,09:00,21,2,8,6,5
15/12/2011,09:15,17,2,11,2,2
15/12/2011,09:30,20,4,4,8,4
15/12/2011,09:45,25,4,15,4,2
15/12/2011,10:00,19,4,7,7,1
15/12/2011,10:15,4,0,0,2,2
15/12/2011,10:30,3,0,0,2,1
15/12/2011,10:45,2,0,0,1,1
15/12/2011,11:00,3,0,0,2,1
15/12/2011,11:15,2,0,0,1,1
15/12/2011,11:30,4,0,0,2,2
15/12/2011,11:45,1,0,0,1,0
15/12/2011,12:00,3,0,0,2,1
15/12/2011,12:15,5,0,0,3,2
15/12/2011,12:30,0,0,0,0,0
15/12/2011,12:45,0,0,0,0,0
15/12/2011,13:00,3,0,0,2,1
15/12/2011,13:15,5,0,0,3,2
15/12/2011,13:30,3,0,0,2,1
15/12/2011,13:45,8,0,0,4,4
15/12/2011,14:00,6,0,0,3,3
15/12/2011,14:15,3,0,0,2,1
15/12/2011,14:30,4,0,0,2,2
15/12/2011,14:45,3,0,0,2,1
15/12/2011,15:00,6,0,0,3,3
15/12/2011,15:15,6,0,0,3,3
15/12/2011,15:30,3,0,0,2,1
15/12/2011,15:45,4,0,0,2,2
15/12/2011,16:00,8,0,0,4,4
15/12/2011,16:15,5,0,0,3,2
15/12/2011,16:30,5,0,0,3,2
15/12/2011,16:45,16,0,0,8,8
15/12/2011,17:00,11,0,0,6,5
15/12/2011,17:15,9,0,0,5,4
15/12/2011,17:30,13,0,0,7,6
15/12/2011,17:45,18,0,0,9,9
15/12/2011,18:00,7,0,0,4,3
15/12/2011,18:15,16,0,0,8,8
15/12/2011,18:30,9,0,0,5,4
15/12/2011,18:45,11,0,0,6,5
15/12/2011,19:00,12,0,0,6,6
15/12/2011,19:15,8,0,0,4,4
15/12/2011,19:30,7,0,0,4,3
15/12/2011,19:45,2,0,0,1,1
15/12/2011,20:00,1,0,0,1,0
15/12/2011,20:15,6,0,0,3,3
15/12/2011,20:30,5,0,0,3,2
15/12/2011,20:45,4,0,0,2,2
15/12/2011,21:00,1,0,0,1,0
15/12/2011,21:15,2,0,0,1,1
15/12/2011,21:30,2,0,0,1,1
15/12/2011,21:45,2,0,0,1,1
15/12/2011,22:00,3,0,0,2,1
15/12/2011,22:15,4,0,0,2,2
15/12/2011,22:30,0,0,0,0,0
15/12/2011,22:45,4,0,0,2,2
15/12/2011,23:00,1,0,0,1,0
15/12/2011,23:15,3,0,0,2,1
15/12/2011,23:30,3,0,0,2,1
15/12/2011,23:45,2,0,0,1,1
16/12/2011,00:00,5,0,0,3,2
16/12/2011,00:15,0,0,0,0,0
16/12/2011,00:30,0,0,0,0,0
16/12/2011,00:45,1,0,0,1,0
16/12/2011,01:00,0,0,0,0,0
16/12/2011,01:15,0,0,0,0,0
16/12/2011,01:30,0,0,0,0,0
16/12/2011,01:45,5,0,3,2,0
16/12/2011,02:00,1,0,0,0,1
16/12/2011,02:15,4,1,0,3,0
16/12/2011,02:30,1,0,1,0,0
16/12/2011,02:45,0,0,0,0,0
16/12/2011,03:00,1,0,0,0,1
16/12/2011,03:15,4,1,1,2,0
16/12/2011,03:30,0,0,0,0,0
16/12/2011,03:45,0,0,0,0,0
16/12/2011,04:00,0,0,0,0,0
16/12/2011,04:15,0,0,0,0,0
16/12/2011,04:30,0,0,0,0,0
16/12/2011,04:45,4,0,1,2,1
16/12/2011,05:00,1,1,0,0,0
16/12/2011,05:15,1,0,0,0,1
16/12/2011,05:30,3,2,1,0,0
16/12/2011,05:45,6,0,1,4,1
16/12/2011,06:00,2,1,1,0,0
16/12/2011,06:15,7,2,2,3,0
16/12/2011,06:30,10,3,2,5,0
16/12/2011,06:45,17,4,5,5,3
16/12/2011,07:00,6,2,2,2,0
16/12/2011,07:15,19,5,8,4,2
16/12/2011,07:30,17,3,8,4,2
16/12/2011,07:45,21,5,8,1,7
16/12/2011,08:00,21,4,7,4,6
16/12/2011,08:15,31,7,11,3,10
16/12/2011,08:30,32,5,9,14,4
16/12/2011,08:45,31,4,8,13,6
16/12/2011,09:00,26,4,12,8,2
16/12/2011,09:15,14,2,8,0,4
16/12/2011,09:30,16,0,7,5,4
16/12/2011,09:45,13,3,3,4,3
16/12/2011,10:00,5,1,1,2,1
16/12/2011,10:15,11,1,6,1,3
16/12/2011,10:30,18,5,8,2,3
16/12/2011,10:45,14,5,3,3,3
16/12/2011,11:00,7,3,2,2,0
16/12/2011,11:15,23,6,11,4,2
16/12/2011,11:30,13,4,3,5,1
16/12/2011,11:45,9,4,1,4,0
16/12/2011,12:00,11,3,4,3,1
16/12/2011,12:15,10,4,3,3,0
16/12/2011,12:30,13,6,3,4,0
16/12/2011,12:45,16,4,5,4,3
16/12/2011,13:00,10,6,3,0,1
16/12/2011,13:15,18,11,2,4,1
16/12/2011,13:30,15,4,2,4,5
16/12/2011,13:45,12,3,4,4,1
16/12/2011,14:00,10,2,1,2,5
16/12/2011,14:15,6,3,1,1,1
16/12/2011,14:30,18,10,3,4,1
16/12/2011,14:45,16,7,4,5,0
16/12/2011,15:00,22,8,2,12,0
16/12/2011,15:15,19,7,4,7,1
16/12/2011,15:30,14,5,5,2,2
16/12/2011,15:45,20,9,1,9,1
16/12/2011,16:00,16,7,3,6,0
16/12/2011,16:15,20,9,3,5,3
16/12/2011,16:30,20,6,4,8,2
16/12/2011,16:45,26,10,6,8,2
16/12/2011,17:00,21,6,4,10,1
16/12/2011,17:15,57,20,7,24,6
16/12/2011,17:30,36,16,6,8,6
16/12/2011,17:45,39,24,7,6,2
16/12/2011,18:00,69,33,11,23,2
16/12/2011,18:15,72,25,29,11,7
16/12/2011,18:30,77,36,24,15,2
16/12/2011,18:45,49,29,11,8,1
16/12/2011,19:00,59,30,17,9,3
16/12/2011,19:15,29,18,3,6,2
16/12/2011,19:30,30,21,3,5,1
16/12/2011,19:45,8,3,2,2,1
16/12/2011,20:00,14,10,3,1,0
16/12/2011,20:15,13,3,2,7,1
16/12/2011,20:30,12,4,2,5,1
16/12/2011,20:45,6,3,3,0,0
16/12/2011,21:00,8,3,1,3,1
16/12/2011,21:15,21,13,4,1,3
16/12/2011,21:30,19,13,2,3,1
16/12/2011,21:45,5,5,0,0,0
16/12/2011,22:00,5,1,0,3,1
16/12/2011,22:15,8,5,1,2,0
16/12/2011,22:30,5,2,1,2,0
16/12/2011,22:45,2,1,0,1,0
16/12/2011,23:00,1,1,0,0,0
16/12/2011,23:15,3,1,1,0,1
16/12/2011,23:30,2,2,0,0,0
16/12/2011,23:45,6,1,4,1,0
17/12/2011,00:00,1,0,1,0,0
17/12/2011,00:15,6,1,0,5,0
17/12/2011,00:30,1,1,0,0,0
17/12/2011,00:45,3,2,1,0,0
17/12/2011,01:00,1,1,0,0,0
17/12/2011,01:15,1,1,0,0,0
17/12/2011,01:30,2,2,0,0,0
17/12/2011,01:45,0,0,0,0,0
17/12/2011,02:00,1,1,0,0,0
17/12/2011,02:15,8,7,1,0,0
17/12/2011,02:30,1,0,0,0,1
17/12/2011,02:45,2,0,0,2,0
17/12/2011,03:00,1,1,0,0,0
17/12/2011,03:15,1,0,1,0,0
17/12/2011,03:30,2,1,0,1,0
17/12/2011,03:45,0,0,0,0,0
17/12/2011,04:00,0,0,0,0,0
17/12/2011,04:15,1,1,0,0,0
17/12/2011,04:30,0,0,0,0,0
17/12/2011,04:45,0,0,0,0,0
17/12/2011,05:00,1,1,0,0,0
17/12/2011,05:15,3,0,0,3,0
17/12/2011,05:30,0,0,0,0,0
17/12/2011,05:45,0,0,0,0,0
17/12/2011,06:00,0,0,0,0,0
17/12/2011,06:15,2,1,0,1,0
17/12/2011,06:30,2,0,2,0,0
17/12/2011,06:45,4,0,2,2,0
17/12/2011,07:00,4,2,1,1,0
17/12/2011,07:15,4,2,2,0,0
17/12/2011,07:30,5,0,4,0,1
17/12/2011,07:45,11,3,2,2,4
17/12/2011,08:00,9,0,7,2,0
17/12/2011,08:15,9,3,1,3,2
17/12/2011,08:30,7,4,3,0,0
17/12/2011,08:45,11,5,4,1,1
17/12/2011,09:00,9,3,4,1,1
17/12/2011,09:15,17,7,9,1,0
17/12/2011,09:30,8,3,4,1,0
17/12/2011,09:45,17,2,11,2,2
17/12/2011,10:00,22,4,11,4,3
17/12/2011,10:15,15,7,3,3,2
17/12/2011,10:30,9,3,3,3,0
17/12/2011,10:45,13,4,8,0,1
17/12/2011,11:00,15,9,4,2,0
17/12/2011,11:15,16,6,2,5,3
17/12/2011,11:30,27,11,8,8,0
17/12/2011,11:45,23,14,5,3,1
17/12/2011,12:00,18,7,8,3,0
17/12/2011,12:15,16,10,1,5,0
17/12/2011,12:30,24,9,8,7,0
17/12/2011,12:45,26,6,10,6,4
17/12/2011,13:00,29,9,7,10,3
17/12/2011,13:15,21,9,7,5,0
17/12/2011,13:30,11,4,6,1,0
17/12/2011,13:45,16,9,1,6,0
17/12/2011,14:00,25,17,5,3,0
17/12/2011,14:15,26,17,4,3,2
17/12/2011,14:30,18,4,6,6,2
17/12/2011,14:45,14,9,2,3,0
17/12/2011,15:00,20,9,6,3,2
17/12/2011,15:15,24,9,8,5,2
17/12/2011,15:30,19,9,5,5,0
17/12/2011,15:45,25,14,6,4,1
17/12/2011,16:00,24,15,6,1,2
17/12/2011,16:15,21,14,3,1,3
17/12/2011,16:30,12,8,0,3,1
17/12/2011,16:45,19,17,1,1,0
17/12/2011,17:00,13,9,3,0,1
17/12/2011,17:15,13,5,4,4,0
17/12/2011,17:30,22,12,6,3,1
17/12/2011,17:45,20,9,7,3,1
17/12/2011,18:00,15,7,6,2,0
17/12/2011,18:15,16,7,2,7,0
17/12/2011,18:30,20,9,8,2,1
17/12/2011,18:45,10,8,2,0,0
17/12/2011,19:00,12,8,2,2,0
17/12/2011,19:15,9,4,3,2,0
17/12/2011,19:30,7,6,0,1,0
17/12/2011,19:45,7,5,2,0,0
17/12/2011,20:00,8,4,3,1,0
17/12/2011,20:15,14,9,3,2,0
17/12/2011,20:30,7,5,2,0,0
17/12/2011,20:45,11,6,5,0,0
17/12/2011,21:00,9,5,4,0,0
17/12/2011,21:15,4,3,1,0,0
17/12/2011,21:30,8,6,1,1,0
17/12/2011,21:45,6,3,3,0,0
17/12/2011,22:00,8,5,2,1,0
17/12/2011,22:15,4,1,1,2,0
17/12/2011,22:30,6,3,0,1,2
17/12/2011,22:45,4,3,0,1,0
17/12/2011,23:00,2,1,0,1,0
17/12/2011,23:15,5,3,2,0,0
17/12/2011,23:30,6,2,1,1,2
17/12/2011,23:45,3,3,0,0,0
18/12/2011,00:00,3,0,2,1,0
18/12/2011,00:15,4,3,1,0,0
18/12/2011,00:30,4,4,0,0,0
18/12/2011,00:45,8,1,5,2,0
18/12/2011,01:00,0,0,0,0,0
18/12/2011,01:15,4,2,2,0,0
18/12/2011,01:30,1,0,0,1,0
18/12/2011,01:45,3,3,0,0,0
18/12/2011,02:00,1,1,0,0,0
18/12/2011,02:15,0,0,0,0,0
18/12/2011,02:30,4,4,0,0,0
18/12/2011,02:45,0,0,0,0,0
18/12/2011,03:00,1,1,0,0,0
18/12/2011,03:15,0,0,0,0,0
18/12/2011,03:30,1,1,0,0,0
18/12/2011,03:45,0,0,0,0,0
18/12/2011,04:00,1,0,0,1,0
18/12/2011,04:15,1,0,0,1,0
18/12/2011,04:30,2,0,0,2,0
18/12/2011,04:45,1,1,0,0,0
18/12/2011,05:00,0,0,0,0,0
18/12/2011,05:15,0,0,0,0,0
18/12/2011,05:30,0,0,0,0,0
18/12/2011,05:45,2,0,0,2,0
18/12/2011,06:00,3,0,2,0,1
18/12/2011,06:15,3,1,0,2,0
18/12/2011,06:30,4,0,2,2,0
18/12/2011,06:45,1,0,0,1,0
18/12/2011,07:00,4,3,0,1,0
18/12/2011,07:15,2,1,1,0,0
18/12/2011,07:30,6,0,6,0,0
18/12/2011,07:45,1,0,0,1,0
18/12/2011,08:00,2,0,2,0,0
18/12/2011,08:15,2,1,0,0,1
18/12/2011,08:30,4,2,1,0,1
18/12/2011,08:45,12,1,8,0,3
18/12/2011,09:00,7,4,3,0,0
18/12/2011,09:15,5,3,1,0,1
18/12/2011,09:30,10,2,4,3,1
18/12/2011,09:45,26,5,7,12,2
18/12/2011,10:00,8,1,2,2,3
18/12/2011,10:15,14,3,7,4,0
18/12/2011,10:30,13,4,4,4,1
18/12/2011,10:45,9,5,3,1,0
18/12/2011,11:00,16,4,6,5,1
18/12/2011,11:15,23,0,14,7,2
18/12/2011,11:30,16,4,4,8,0
18/12/2011,11:45,24,9,7,3,5
18/12/2011,12:00,26,13,8,4,1
18/12/2011,12:15,20,7,5,6,2
18/12/2011,12:30,13,5,3,5,0
18/12/2011,12:45,27,9,10,6,2
18/12/2011,13:00,17,7,7,2,1
18/12/2011,13:15,13,3,5,3,2
18/12/2011,13:30,15,1,9,3,2
18/12/2011,13:45,19,11,3,5,0
18/12/2011,14:00,20,8,4,8,0
18/12/2011,14:15,26,5,4,15,2
18/12/2011,14:30,19,7,4,8,0
18/12/2011,14:45,11,3,5,2,1
18/12/2011,15:00,17,6,7,2,2
18/12/2011,15:15,12,7,3,2,0
18/12/2011,15:30,12,1,6,5,0
18/12/2011,15:45,20,10,3,5,2
18/12/2011,16:00,14,7,0,6,1
18/12/2011,16:15,20,7,3,8,2
18/12/2011,16:30,18,9,5,0,4
18/12/2011,16:45,18,10,5,3,0
18/12/2011,17:00,15,8,5,1,1
18/12/2011,17:15,11,2,5,4,0
18/12/2011,17:30,11,6,4,1,0
18/12/2011,17:45,8,2,4,2,0
18/12/2011,18:00,10,4,2,3,1
18/12/2011,18:15,8,3,4,1,0
18/12/2011,18:30,11,6,2,2,1
18/12/2011,18:45,12,8,3,1,0
18/12/2011,19:00,4,3,1,0,0
18/12/2011,19:15,1,0,1,0,0
18/12/2011,19:30,1,1,0,0,0
18/12/2011,19:45,10,7,2,0,1
18/12/2011,20:00,7,5,2,0,0
18/12/2011,20:15,9,7,1,1,0
18/12/2011,20:30,12,3,6,2,1
18/12/2011,20:45,4,0,3,1,0
18/12/2011,21:00,7,3,0,2,2
18/12/2011,21:15,3,2,1,0,0
18/12/2011,21:30,5,3,0,2,0
18/12/2011,21:45,0,0,0,0,0
18/12/2011,22:00,5,5,0,0,0
18/12/2011,22:15,8,3,1,3,1
18/12/2011,22:30,3,2,1,0,0
18/12/2011,22:45,2,0,0,2,0
18/12/2011,23:00,5,5,0,0,0
18/12/2011,23:15,1,1,0,0,0
18/12/2011,23:30,2,2,0,0,0
18/12/2011,23:45,4,3,0,1,0
19/12/2011,00:00,2,1,0,1,0
19/12/2011,00:15,0,0,0,0,0
19/12/2011,00:30,3,1,0,2,0
19/12/2011,00:45,3,2,1,0,0
19/12/2011,01:00,0,0,0,0,0
19/12/2011,01:15,0,0,0,0,0
19/12/2011,01:30,1,0,0,1,0
19/12/2011,01:45,0,0,0,0,0
19/12/2011,02:00,0,0,0,0,0
19/12/2011,02:15,0,0,0,0,0
19/12/2011,02:30,0,0,0,0,0
19/12/2011,02:45,0,0,0,0,0
19/12/2011,03:00,1,0,0,1,0
19/12/2011,03:15,1,0,1,0,0
19/12/2011,03:30,0,0,0,0,0
19/12/2011,03:45,0,0,0,0,0
19/12/2011,04:00,0,0,0,0,0
19/12/2011,04:15,0,0,0,0,0
19/12/2011,04:30,0,0,0,0,0
19/12/2011,04:45,1,0,0,1,0
19/12/2011,05:00,0,0,0,0,0
19/12/2011,05:15,2,0,1,0,1
19/12/2011,05:30,3,0,3,0,0
19/12/2011,05:45,1,0,1,0,0
19/12/2011,06:00,1,0,0,1,0
19/12/2011,06:15,5,1,2,2,0
19/12/2011,06:30,6,1,2,3,0
19/12/2011,06:45,8,0,4,3,1
19/12/2011,07:00,13,4,4,4,1
19/12/2011,07:15,15,4,7,2,2
19/12/2011,07:30,12,3,3,6,0
19/12/2011,07:45,18,2,4,4,8
19/12/2011,08:00,20,2,3,10,5
19/12/2011,08:15,19,3,6,6,4
19/12/2011,08:30,28,4,10,7,7
19/12/2011,08:45,29,3,10,5,11
19/12/2011,09:00,23,3,9,3,8
19/12/2011,09:15,19,3,9,6,1
19/12/2011,09:30,8,1,4,3,0
19/12/2011,09:45,13,4,7,1,1
19/12/2011,10:00,13,1,8,1,3
19/12/2011,10:15,14,5,6,1,2
19/12/2011,10:30,11,3,5,0,3
19/12/2011,10:45,12,3,6,0,3
19/12/2011,11:00,10,3,4,2,1
19/12/2011,11:15,13,3,5,5,0
19/12/2011,11:30,9,3,4,1,1
19/12/2011,11:45,11,5,5,1,0
19/12/2011,12:00,2,0,2,0,0
19/12/2011,12:15,6,2,4,0,0
19/12/2011,12:30,8,6,2,0,0
19/12/2011,12:45,11,5,5,0,1
19/12/2011,13:00,12,1,5,4,2
19/12/2011,13:15,9,6,1,2,0
19/12/2011,13:30,9,5,3,1,0
19/12/2011,13:45,7,3,2,1,1
19/12/2011,14:00,11,5,4,0,2
19/12/2011,14:15,6,4,2,0,0
19/12/2011,14:30,14,7,3,3,1
19/12/2011,14:45,6,4,0,0,2
19/12/2011,15:00,9,5,2,1,1
19/12/2011,15:15,19,8,5,5,1
19/12/2011,15:30,18,6,5,5,2
19/12/2011,15:45,22,10,5,6,1
19/12/2011,16:00,26,14,3,3,6
19/12/2011,16:15,28,12,1,12,3
19/12/2011,16:30,28,8,5,13,2
19/12/2011,16:45,25,5,11,8,1
19/12/2011,17:00,30,15,3,10,2
19/12/2011,17:15,41,21,2,15,3
19/12/2011,17:30,44,20,8,15,1
19/12/2011,17:45,47,20,6,19,2
19/12/2011,18:00,38,15,3,20,0
19/12/2011,18:15,28,16,2,7,3
19/12/2011,18:30,21,5,6,10,0
19/12/2011,18:45,22,9,4,6,3
19/12/2011,19:00,21,7,3,9,2
19/12/2011,19:15,26,5,5,16,0
19/12/2011,19:30,13,5,0,8,0
19/12/2011,19:45,16,6,3,7,0
19/12/2011,20:00,7,5,0,1,1
19/12/2011,20:15,12,7,2,2,1
19/12/2011,20:30,17,14,2,0,1
19/12/2011,20:45,7,2,3,2,0
19/12/2011,21:00,8,5,0,3,0
19/12/2011,21:15,9,5,0,4,0
19/12/2011,21:30,6,5,1,0,0
19/12/2011,21:45,4,3,0,1,0
19/12/2011,22:00,7,2,0,3,2
19/12/2011,22:15,1,0,1,0,0
19/12/2011,22:30,1,1,0,0,0
19/12/2011,22:45,0,0,0,0,0
19/12/2011,23:00,7,2,0,5,0
19/12/2011,23:15,1,1,0,0,0
19/12/2011,23:30,5,5,0,0,0
19/12/2011,23:45,2,1,1,0,0
