Date,,Ballston Connector,Ballston Connector Ped IN,Ballston Connector Ped OUT,Ballston Connector Bike IN,Ballston Connector Bike OUT
03/10/2013,06:45,13,5,3,4,1
03/10/2013,07:00,16,7,2,5,2
03/10/2013,07:15,24,4,2,10,8
03/10/2013,07:30,21,6,5,7,3
03/10/2013,07:45,19,7,2,4,6
03/10/2013,08:00,19,9,4,5,1
03/10/2013,08:15,20,9,0,10,1
03/10/2013,08:30,19,5,4,8,2
03/10/2013,08:45,15,6,1,8,0
03/10/2013,09:00,17,5,1,9,2
03/10/2013,09:15,11,6,0,4,1
03/10/2013,09:30,3,2,0,1,0
03/10/2013,09:45,7,3,1,2,1
03/10/2013,10:00,8,3,2,2,1
03/10/2013,10:15,10,2,3,1,4
03/10/2013,10:30,13,2,1,8,2
03/10/2013,10:45,6,2,0,0,4
03/10/2013,11:00,6,1,3,1,1
03/10/2013,11:15,16,4,8,2,2
03/10/2013,11:30,13,5,1,5,2
03/10/2013,11:45,12,5,1,3,3
03/10/2013,12:00,11,4,7,0,0
03/10/2013,12:15,9,4,3,0,2
03/10/2013,12:30,8,4,3,0,1
03/10/2013,12:45,8,3,2,0,3
03/10/2013,13:00,8,2,3,2,1
03/10/2013,13:15,7,2,5,0,0
03/10/2013,13:30,4,0,1,1,2
03/10/2013,13:45,7,3,3,1,0
03/10/2013,14:00,7,0,4,1,2
03/10/2013,14:15,6,0,2,1,3
03/10/2013,14:30,9,4,1,0,4
03/10/2013,14:45,7,3,1,1,2
03/10/2013,15:00,12,3,4,0,5
03/10/2013,15:15,5,3,0,1,1
03/10/2013,15:30,8,2,2,2,2
03/10/2013,15:45,7,0,2,2,3
03/10/2013,16:00,8,0,3,0,5
03/10/2013,16:15,18,3,6,4,5
03/10/2013,16:30,10,1,4,0,5
03/10/2013,16:45,14,5,3,2,4
03/10/2013,17:00,26,4,9,4,9
03/10/2013,17:15,22,3,4,3,12
03/10/2013,17:30,27,5,9,3,10
03/10/2013,17:45,15,3,6,1,5
03/10/2013,18:00,19,8,7,2,2
03/10/2013,18:15,24,1,9,6,8
03/10/2013,18:30,30,7,8,5,10
03/10/2013,18:45,15,5,5,1,4
03/10/2013,19:00,10,3,2,4,1
03/10/2013,19:15,15,5,3,3,4
03/10/2013,19:30,4,3,0,0,1
03/10/2013,19:45,4,0,2,0,2
03/10/2013,20:00,6,3,2,0,1
03/10/2013,20:15,4,0,3,0,1
03/10/2013,20:30,1,0,1,0,0
03/10/2013,20:45,4,0,2,0,2
03/10/2013,21:00,4,2,0,0,2
03/10/2013,21:15,5,1,2,0,2
03/10/2013,21:30,5,0,1,0,4
03/10/2013,21:45,1,1,0,0,0
03/10/2013,22:00,0,0,0,0,0
03/10/2013,22:15,1,0,1,0,0
03/10/2013,22:30,3,0,3,0,0
03/10/2013,22:45,3,0,0,0,3
03/10/2013,23:00,3,0,0,0,3
03/10/2013,23:15,1,0,0,0,1
03/10/2013,23:30,0,0,0,0,0
03/10/2013,23:45,1,0,0,0,1
04/10/2013,00:00,0,0,0,0,0
04/10/2013,00:15,1,0,1,0,0
04/10/2013,00:30,0,0,0,0,0
04/10/2013,00:45,0,0,0,0,0
04/10/2013,01:00,2,0,1,0,1
04/10/2013,01:15,0,0,0,0,0
04/10/2013,01:30,0,0,0,0,0
04/10/2013,01:45,0,0,0,0,0
04/10/2013,02:00,0,0,0,0,0
04/10/2013,02:15,0,0,0,0,0
04/10/2013,02:30,1,0,1,0,0
04/10/2013,02:45,0,0,0,0,0
04/10/2013,03:00,0,0,0,0,0
04/10/2013,03:15,0,0,0,0,0
04/10/2013,03:30,0,0,0,0,0
04/10/2013,03:45,0,0,0,0,0
04/10/2013,04:00,0,0,0,0,0
04/10/2013,04:15,0,0,0,0,0
04/10/2013,04:30,0,0,0,0,0
04/10/2013,04:45,1,1,0,0,0
04/10/2013,05:00,0,0,0,0,0
04/10/2013,05:15,0,0,0,0,0
04/10/2013,05:30,0,0,0,0,0
04/10/2013,05:45,1,1,0,0,0
04/10/2013,06:00,6,1,3,0,2
04/10/2013,06:15,8,6,0,1,1
04/10/2013,06:30,10,2,2,2,4
04/10/2013,06:45,13,4,3,4,2
04/10/2013,07:00,8,2,0,3,3
04/10/2013,07:15,19,7,3,7,2
04/10/2013,07:30,14,2,5,5,2
04/10/2013,07:45,14,6,1,6,1
04/10/2013,08:00,12,4,2,5,1
04/10/2013,08:15,14,3,2,6,3
04/10/2013,08:30,12,3,1,7,1
04/10/2013,08:45,18,8,0,7,3
04/10/2013,09:00,16,4,2,7,3
04/10/2013,09:15,8,4,0,3,1
04/10/2013,09:30,16,8,2,5,1
04/10/2013,09:45,13,5,0,5,3
04/10/2013,10:00,3,0,0,3,0
04/10/2013,10:15,10,5,2,2,1
04/10/2013,10:30,9,3,2,1,3
04/10/2013,10:45,7,2,1,1,3
04/10/2013,11:00,16,5,6,4,1
04/10/2013,11:15,5,1,2,0,2
04/10/2013,11:30,6,1,2,1,2
04/10/2013,11:45,8,5,1,1,1
04/10/2013,12:00,11,5,2,1,3
04/10/2013,12:15,6,2,0,1,3
04/10/2013,12:30,11,1,6,1,3
04/10/2013,12:45,11,4,6,0,1
04/10/2013,13:00,9,3,1,4,1
04/10/2013,13:15,8,1,2,2,3
04/10/2013,13:30,8,4,1,3,0
04/10/2013,13:45,5,0,3,1,1
04/10/2013,14:00,11,3,5,0,3
04/10/2013,14:15,4,2,0,0,2
04/10/2013,14:30,1,0,0,0,1
04/10/2013,14:45,3,0,1,1,1
04/10/2013,15:00,5,0,1,0,4
04/10/2013,15:15,9,2,3,1,3
04/10/2013,15:30,8,1,4,0,3
04/10/2013,15:45,12,0,4,3,5
04/10/2013,16:00,8,0,1,3,4
04/10/2013,16:15,5,0,2,0,3
04/10/2013,16:30,16,6,1,2,7
04/10/2013,16:45,14,2,1,1,10
04/10/2013,17:00,14,1,4,1,8
04/10/2013,17:15,27,4,7,9,7
04/10/2013,17:30,22,3,7,2,10
04/10/2013,17:45,12,1,4,1,6
04/10/2013,18:00,19,6,6,3,4
04/10/2013,18:15,20,5,2,9,4
04/10/2013,18:30,16,5,3,4,4
04/10/2013,18:45,16,6,2,5,3
04/10/2013,19:00,12,2,1,5,4
04/10/2013,19:15,8,3,1,2,2
04/10/2013,19:30,3,2,0,0,1
04/10/2013,19:45,3,0,1,0,2
04/10/2013,20:00,8,2,3,1,2
04/10/2013,20:15,1,1,0,0,0
04/10/2013,20:30,4,3,1,0,0
04/10/2013,20:45,3,0,1,1,1
04/10/2013,21:00,0,0,0,0,0
04/10/2013,21:15,2,2,0,0,0
04/10/2013,21:30,2,1,0,0,1
04/10/2013,21:45,2,0,1,0,1
04/10/2013,22:00,5,2,3,0,0
04/10/2013,22:15,1,0,0,0,1
04/10/2013,22:30,0,0,0,0,0
04/10/2013,22:45,0,0,0,0,0
04/10/2013,23:00,1,0,1,0,0
04/10/2013,23:15,0,0,0,0,0
04/10/2013,23:30,0,0,0,0,0
04/10/2013,23:45,2,0,0,0,2
05/10/2013,00:00,1,0,1,0,0
05/10/2013,00:15,0,0,0,0,0
05/10/2013,00:30,1,0,1,0,0
05/10/2013,00:45,0,0,0,0,0
05/10/2013,01:00,0,0,0,0,0
05/10/2013,01:15,0,0,0,0,0
05/10/2013,01:30,2,1,1,0,0
05/10/2013,01:45,0,0,0,0,0
05/10/2013,02:00,1,0,0,0,1
05/10/2013,02:15,0,0,0,0,0
05/10/2013,02:30,0,0,0,0,0
05/10/2013,02:45,0,0,0,0,0
05/10/2013,03:00,0,0,0,0,0
05/10/2013,03:15,0,0,0,0,0
05/10/2013,03:30,0,0,0,0,0
05/10/2013,03:45,0,0,0,0,0
05/10/2013,04:00,0,0,0,0,0
05/10/2013,04:15,0,0,0,0,0
05/10/2013,04:30,0,0,0,0,0
05/10/2013,04:45,0,0,0,0,0
05/10/2013,05:00,1,0,1,0,0
05/10/2013,05:15,0,0,0,0,0
05/10/2013,05:30,2,1,0,0,1
05/10/2013,05:45,0,0,0,0,0
05/10/2013,06:00,0,0,0,0,0
05/10/2013,06:15,0,0,0,0,0
05/10/2013,06:30,4,4,0,0,0
05/10/2013,06:45,2,0,2,0,0
05/10/2013,07:00,4,1,2,0,1
05/10/2013,07:15,5,1,2,1,1
05/10/2013,07:30,7,2,3,2,0
05/10/2013,07:45,5,4,0,1,0
05/10/2013,08:00,13,7,0,2,4
05/10/2013,08:15,20,5,7,2,6
05/10/2013,08:30,14,1,10,2,1
05/10/2013,08:45,14,4,6,0,4
05/10/2013,09:00,15,4,5,1,5
05/10/2013,09:15,14,5,5,4,0
05/10/2013,09:30,9,2,4,1,2
05/10/2013,09:45,12,5,2,3,2
05/10/2013,10:00,19,6,8,4,1
05/10/2013,10:15,12,4,4,1,3
05/10/2013,10:30,6,1,1,1,3
05/10/2013,10:45,16,7,2,4,3
05/10/2013,11:00,15,2,7,4,2
05/10/2013,11:15,11,2,3,3,3
05/10/2013,11:30,8,1,4,3,0
05/10/2013,11:45,11,4,2,2,3
05/10/2013,12:00,16,4,2,3,7
05/10/2013,12:15,8,0,2,2,4
05/10/2013,12:30,18,5,2,10,1
05/10/2013,12:45,7,0,0,7,0
05/10/2013,13:00,9,4,0,5,0
05/10/2013,13:15,15,3,1,4,7
05/10/2013,13:30,7,0,1,2,4
05/10/2013,13:45,3,0,1,1,1
05/10/2013,14:00,4,0,1,3,0
05/10/2013,14:15,11,2,2,5,2
05/10/2013,14:30,6,2,2,0,2
05/10/2013,14:45,7,2,0,4,1
05/10/2013,15:00,7,2,0,4,1
05/10/2013,15:15,12,1,2,5,4
05/10/2013,15:30,12,3,5,2,2
05/10/2013,15:45,10,1,0,6,3
05/10/2013,16:00,10,2,1,1,6
05/10/2013,16:15,5,2,2,1,0
05/10/2013,16:30,7,0,1,2,4
05/10/2013,16:45,6,3,1,0,2
05/10/2013,17:00,1,0,1,0,0
05/10/2013,17:15,4,2,2,0,0
05/10/2013,17:30,6,2,0,1,3
05/10/2013,17:45,7,0,1,3,3
05/10/2013,18:00,5,0,0,4,1
05/10/2013,18:15,10,6,0,2,2
05/10/2013,18:30,10,2,2,3,3
05/10/2013,18:45,0,0,0,0,0
05/10/2013,19:00,6,1,0,3,2
05/10/2013,19:15,4,0,0,2,2
05/10/2013,19:30,6,3,2,0,1
05/10/2013,19:45,3,1,1,0,1
05/10/2013,20:00,5,2,3,0,0
05/10/2013,20:15,1,0,1,0,0
05/10/2013,20:30,5,3,1,0,1
05/10/2013,20:45,4,3,1,0,0
05/10/2013,21:00,3,2,0,0,1
05/10/2013,21:15,2,0,2,0,0
05/10/2013,21:30,4,3,1,0,0
05/10/2013,21:45,1,0,1,0,0
05/10/2013,22:00,0,0,0,0,0
05/10/2013,22:15,1,0,0,0,1
05/10/2013,22:30,1,1,0,0,0
05/10/2013,22:45,4,2,0,1,1
05/10/2013,23:00,4,1,1,1,1
05/10/2013,23:15,0,0,0,0,0
05/10/2013,23:30,0,0,0,0,0
05/10/2013,23:45,3,0,2,1,0
06/10/2013,00:00,0,0,0,0,0
06/10/2013,00:15,0,0,0,0,0
06/10/2013,00:30,1,0,1,0,0
06/10/2013,00:45,0,0,0,0,0
06/10/2013,01:00,0,0,0,0,0
06/10/2013,01:15,0,0,0,0,0
06/10/2013,01:30,0,0,0,0,0
06/10/2013,01:45,0,0,0,0,0
06/10/2013,02:00,0,0,0,0,0
06/10/2013,02:15,0,0,0,0,0
06/10/2013,02:30,0,0,0,0,0
06/10/2013,02:45,0,0,0,0,0
06/10/2013,03:00,0,0,0,0,0
06/10/2013,03:15,0,0,0,0,0
06/10/2013,03:30,0,0,0,0,0
06/10/2013,03:45,0,0,0,0,0
06/10/2013,04:00,0,0,0,0,0
06/10/2013,04:15,1,1,0,0,0
06/10/2013,04:30,0,0,0,0,0
06/10/2013,04:45,0,0,0,0,0
06/10/2013,05:00,0,0,0,0,0
06/10/2013,05:15,0,0,0,0,0
06/10/2013,05:30,0,0,0,0,0
06/10/2013,05:45,0,0,0,0,0
06/10/2013,06:00,0,0,0,0,0
06/10/2013,06:15,1,0,0,0,1
06/10/2013,06:30,0,0,0,0,0
06/10/2013,06:45,3,1,1,0,1
06/10/2013,07:00,3,2,1,0,0
06/10/2013,07:15,5,1,2,1,1
06/10/2013,07:30,3,2,0,1,0
06/10/2013,07:45,8,2,1,4,1
06/10/2013,08:00,12,2,7,0,3
06/10/2013,08:15,11,5,4,1,1
06/10/2013,08:30,14,4,6,1,3
06/10/2013,08:45,9,4,3,2,0
06/10/2013,09:00,17,7,5,0,5
06/10/2013,09:15,13,3,3,3,4
06/10/2013,09:30,10,6,2,1,1
06/10/2013,09:45,16,5,2,3,6
06/10/2013,10:00,10,2,7,0,1
06/10/2013,10:15,15,8,4,1,2
06/10/2013,10:30,9,1,3,4,1
06/10/2013,10:45,12,4,3,4,1
06/10/2013,11:00,22,9,2,5,6
06/10/2013,11:15,7,2,3,2,0
06/10/2013,11:30,19,1,5,6,7
06/10/2013,11:45,11,3,5,1,2
06/10/2013,12:00,15,3,6,3,3
06/10/2013,12:15,8,1,1,4,2
06/10/2013,12:30,10,1,0,3,6
06/10/2013,12:45,16,3,5,4,4
06/10/2013,13:00,10,2,0,4,4
06/10/2013,13:15,12,3,0,8,1
06/10/2013,13:30,14,4,0,7,3
06/10/2013,13:45,4,0,1,2,1
06/10/2013,14:00,5,0,0,3,2
06/10/2013,14:15,7,1,1,1,4
06/10/2013,14:30,9,2,0,4,3
06/10/2013,14:45,8,1,1,4,2
06/10/2013,15:00,5,1,2,0,2
06/10/2013,15:15,15,1,4,3,7
06/10/2013,15:30,24,4,2,6,12
06/10/2013,15:45,10,0,0,5,5
06/10/2013,16:00,11,4,1,3,3
06/10/2013,16:15,12,0,3,3,6
06/10/2013,16:30,10,3,3,2,2
06/10/2013,16:45,15,0,1,11,3
06/10/2013,17:00,9,1,3,2,3
06/10/2013,17:15,16,3,6,2,5
06/10/2013,17:30,18,2,2,7,7
06/10/2013,17:45,10,2,2,3,3
06/10/2013,18:00,12,2,4,3,3
06/10/2013,18:15,6,2,2,1,1
06/10/2013,18:30,10,4,2,3,1
06/10/2013,18:45,4,2,1,0,1
06/10/2013,19:00,5,0,2,1,2
06/10/2013,19:15,7,4,3,0,0
06/10/2013,19:30,5,1,2,2,0
06/10/2013,19:45,5,0,3,0,2
06/10/2013,20:00,1,0,0,0,1
06/10/2013,20:15,5,1,4,0,0
06/10/2013,20:30,1,0,1,0,0
06/10/2013,20:45,5,1,2,0,2
06/10/2013,21:00,3,0,0,1,2
06/10/2013,21:15,3,0,2,0,1
06/10/2013,21:30,2,0,0,2,0
06/10/2013,21:45,1,1,0,0,0
06/10/2013,22:00,1,1,0,0,0
06/10/2013,22:15,0,0,0,0,0
06/10/2013,22:30,3,0,0,2,1
06/10/2013,22:45,0,0,0,0,0
06/10/2013,23:00,0,0,0,0,0
06/10/2013,23:15,2,0,0,0,2
06/10/2013,23:30,1,0,1,0,0
06/10/2013,23:45,0,0,0,0,0
07/10/2013,00:00,1,1,0,0,0
07/10/2013,00:15,0,0,0,0,0
07/10/2013,00:30,0,0,0,0,0
07/10/2013,00:45,0,0,0,0,0
07/10/2013,01:00,0,0,0,0,0
07/10/2013,01:15,0,0,0,0,0
07/10/2013,01:30,0,0,0,0,0
07/10/2013,01:45,0,0,0,0,0
07/10/2013,02:00,0,0,0,0,0
07/10/2013,02:15,0,0,0,0,0
07/10/2013,02:30,0,0,0,0,0
07/10/2013,02:45,0,0,0,0,0
07/10/2013,03:00,1,0,1,0,0
07/10/2013,03:15,0,0,0,0,0
07/10/2013,03:30,0,0,0,0,0
07/10/2013,03:45,0,0,0,0,0
07/10/2013,04:00,0,0,0,0,0
07/10/2013,04:15,0,0,0,0,0
07/10/2013,04:30,0,0,0,0,0
07/10/2013,04:45,1,1,0,0,0
07/10/2013,05:00,0,0,0,0,0
07/10/2013,05:15,0,0,0,0,0
07/10/2013,05:30,3,1,2,0,0
07/10/2013,05:45,3,2,1,0,0
07/10/2013,06:00,4,1,3,0,0
07/10/2013,06:15,5,1,1,3,0
07/10/2013,06:30,8,5,1,2,0
07/10/2013,06:45,8,3,2,2,1
07/10/2013,07:00,11,5,2,3,1
07/10/2013,07:15,16,5,2,8,1
07/10/2013,07:30,13,4,1,6,2
07/10/2013,07:45,20,13,2,3,2
07/10/2013,08:00,9,4,0,3,2
07/10/2013,08:15,14,7,0,7,0
07/10/2013,08:30,13,6,2,4,1
07/10/2013,08:45,12,8,0,4,0
07/10/2013,09:00,8,4,1,3,0
07/10/2013,09:15,11,3,1,3,4
07/10/2013,09:30,7,2,0,4,1
07/10/2013,09:45,5,3,1,0,1
07/10/2013,10:00,4,0,2,2,0
07/10/2013,10:15,1,0,1,0,0
07/10/2013,10:30,1,1,0,0,0
07/10/2013,10:45,4,3,1,0,0
07/10/2013,11:00,2,0,1,0,1
07/10/2013,11:15,3,2,1,0,0
07/10/2013,11:30,0,0,0,0,0
07/10/2013,11:45,0,0,0,0,0
07/10/2013,12:00,1,0,0,1,0
07/10/2013,12:15,0,0,0,0,0
07/10/2013,12:30,1,1,0,0,0
07/10/2013,12:45,1,0,1,0,0
07/10/2013,13:00,1,0,0,0,1
07/10/2013,13:15,0,0,0,0,0
07/10/2013,13:30,0,0,0,0,0
07/10/2013,13:45,0,0,0,0,0
07/10/2013,14:00,1,0,1,0,0
07/10/2013,14:15,3,1,2,0,0
07/10/2013,14:30,5,3,1,0,1
07/10/2013,14:45,0,0,0,0,0
07/10/2013,15:00,2,0,1,0,1
07/10/2013,15:15,4,0,3,1,0
07/10/2013,15:30,3,2,0,0,1
07/10/2013,15:45,3,0,1,0,2
07/10/2013,16:00,2,0,1,0,1
07/10/2013,16:15,4,1,2,0,1
07/10/2013,16:30,5,0,3,0,2
07/10/2013,16:45,7,1,2,0,4
07/10/2013,17:00,11,1,7,1,2
07/10/2013,17:15,12,1,8,0,3
07/10/2013,17:30,10,1,4,0,5
07/10/2013,17:45,13,4,6,0,3
07/10/2013,18:00,7,2,4,0,1
07/10/2013,18:15,24,6,14,1,3
07/10/2013,18:30,19,2,9,4,4
07/10/2013,18:45,21,11,8,0,2
07/10/2013,19:00,8,4,2,0,2
07/10/2013,19:15,13,10,2,0,1
07/10/2013,19:30,9,4,4,0,1
07/10/2013,19:45,5,1,3,0,1
07/10/2013,20:00,5,0,1,3,1
07/10/2013,20:15,9,1,7,0,1
07/10/2013,20:30,3,0,3,0,0
07/10/2013,20:45,0,0,0,0,0
07/10/2013,21:00,5,0,2,0,3
07/10/2013,21:15,2,1,1,0,0
07/10/2013,21:30,2,0,1,0,1
07/10/2013,21:45,1,0,0,0,1
07/10/2013,22:00,0,0,0,0,0
07/10/2013,22:15,2,0,0,1,1
07/10/2013,22:30,1,0,1,0,0
07/10/2013,22:45,1,0,0,1,0
07/10/2013,23:00,0,0,0,0,0
07/10/2013,23:15,1,0,0,0,1
07/10/2013,23:30,1,0,1,0,0
07/10/2013,23:45,0,0,0,0,0
08/10/2013,00:00,0,0,0,0,0
08/10/2013,00:15,0,0,0,0,0
08/10/2013,00:30,1,0,1,0,0
08/10/2013,00:45,0,0,0,0,0
08/10/2013,01:00,0,0,0,0,0
08/10/2013,01:15,0,0,0,0,0
08/10/2013,01:30,0,0,0,0,0
08/10/2013,01:45,0,0,0,0,0
08/10/2013,02:00,0,0,0,0,0
08/10/2013,02:15,0,0,0,0,0
08/10/2013,02:30,0,0,0,0,0
08/10/2013,02:45,0,0,0,0,0
08/10/2013,03:00,0,0,0,0,0
08/10/2013,03:15,0,0,0,0,0
08/10/2013,03:30,0,0,0,0,0
08/10/2013,03:45,0,0,0,0,0
08/10/2013,04:00,0,0,0,0,0
08/10/2013,04:15,0,0,0,0,0
08/10/2013,04:30,0,0,0,0,0
08/10/2013,04:45,1,0,1,0,0
08/10/2013,05:00,2,0,2,0,0
08/10/2013,05:15,1,0,0,1,0
08/10/2013,05:30,3,1,0,2,0
08/10/2013,05:45,2,1,1,0,0
08/10/2013,06:00,4,2,1,1,0
08/10/2013,06:15,3,2,0,1,0
08/10/2013,06:30,13,1,6,5,1
08/10/2013,06:45,12,2,4,3,3
08/10/2013,07:00,10,4,3,3,0
08/10/2013,07:15,25,6,3,11,5
08/10/2013,07:30,19,7,4,7,1
08/10/2013,07:45,15,6,0,3,6
08/10/2013,08:00,22,8,1,11,2
08/10/2013,08:15,16,6,2,8,0
08/10/2013,08:30,21,8,4,7,2
08/10/2013,08:45,18,12,0,5,1
08/10/2013,09:00,12,5,2,5,0
08/10/2013,09:15,4,1,1,2,0
08/10/2013,09:30,15,5,4,3,3
08/10/2013,09:45,7,2,3,2,0
08/10/2013,10:00,4,4,0,0,0
08/10/2013,10:15,7,0,2,5,0
08/10/2013,10:30,14,7,3,2,2
08/10/2013,10:45,3,1,1,0,1
08/10/2013,11:00,4,2,1,0,1
08/10/2013,11:15,13,5,4,2,2
08/10/2013,11:30,9,4,4,1,0
08/10/2013,11:45,6,0,2,2,2
08/10/2013,12:00,10,6,1,1,2
08/10/2013,12:15,8,2,5,0,1
08/10/2013,12:30,6,2,3,1,0
08/10/2013,12:45,10,8,0,2,0
08/10/2013,13:00,14,4,5,2,3
08/10/2013,13:15,16,10,6,0,0
08/10/2013,13:30,14,7,3,1,3
08/10/2013,13:45,10,2,4,1,3
08/10/2013,14:00,3,0,1,1,1
08/10/2013,14:15,5,1,0,3,1
08/10/2013,14:30,7,4,2,1,0
08/10/2013,14:45,9,1,3,4,1
08/10/2013,15:00,13,4,3,2,4
08/10/2013,15:15,9,2,3,2,2
08/10/2013,15:30,14,5,4,0,5
08/10/2013,15:45,10,4,1,0,5
08/10/2013,16:00,9,1,2,2,4
08/10/2013,16:15,10,1,5,1,3
08/10/2013,16:30,23,5,9,3,6
08/10/2013,16:45,17,2,3,2,10
08/10/2013,17:00,22,3,6,4,9
08/10/2013,17:15,31,4,8,4,15
08/10/2013,17:30,31,7,11,2,11
08/10/2013,17:45,32,5,10,7,10
08/10/2013,18:00,28,6,13,4,5
08/10/2013,18:15,33,9,14,6,4
08/10/2013,18:30,30,9,11,4,6
08/10/2013,18:45,28,9,6,5,8
08/10/2013,19:00,14,2,7,3,2
08/10/2013,19:15,7,1,3,1,2
08/10/2013,19:30,12,4,5,1,2
08/10/2013,19:45,8,1,1,2,4
08/10/2013,20:00,5,3,1,0,1
08/10/2013,20:15,5,0,0,0,5
08/10/2013,20:30,1,0,1,0,0
08/10/2013,20:45,8,3,4,0,1
08/10/2013,21:00,3,0,2,0,1
08/10/2013,21:15,1,0,1,0,0
08/10/2013,21:30,2,0,1,0,1
08/10/2013,21:45,1,0,0,0,1
08/10/2013,22:00,1,0,0,0,1
08/10/2013,22:15,0,0,0,0,0
08/10/2013,22:30,1,0,0,0,1
08/10/2013,22:45,2,0,0,2,0
08/10/2013,23:00,1,0,1,0,0
08/10/2013,23:15,0,0,0,0,0
08/10/2013,23:30,0,0,0,0,0
08/10/2013,23:45,0,0,0,0,0
09/10/2013,00:00,0,0,0,0,0
09/10/2013,00:15,1,0,0,0,1
09/10/2013,00:30,0,0,0,0,0
09/10/2013,00:45,0,0,0,0,0
09/10/2013,01:00,0,0,0,0,0
09/10/2013,01:15,0,0,0,0,0
09/10/2013,01:30,0,0,0,0,0
09/10/2013,01:45,0,0,0,0,0
09/10/2013,02:00,0,0,0,0,0
09/10/2013,02:15,0,0,0,0,0
09/10/2013,02:30,0,0,0,0,0
09/10/2013,02:45,0,0,0,0,0
09/10/2013,03:00,0,0,0,0,0
09/10/2013,03:15,0,0,0,0,0
09/10/2013,03:30,0,0,0,0,0
09/10/2013,03:45,0,0,0,0,0
09/10/2013,04:00,0,0,0,0,0
09/10/2013,04:15,0,0,0,0,0
09/10/2013,04:30,0,0,0,0,0
09/10/2013,04:45,1,1,0,0,0
09/10/2013,05:00,2,0,2,0,0
09/10/2013,05:15,1,0,0,0,1
09/10/2013,05:30,1,0,1,0,0
09/10/2013,05:45,3,2,1,0,0
09/10/2013,06:00,5,1,2,2,0
09/10/2013,06:15,6,1,3,1,1
09/10/2013,06:30,12,2,5,3,2
09/10/2013,06:45,12,6,2,4,0
09/10/2013,07:00,12,8,3,1,0
09/10/2013,07:15,10,3,1,4,2
09/10/2013,07:30,12,6,1,5,0
09/10/2013,07:45,19,6,5,3,5
09/10/2013,08:00,7,2,0,4,1
09/10/2013,08:15,20,11,2,6,1
09/10/2013,08:30,11,6,1,3,1
09/10/2013,08:45,21,5,2,13,1
09/10/2013,09:00,8,3,0,5,0
09/10/2013,09:15,11,5,3,2,1
09/10/2013,09:30,9,5,2,2,0
09/10/2013,09:45,6,2,4,0,0
09/10/2013,10:00,5,1,0,1,3
09/10/2013,10:15,5,3,0,1,1
09/10/2013,10:30,3,0,1,2,0
09/10/2013,10:45,5,2,1,1,1
09/10/2013,11:00,6,3,2,1,0
09/10/2013,11:15,8,4,2,1,1
09/10/2013,11:30,8,4,2,1,1
09/10/2013,11:45,2,0,0,2,0
09/10/2013,12:00,7,3,4,0,0
09/10/2013,12:15,12,3,5,2,2
09/10/2013,12:30,6,2,3,0,1
09/10/2013,12:45,7,3,2,2,0
09/10/2013,13:00,7,5,2,0,0
09/10/2013,13:15,7,2,4,1,0
09/10/2013,13:30,7,1,5,0,1
09/10/2013,13:45,4,0,2,1,1
09/10/2013,14:00,7,2,3,0,2
09/10/2013,14:15,2,2,0,0,0
09/10/2013,14:30,8,3,2,1,2
09/10/2013,14:45,4,1,1,1,1
09/10/2013,15:00,8,1,3,2,2
09/10/2013,15:15,4,2,1,0,1
09/10/2013,15:30,7,1,4,1,1
09/10/2013,15:45,3,0,1,0,2
09/10/2013,16:00,6,0,3,0,3
09/10/2013,16:15,4,1,2,0,1
09/10/2013,16:30,9,2,4,1,2
09/10/2013,16:45,7,0,2,1,4
09/10/2013,17:00,5,1,1,0,3
09/10/2013,17:15,8,0,2,1,5
09/10/2013,17:30,9,2,4,1,2
09/10/2013,17:45,8,2,3,1,2
09/10/2013,18:00,11,1,4,1,5
09/10/2013,18:15,10,3,4,1,2
09/10/2013,18:30,11,2,7,0,2
09/10/2013,18:45,7,3,3,1,0
09/10/2013,19:00,0,0,0,0,0
09/10/2013,19:15,4,1,1,1,1
09/10/2013,19:30,6,1,2,0,3
09/10/2013,19:45,2,0,1,0,1
09/10/2013,20:00,3,0,2,0,1
09/10/2013,20:15,0,0,0,0,0
09/10/2013,20:30,0,0,0,0,0
09/10/2013,20:45,1,0,1,0,0
09/10/2013,21:00,3,2,0,1,0
09/10/2013,21:15,1,0,0,0,1
09/10/2013,21:30,5,0,4,0,1
09/10/2013,21:45,2,0,0,0,2
09/10/2013,22:00,1,0,0,0,1
09/10/2013,22:15,0,0,0,0,0
09/10/2013,22:30,0,0,0,0,0
09/10/2013,22:45,0,0,0,0,0
09/10/2013,23:00,2,1,0,0,1
09/10/2013,23:15,1,0,0,0,1
09/10/2013,23:30,0,0,0,0,0
09/10/2013,23:45,1,0,0,0,1
10/10/2013,00:00,1,0,1,0,0
10/10/2013,00:15,1,0,1,0,0
10/10/2013,00:30,0,0,0,0,0
10/10/2013,00:45,0,0,0,0,0
10/10/2013,01:00,0,0,0,0,0
10/10/2013,01:15,0,0,0,0,0
10/10/2013,01:30,0,0,0,0,0
10/10/2013,01:45,0,0,0,0,0
10/10/2013,02:00,0,0,0,0,0
10/10/2013,02:15,0,0,0,0,0
10/10/2013,02:30,0,0,0,0,0
10/10/2013,02:45,0,0,0,0,0
10/10/2013,03:00,0,0,0,0,0
10/10/2013,03:15,0,0,0,0,0
10/10/2013,03:30,0,0,0,0,0
10/10/2013,03:45,0,0,0,0,0
10/10/2013,04:00,0,0,0,0,0
10/10/2013,04:15,0,0,0,0,0
