Date,,MVT Airport South,MVT Airport South Ped IN,MVT Airport South Ped OUT,MVT Airport South Bike IN,MVT Airport South Bike OUT
29/11/2012,10:30,7,1,0,4,2
29/11/2012,10:45,5,0,1,2,2
29/11/2012,11:00,10,0,1,7,2
29/11/2012,11:15,4,0,2,1,1
29/11/2012,11:30,11,5,2,3,1
29/11/2012,11:45,14,3,5,3,3
29/11/2012,12:00,5,2,1,0,2
29/11/2012,12:15,15,2,2,1,10
29/11/2012,12:30,11,3,1,4,3
29/11/2012,12:45,18,2,1,6,9
29/11/2012,13:00,15,1,2,5,7
29/11/2012,13:15,13,1,1,6,5
29/11/2012,13:30,12,1,1,4,6
29/11/2012,13:45,13,1,2,4,6
29/11/2012,14:00,14,0,1,9,4
29/11/2012,14:15,10,2,2,5,1
29/11/2012,14:30,13,1,0,10,2
29/11/2012,14:45,11,4,2,4,1
29/11/2012,15:00,13,2,1,6,4
29/11/2012,15:15,18,2,0,12,4
29/11/2012,15:30,14,2,1,9,2
29/11/2012,15:45,21,2,4,15,0
29/11/2012,16:00,22,2,3,17,0
29/11/2012,16:15,25,4,1,13,7
29/11/2012,16:30,38,7,4,15,12
29/11/2012,16:45,36,4,1,14,17
29/11/2012,17:00,31,2,2,6,21
29/11/2012,17:15,30,1,0,3,26
29/11/2012,17:30,32,2,0,8,22
29/11/2012,17:45,29,0,2,8,19
29/11/2012,18:00,34,0,0,10,24
29/11/2012,18:15,37,2,1,4,30
29/11/2012,18:30,30,0,2,6,22
29/11/2012,18:45,16,0,1,3,12
29/11/2012,19:00,18,2,0,2,14
29/11/2012,19:15,17,0,1,3,13
29/11/2012,19:30,6,0,1,0,5
29/11/2012,19:45,5,0,1,2,2
29/11/2012,20:00,9,0,0,2,7
29/11/2012,20:15,4,0,0,1,3
29/11/2012,20:30,4,0,1,1,2
29/11/2012,20:45,1,0,0,0,1
29/11/2012,21:00,2,0,1,0,1
29/11/2012,21:15,3,0,0,0,3
29/11/2012,21:30,1,0,0,0,1
29/11/2012,21:45,3,0,0,1,2
29/11/2012,22:00,1,0,1,0,0
29/11/2012,22:15,0,0,0,0,0
29/11/2012,22:30,1,0,0,1,0
29/11/2012,22:45,0,0,0,0,0
29/11/2012,23:00,1,0,0,1,0
29/11/2012,23:15,0,0,0,0,0
29/11/2012,23:30,2,0,0,0,2
29/11/2012,23:45,1,0,0,0,1
30/11/2012,00:00,2,0,1,0,1
30/11/2012,00:15,1,0,0,0,1
30/11/2012,00:30,0,0,0,0,0
30/11/2012,00:45,0,0,0,0,0
30/11/2012,01:00,0,0,0,0,0
30/11/2012,01:15,0,0,0,0,0
30/11/2012,01:30,0,0,0,0,0
30/11/2012,01:45,0,0,0,0,0
30/11/2012,02:00,0,0,0,0,0
30/11/2012,02:15,0,0,0,0,0
30/11/2012,02:30,0,0,0,0,0
30/11/2012,02:45,1,0,0,1,0
30/11/2012,03:00,0,0,0,0,0
30/11/2012,03:15,0,0,0,0,0
30/11/2012,03:30,1,1,0,0,0
30/11/2012,03:45,1,0,0,1,0
30/11/2012,04:00,1,0,0,1,0
30/11/2012,04:15,0,0,0,0,0
30/11/2012,04:30,1,0,0,1,0
30/11/2012,04:45,1,0,1,0,0
30/11/2012,05:00,3,0,1,2,0
30/11/2012,05:15,6,1,1,3,1
30/11/2012,05:30,11,1,0,10,0
30/11/2012,05:45,7,1,2,4,0
30/11/2012,06:00,15,1,3,9,2
30/11/2012,06:15,14,0,2,11,1
30/11/2012,06:30,17,2,4,11,0
30/11/2012,06:45,17,1,2,12,2
30/11/2012,07:00,30,5,2,22,1
30/11/2012,07:15,32,5,0,25,2
30/11/2012,07:30,42,4,1,35,2
30/11/2012,07:45,25,2,1,20,2
30/11/2012,08:00,26,2,0,23,1
30/11/2012,08:15,28,0,0,26,2
30/11/2012,08:30,37,2,2,27,6
30/11/2012,08:45,26,2,1,21,2
30/11/2012,09:00,24,3,2,16,3
30/11/2012,09:15,15,3,1,11,0
30/11/2012,09:30,12,1,1,8,2
30/11/2012,09:45,14,3,2,6,3
30/11/2012,10:00,3,0,1,1,1
30/11/2012,10:15,12,0,0,4,8
30/11/2012,10:30,8,0,0,3,5
30/11/2012,10:45,20,1,3,5,11
30/11/2012,11:00,10,4,0,3,3
30/11/2012,11:15,16,3,2,6,5
30/11/2012,11:30,14,3,1,8,2
30/11/2012,11:45,7,0,3,2,2
30/11/2012,12:00,19,3,3,6,7
30/11/2012,12:15,20,2,3,12,3
30/11/2012,12:30,13,3,2,4,4
30/11/2012,12:45,17,1,3,5,8
30/11/2012,13:00,9,0,2,2,5
30/11/2012,13:15,16,3,1,4,8
30/11/2012,13:30,12,1,0,3,8
30/11/2012,13:45,22,4,3,9,6
30/11/2012,14:00,17,0,2,6,9
30/11/2012,14:15,13,0,2,7,4
30/11/2012,14:30,14,2,2,5,5
30/11/2012,14:45,15,1,1,8,5
30/11/2012,15:00,22,4,2,9,7
30/11/2012,15:15,15,0,3,6,6
30/11/2012,15:30,20,1,1,13,5
30/11/2012,15:45,20,2,1,8,9
30/11/2012,16:00,26,1,1,12,12
30/11/2012,16:15,23,2,1,7,13
30/11/2012,16:30,36,4,4,8,20
30/11/2012,16:45,28,2,2,8,16
30/11/2012,17:00,21,1,0,4,16
30/11/2012,17:15,30,3,1,4,22
30/11/2012,17:30,25,2,2,3,18
30/11/2012,17:45,30,1,4,3,22
30/11/2012,18:00,33,0,1,6,26
30/11/2012,18:15,28,1,2,2,23
30/11/2012,18:30,25,1,0,3,21
30/11/2012,18:45,14,0,1,3,10
30/11/2012,19:00,13,0,1,3,9
30/11/2012,19:15,12,2,1,1,8
30/11/2012,19:30,7,1,0,1,5
30/11/2012,19:45,5,0,0,2,3
30/11/2012,20:00,6,1,0,3,2
30/11/2012,20:15,5,0,2,0,3
30/11/2012,20:30,1,0,1,0,0
30/11/2012,20:45,2,0,0,1,1
30/11/2012,21:00,1,0,0,0,1
30/11/2012,21:15,0,0,0,0,0
30/11/2012,21:30,0,0,0,0,0
30/11/2012,21:45,1,1,0,0,0
30/11/2012,22:00,1,0,0,0,1
30/11/2012,22:15,1,0,0,0,1
30/11/2012,22:30,0,0,0,0,0
30/11/2012,22:45,1,0,0,1,0
30/11/2012,23:00,0,0,0,0,0
30/11/2012,23:15,0,0,0,0,0
30/11/2012,23:30,1,0,0,1,0
30/11/2012,23:45,1,0,0,0,1
01/12/2012,00:00,0,0,0,0,0
01/12/2012,00:15,0,0,0,0,0
01/12/2012,00:30,1,0,0,1,0
01/12/2012,00:45,1,0,0,0,1
01/12/2012,01:00,1,0,0,1,0
01/12/2012,01:15,0,0,0,0,0
01/12/2012,01:30,0,0,0,0,0
01/12/2012,01:45,0,0,0,0,0
01/12/2012,02:00,0,0,0,0,0
01/12/2012,02:15,0,0,0,0,0
01/12/2012,02:30,0,0,0,0,0
01/12/2012,02:45,0,0,0,0,0
01/12/2012,03:00,0,0,0,0,0
01/12/2012,03:15,0,0,0,0,0
01/12/2012,03:30,0,0,0,0,0
01/12/2012,03:45,1,0,0,1,0
01/12/2012,04:00,0,0,0,0,0
01/12/2012,04:15,1,0,0,1,0
01/12/2012,04:30,0,0,0,0,0
01/12/2012,04:45,0,0,0,0,0
01/12/2012,05:00,0,0,0,0,0
01/12/2012,05:15,0,0,0,0,0
01/12/2012,05:30,0,0,0,0,0
01/12/2012,05:45,0,0,0,0,0
01/12/2012,06:00,0,0,0,0,0
01/12/2012,06:15,2,0,0,1,1
01/12/2012,06:30,5,2,1,2,0
01/12/2012,06:45,4,2,0,2,0
01/12/2012,07:00,5,1,1,1,2
01/12/2012,07:15,1,0,1,0,0
01/12/2012,07:30,3,0,0,2,1
01/12/2012,07:45,8,6,0,2,0
01/12/2012,08:00,15,4,8,2,1
01/12/2012,08:15,12,2,6,3,1
01/12/2012,08:30,22,10,10,2,0
01/12/2012,08:45,30,21,2,7,0
01/12/2012,09:00,21,15,4,2,0
01/12/2012,09:15,33,9,8,7,9
01/12/2012,09:30,21,7,7,3,4
01/12/2012,09:45,31,7,5,11,8
01/12/2012,10:00,25,5,13,3,4
01/12/2012,10:15,43,6,8,13,16
01/12/2012,10:30,31,8,8,7,8
01/12/2012,10:45,39,5,9,14,11
01/12/2012,11:00,39,7,8,8,16
01/12/2012,11:15,48,7,4,9,28
01/12/2012,11:30,43,9,4,16,14
01/12/2012,11:45,38,4,9,8,17
01/12/2012,12:00,22,5,5,6,6
01/12/2012,12:15,44,4,6,18,16
01/12/2012,12:30,47,6,6,18,17
01/12/2012,12:45,37,3,6,13,15
01/12/2012,13:00,32,4,3,15,10
01/12/2012,13:15,42,6,6,12,18
01/12/2012,13:30,45,7,4,21,13
01/12/2012,13:45,31,1,2,20,8
01/12/2012,14:00,52,6,5,22,19
01/12/2012,14:15,54,5,1,37,11
01/12/2012,14:30,38,1,4,25,8
01/12/2012,14:45,47,6,3,32,6
01/12/2012,15:00,52,7,6,28,11
01/12/2012,15:15,34,6,5,17,6
01/12/2012,15:30,50,11,2,32,5
01/12/2012,15:45,46,8,2,29,7
01/12/2012,16:00,33,8,2,20,3
01/12/2012,16:15,47,8,2,31,6
01/12/2012,16:30,29,4,6,17,2
01/12/2012,16:45,28,4,1,21,2
01/12/2012,17:00,19,5,1,11,2
01/12/2012,17:15,12,2,1,7,2
01/12/2012,17:30,8,0,0,7,1
01/12/2012,17:45,1,0,0,1,0
01/12/2012,18:00,3,0,0,3,0
01/12/2012,18:15,5,2,1,1,1
01/12/2012,18:30,4,0,1,2,1
01/12/2012,18:45,1,1,0,0,0
01/12/2012,19:00,3,0,0,2,1
01/12/2012,19:15,1,0,0,1,0
01/12/2012,19:30,1,0,0,1,0
01/12/2012,19:45,2,0,0,0,2
01/12/2012,20:00,1,0,0,1,0
01/12/2012,20:15,4,0,0,1,3
01/12/2012,20:30,1,0,0,1,0
01/12/2012,20:45,0,0,0,0,0
01/12/2012,21:00,0,0,0,0,0
01/12/2012,21:15,0,0,0,0,0
01/12/2012,21:30,2,1,0,1,0
01/12/2012,21:45,0,0,0,0,0
01/12/2012,22:00,1,0,0,0,1
01/12/2012,22:15,2,0,0,0,2
01/12/2012,22:30,1,0,0,0,1
01/12/2012,22:45,0,0,0,0,0
01/12/2012,23:00,1,0,0,1,0
01/12/2012,23:15,0,0,0,0,0
01/12/2012,23:30,1,0,0,1,0
01/12/2012,23:45,1,0,0,1,0
02/12/2012,00:00,1,0,0,1,0
02/12/2012,00:15,2,0,2,0,0
02/12/2012,00:30,0,0,0,0,0
02/12/2012,00:45,1,0,0,0,1
02/12/2012,01:00,0,0,0,0,0
02/12/2012,01:15,0,0,0,0,0
02/12/2012,01:30,0,0,0,0,0
02/12/2012,01:45,0,0,0,0,0
02/12/2012,02:00,0,0,0,0,0
02/12/2012,02:15,0,0,0,0,0
02/12/2012,02:30,0,0,0,0,0
02/12/2012,02:45,0,0,0,0,0
02/12/2012,03:00,0,0,0,0,0
02/12/2012,03:15,0,0,0,0,0
02/12/2012,03:30,0,0,0,0,0
02/12/2012,03:45,1,0,0,1,0
02/12/2012,04:00,0,0,0,0,0
02/12/2012,04:15,0,0,0,0,0
02/12/2012,04:30,0,0,0,0,0
02/12/2012,04:45,0,0,0,0,0
02/12/2012,05:00,0,0,0,0,0
02/12/2012,05:15,0,0,0,0,0
02/12/2012,05:30,0,0,0,0,0
02/12/2012,05:45,0,0,0,0,0
02/12/2012,06:00,0,0,0,0,0
02/12/2012,06:15,1,0,0,0,1
02/12/2012,06:30,4,2,0,1,1
02/12/2012,06:45,1,1,0,0,0
02/12/2012,07:00,2,1,1,0,0
02/12/2012,07:15,7,3,2,2,0
02/12/2012,07:30,5,1,1,3,0
02/12/2012,07:45,11,2,4,4,1
02/12/2012,08:00,6,2,2,1,1
02/12/2012,08:15,21,3,5,7,6
02/12/2012,08:30,8,1,1,1,5
02/12/2012,08:45,10,1,1,4,4
02/12/2012,09:00,11,2,3,4,2
02/12/2012,09:15,20,8,0,6,6
02/12/2012,09:30,16,2,5,5,4
02/12/2012,09:45,23,4,2,8,9
02/12/2012,10:00,23,3,5,11,4
02/12/2012,10:15,17,4,2,6,5
02/12/2012,10:30,26,5,3,16,2
02/12/2012,10:45,33,5,3,8,17
02/12/2012,11:00,37,10,10,10,7
02/12/2012,11:15,29,5,6,10,8
02/12/2012,11:30,31,8,3,14,6
02/12/2012,11:45,61,6,7,24,24
02/12/2012,12:00,37,6,6,11,14
02/12/2012,12:15,41,4,3,19,15
02/12/2012,12:30,49,8,4,21,16
02/12/2012,12:45,63,6,3,29,25
02/12/2012,13:00,59,12,3,27,17
02/12/2012,13:15,66,4,3,30,29
02/12/2012,13:30,79,8,5,52,14
02/12/2012,13:45,65,6,4,42,13
02/12/2012,14:00,70,8,5,46,11
02/12/2012,14:15,77,12,4,49,12
02/12/2012,14:30,85,9,2,72,2
02/12/2012,14:45,70,11,7,41,11
02/12/2012,15:00,80,18,2,49,11
02/12/2012,15:15,88,9,1,66,12
02/12/2012,15:30,61,7,3,37,14
02/12/2012,15:45,48,8,1,38,1
02/12/2012,16:00,65,18,0,44,3
02/12/2012,16:15,61,10,6,35,10
02/12/2012,16:30,47,7,1,31,8
02/12/2012,16:45,26,5,0,18,3
02/12/2012,17:00,24,7,1,15,1
02/12/2012,17:15,9,1,2,6,0
02/12/2012,17:30,0,0,0,0,0
02/12/2012,17:45,7,0,0,7,0
02/12/2012,18:00,4,1,0,3,0
02/12/2012,18:15,2,0,0,1,1
02/12/2012,18:30,0,0,0,0,0
02/12/2012,18:45,2,0,0,0,2
02/12/2012,19:00,1,0,0,1,0
02/12/2012,19:15,2,0,0,2,0
02/12/2012,19:30,0,0,0,0,0
02/12/2012,19:45,1,0,0,1,0
02/12/2012,20:00,0,0,0,0,0
02/12/2012,20:15,0,0,0,0,0
02/12/2012,20:30,1,0,0,1,0
02/12/2012,20:45,0,0,0,0,0
02/12/2012,21:00,0,0,0,0,0
02/12/2012,21:15,0,0,0,0,0
02/12/2012,21:30,1,1,0,0,0
02/12/2012,21:45,0,0,0,0,0
02/12/2012,22:00,1,0,0,0,1
02/12/2012,22:15,0,0,0,0,0
02/12/2012,22:30,1,1,0,0,0
02/12/2012,22:45,0,0,0,0,0
02/12/2012,23:00,1,0,0,1,0
02/12/2012,23:15,0,0,0,0,0
02/12/2012,23:30,0,0,0,0,0
02/12/2012,23:45,0,0,0,0,0
03/12/2012,00:00,1,1,0,0,0
03/12/2012,00:15,0,0,0,0,0
03/12/2012,00:30,0,0,0,0,0
03/12/2012,00:45,0,0,0,0,0
03/12/2012,01:00,0,0,0,0,0
03/12/2012,01:15,0,0,0,0,0
03/12/2012,01:30,0,0,0,0,0
03/12/2012,01:45,0,0,0,0,0
03/12/2012,02:00,0,0,0,0,0
03/12/2012,02:15,2,0,0,0,2
03/12/2012,02:30,0,0,0,0,0
03/12/2012,02:45,0,0,0,0,0
03/12/2012,03:00,0,0,0,0,0
03/12/2012,03:15,0,0,0,0,0
03/12/2012,03:30,1,1,0,0,0
03/12/2012,03:45,0,0,0,0,0
03/12/2012,04:00,1,0,0,1,0
03/12/2012,04:15,0,0,0,0,0
03/12/2012,04:30,1,0,0,1,0
03/12/2012,04:45,4,0,1,2,1
03/12/2012,05:00,11,2,3,5,1
03/12/2012,05:15,10,4,2,3,1
03/12/2012,05:30,11,2,0,8,1
03/12/2012,05:45,8,1,0,7,0
03/12/2012,06:00,14,2,0,11,1
03/12/2012,06:15,17,1,2,13,1
03/12/2012,06:30,31,3,3,21,4
03/12/2012,06:45,27,2,2,21,2
03/12/2012,07:00,41,5,4,27,5
03/12/2012,07:15,44,5,0,35,4
03/12/2012,07:30,47,8,2,33,4
03/12/2012,07:45,50,3,0,39,8
03/12/2012,08:00,60,1,0,56,3
03/12/2012,08:15,52,3,3,37,9
03/12/2012,08:30,38,1,0,35,2
03/12/2012,08:45,24,2,1,21,0
03/12/2012,09:00,25,4,0,14,7
03/12/2012,09:15,18,2,1,13,2
03/12/2012,09:30,20,3,4,12,1
03/12/2012,09:45,14,1,2,10,1
03/12/2012,10:00,13,2,3,6,2
03/12/2012,10:15,11,2,1,4,4
03/12/2012,10:30,16,0,1,10,5
03/12/2012,10:45,24,2,2,7,13
03/12/2012,11:00,16,6,2,6,2
03/12/2012,11:15,14,2,4,2,6
03/12/2012,11:30,20,5,2,10,3
03/12/2012,11:45,33,6,4,12,11
03/12/2012,12:00,34,4,8,10,12
03/12/2012,12:15,29,2,5,7,15
03/12/2012,12:30,35,8,6,11,10
03/12/2012,12:45,35,4,5,16,10
03/12/2012,13:00,34,3,6,13,12
03/12/2012,13:15,33,2,0,9,22
03/12/2012,13:30,33,2,5,15,11
03/12/2012,13:45,38,8,1,15,14
03/12/2012,14:00,30,4,4,13,9
03/12/2012,14:15,45,6,4,26,9
03/12/2012,14:30,35,6,1,22,6
03/12/2012,14:45,33,6,0,20,7
03/12/2012,15:00,42,2,1,31,8
03/12/2012,15:15,39,13,1,22,3
03/12/2012,15:30,37,1,0,33,3
03/12/2012,15:45,30,4,1,19,6
03/12/2012,16:00,53,10,1,40,2
03/12/2012,16:15,55,7,6,34,8
03/12/2012,16:30,66,11,2,42,11
03/12/2012,16:45,56,7,1,34,14
03/12/2012,17:00,44,2,2,14,26
03/12/2012,17:15,36,0,2,16,18
03/12/2012,17:30,58,4,4,20,30
03/12/2012,17:45,43,3,1,23,16
03/12/2012,18:00,41,1,0,15,25
03/12/2012,18:15,48,3,5,22,18
03/12/2012,18:30,25,0,1,10,14
03/12/2012,18:45,27,1,1,13,12
03/12/2012,19:00,22,1,2,7,12
03/12/2012,19:15,23,1,1,3,18
03/12/2012,19:30,10,0,0,3,7
03/12/2012,19:45,15,0,0,3,12
03/12/2012,20:00,8,0,1,2,5
03/12/2012,20:15,5,1,0,1,3
03/12/2012,20:30,4,0,0,0,4
03/12/2012,20:45,4,1,0,1,2
03/12/2012,21:00,6,0,0,1,5
03/12/2012,21:15,2,0,0,1,1
03/12/2012,21:30,0,0,0,0,0
03/12/2012,21:45,7,0,0,4,3
03/12/2012,22:00,2,0,0,0,2
03/12/2012,22:15,4,0,1,2,1
03/12/2012,22:30,0,0,0,0,0
03/12/2012,22:45,1,1,0,0,0
03/12/2012,23:00,0,0,0,0,0
03/12/2012,23:15,0,0,0,0,0
03/12/2012,23:30,1,0,0,0,1
03/12/2012,23:45,0,0,0,0,0
04/12/2012,00:00,1,0,0,0,1
04/12/2012,00:15,0,0,0,0,0
04/12/2012,00:30,0,0,0,0,0
04/12/2012,00:45,0,0,0,0,0
04/12/2012,01:00,1,1,0,0,0
04/12/2012,01:15,1,0,0,1,0
04/12/2012,01:30,0,0,0,0,0
04/12/2012,01:45,0,0,0,0,0
04/12/2012,02:00,0,0,0,0,0
04/12/2012,02:15,0,0,0,0,0
04/12/2012,02:30,0,0,0,0,0
04/12/2012,02:45,0,0,0,0,0
04/12/2012,03:00,0,0,0,0,0
04/12/2012,03:15,0,0,0,0,0
04/12/2012,03:30,1,1,0,0,0
04/12/2012,03:45,0,0,0,0,0
04/12/2012,04:00,2,0,0,2,0
04/12/2012,04:15,0,0,0,0,0
04/12/2012,04:30,3,0,2,1,0
04/12/2012,04:45,3,1,1,1,0
04/12/2012,05:00,8,0,3,3,2
04/12/2012,05:15,6,3,0,3,0
04/12/2012,05:30,11,1,0,8,2
04/12/2012,05:45,12,1,1,10,0
04/12/2012,06:00,21,4,2,15,0
04/12/2012,06:15,26,2,4,18,2
04/12/2012,06:30,44,7,1,36,0
04/12/2012,06:45,47,6,3,34,4
04/12/2012,07:00,48,8,4,33,3
04/12/2012,07:15,54,7,2,42,3
04/12/2012,07:30,42,0,3,38,1
04/12/2012,07:45,56,2,2,50,2
04/12/2012,08:00,51,3,0,42,6
04/12/2012,08:15,70,1,0,66,3
04/12/2012,08:30,42,2,0,38,2
04/12/2012,08:45,26,0,1,23,2
04/12/2012,09:00,27,0,1,23,3
04/12/2012,09:15,23,2,0,21,0
04/12/2012,09:30,19,3,1,14,1
04/12/2012,09:45,20,0,4,15,1
04/12/2012,10:00,10,3,0,7,0
04/12/2012,10:15,17,1,2,10,4
04/12/2012,10:30,18,3,1,11,3
04/12/2012,10:45,15,4,1,6,4
04/12/2012,11:00,22,1,1,12,8
04/12/2012,11:15,17,4,1,6,6
04/12/2012,11:30,24,3,2,10,9
04/12/2012,11:45,51,7,7,22,15
04/12/2012,12:00,28,5,1,19,3
04/12/2012,12:15,31,4,6,13,8
04/12/2012,12:30,38,8,6,18,6
04/12/2012,12:45,48,9,1,24,14
04/12/2012,13:00,22,5,1,9,7
04/12/2012,13:15,31,6,3,19,3
04/12/2012,13:30,39,5,2,23,9
04/12/2012,13:45,28,3,2,16,7
04/12/2012,14:00,37,2,1,32,2
04/12/2012,14:15,34,5,0,29,0
04/12/2012,14:30,52,1,1,41,9
04/12/2012,14:45,45,1,2,37,5
04/12/2012,15:00,29,2,1,23,3
04/12/2012,15:15,36,3,0,28,5
04/12/2012,15:30,39,4,1,27,7
04/12/2012,15:45,31,2,1,25,3
04/12/2012,16:00,66,5,0,54,7
04/12/2012,16:15,71,11,3,49,8
04/12/2012,16:30,86,13,1,68,4
04/12/2012,16:45,79,9,5,56,9
04/12/2012,17:00,58,9,0,43,6
04/12/2012,17:15,41,3,2,31,5
04/12/2012,17:30,61,3,2,38,18
04/12/2012,17:45,47,5,4,25,13
04/12/2012,18:00,46,3,0,20,23
04/12/2012,18:15,57,6,7,21,23
04/12/2012,18:30,43,5,0,16,22
04/12/2012,18:45,29,2,0,15,12
04/12/2012,19:00,34,1,1,14,18
04/12/2012,19:15,20,3,2,4,11
04/12/2012,19:30,18,1,1,10,6
04/12/2012,19:45,11,1,2,3,5
04/12/2012,20:00,8,1,0,4,3
04/12/2012,20:15,4,0,0,1,3
04/12/2012,20:30,5,0,0,2,3
04/12/2012,20:45,8,0,1,6,1
04/12/2012,21:00,2,0,0,2,0
04/12/2012,21:15,3,0,0,2,1
04/12/2012,21:30,1,0,0,1,0
04/12/2012,21:45,1,0,0,0,1
04/12/2012,22:00,3,0,0,3,0
04/12/2012,22:15,2,0,0,0,2
04/12/2012,22:30,0,0,0,0,0
04/12/2012,22:45,1,0,0,1,0
04/12/2012,23:00,0,0,0,0,0
04/12/2012,23:15,1,0,0,1,0
04/12/2012,23:30,3,1,0,2,0
04/12/2012,23:45,0,0,0,0,0
05/12/2012,00:00,0,0,0,0,0
05/12/2012,00:15,1,0,0,1,0
05/12/2012,00:30,0,0,0,0,0
05/12/2012,00:45,1,0,0,1,0
05/12/2012,01:00,0,0,0,0,0
05/12/2012,01:15,0,0,0,0,0
05/12/2012,01:30,0,0,0,0,0
05/12/2012,01:45,0,0,0,0,0
05/12/2012,02:00,0,0,0,0,0
05/12/2012,02:15,0,0,0,0,0
05/12/2012,02:30,0,0,0,0,0
05/12/2012,02:45,0,0,0,0,0
05/12/2012,03:00,0,0,0,0,0
05/12/2012,03:15,0,0,0,0,0
05/12/2012,03:30,1,1,0,0,0
05/12/2012,03:45,2,0,1,1,0
05/12/2012,04:00,0,0,0,0,0
05/12/2012,04:15,0,0,0,0,0
05/12/2012,04:30,0,0,0,0,0
05/12/2012,04:45,3,0,2,1,0
05/12/2012,05:00,8,1,2,5,0
05/12/2012,05:15,6,3,2,1,0
05/12/2012,05:30,12,4,1,5,2
05/12/2012,05:45,14,4,0,9,1
05/12/2012,06:00,14,2,2,10,0
05/12/2012,06:15,16,3,1,11,1
05/12/2012,06:30,22,3,0,18,1
05/12/2012,06:45,23,0,5,18,0
05/12/2012,07:00,29,4,4,20,1
05/12/2012,07:15,28,3,0,24,1
05/12/2012,07:30,36,5,2,28,1
05/12/2012,07:45,31,1,2,27,1
05/12/2012,08:00,41,3,0,37,1
05/12/2012,08:15,38,4,2,31,1
05/12/2012,08:30,28,0,1,25,2
05/12/2012,08:45,30,1,1,24,4
05/12/2012,09:00,23,1,1,19,2
05/12/2012,09:15,13,0,1,6,6
05/12/2012,09:30,10,0,0,6,4
05/12/2012,09:45,9,1,1,4,3
05/12/2012,10:00,9,2,1,3,3
05/12/2012,10:15,8,0,3,3,2
05/12/2012,10:30,9,2,1,4,2
05/12/2012,10:45,7,0,1,4,2
05/12/2012,11:00,6,0,1,2,3
05/12/2012,11:15,4,1,0,3,0
05/12/2012,11:30,9,2,3,3,1
05/12/2012,11:45,11,4,4,3,0
05/12/2012,12:00,17,5,5,4,3
05/12/2012,12:15,7,3,0,2,2
05/12/2012,12:30,8,2,1,3,2
05/12/2012,12:45,19,3,5,6,5
05/12/2012,13:00,7,2,0,3,2
05/12/2012,13:15,8,0,2,3,3
05/12/2012,13:30,15,2,1,8,4
05/12/2012,13:45,9,1,1,7,0
05/12/2012,14:00,14,3,1,7,3
05/12/2012,14:15,7,0,0,4,3
05/12/2012,14:30,13,5,1,4,3
05/12/2012,14:45,10,0,0,8,2
05/12/2012,15:00,12,2,3,4,3
05/12/2012,15:15,18,1,1,11,5
05/12/2012,15:30,15,2,1,12,0
05/12/2012,15:45,20,3,4,10,3
05/12/2012,16:00,31,3,1,19,8
05/12/2012,16:15,32,0,4,18,10
05/12/2012,16:30,28,4,0,7,17
05/12/2012,16:45,19,1,1,6,11
05/12/2012,17:00,27,1,1,12,13
05/12/2012,17:15,24,2,4,9,9
05/12/2012,17:30,31,2,2,11,16
05/12/2012,17:45,43,2,2,15,24
05/12/2012,18:00,42,1,3,9,29
05/12/2012,18:15,34,1,2,14,17
05/12/2012,18:30,21,1,0,11,9
05/12/2012,18:45,17,1,0,8,8
05/12/2012,19:00,21,3,2,6,10
05/12/2012,19:15,14,0,0,5,9
05/12/2012,19:30,13,1,1,2,9
05/12/2012,19:45,4,1,0,1,2
05/12/2012,20:00,12,1,2,4,5
05/12/2012,20:15,7,1,2,3,1
05/12/2012,20:30,2,0,1,0,1
05/12/2012,20:45,5,1,1,2,1
05/12/2012,21:00,1,0,0,0,1
05/12/2012,21:15,2,0,0,0,2
05/12/2012,21:30,1,0,0,1,0
05/12/2012,21:45,2,0,0,1,1
05/12/2012,22:00,2,0,0,1,1
05/12/2012,22:15,1,0,0,1,0
05/12/2012,22:30,0,0,0,0,0
05/12/2012,22:45,1,0,0,0,1
05/12/2012,23:00,0,0,0,0,0
05/12/2012,23:15,1,0,0,1,0
05/12/2012,23:30,0,0,0,0,0
05/12/2012,23:45,1,0,0,1,0
06/12/2012,00:00,0,0,0,0,0
06/12/2012,00:15,0,0,0,0,0
06/12/2012,00:30,1,0,0,1,0
06/12/2012,00:45,0,0,0,0,0
06/12/2012,01:00,1,0,0,1,0
06/12/2012,01:15,0,0,0,0,0
06/12/2012,01:30,0,0,0,0,0
06/12/2012,01:45,0,0,0,0,0
06/12/2012,02:00,0,0,0,0,0
06/12/2012,02:15,0,0,0,0,0
06/12/2012,02:30,0,0,0,0,0
06/12/2012,02:45,0,0,0,0,0
06/12/2012,03:00,0,0,0,0,0
06/12/2012,03:15,2,0,0,2,0
06/12/2012,03:30,0,0,0,0,0
06/12/2012,03:45,3,2,0,1,0
06/12/2012,04:00,2,0,0,1,1
06/12/2012,04:15,0,0,0,0,0
06/12/2012,04:30,2,0,0,2,0
06/12/2012,04:45,0,0,0,0,0
06/12/2012,05:00,5,1,2,2,0
06/12/2012,05:15,5,0,2,2,1
06/12/2012,05:30,11,2,0,8,1
06/12/2012,05:45,8,0,0,6,2
06/12/2012,06:00,9,0,1,8,0
06/12/2012,06:15,10,1,0,8,1
06/12/2012,06:30,21,5,0,16,0
06/12/2012,06:45,26,5,2,18,1
06/12/2012,07:00,30,5,4,19,2
06/12/2012,07:15,39,1,1,35,2
06/12/2012,07:30,41,4,1,33,3
06/12/2012,07:45,33,1,1,29,2
06/12/2012,08:00,40,2,0,32,6
