Date,,Key Bridge East,Key Bridge East Ped IN,Key Bridge East Ped OUT,Key Bridge East Bike IN,Key Bridge East Bike OUT
14/12/2011,23:30,12,2,3,6,1
14/12/2011,23:45,17,9,3,2,3
15/12/2011,00:00,5,2,1,2,0
15/12/2011,00:15,5,4,0,1,0
15/12/2011,00:30,6,4,2,0,0
15/12/2011,00:45,4,3,0,1,0
15/12/2011,01:00,11,4,1,6,0
15/12/2011,01:15,5,4,0,1,0
15/12/2011,01:30,3,1,0,2,0
15/12/2011,01:45,1,0,0,1,0
15/12/2011,02:00,2,1,0,0,1
15/12/2011,02:15,2,1,1,0,0
15/12/2011,02:30,1,1,0,0,0
15/12/2011,02:45,5,2,2,1,0
15/12/2011,03:00,3,1,0,1,1
15/12/2011,03:15,0,0,0,0,0
15/12/2011,03:30,1,1,0,0,0
15/12/2011,03:45,0,0,0,0,0
15/12/2011,04:00,1,1,0,0,0
15/12/2011,04:15,0,0,0,0,0
15/12/2011,04:30,0,0,0,0,0
15/12/2011,04:45,1,1,0,0,0
15/12/2011,05:00,1,0,0,0,1
15/12/2011,05:15,0,0,0,0,0
15/12/2011,05:30,1,0,0,1,0
15/12/2011,05:45,4,1,1,1,1
15/12/2011,06:00,17,0,17,0,0
15/12/2011,06:15,7,1,4,2,0
15/12/2011,06:30,8,6,2,0,0
15/12/2011,06:45,4,1,1,0,2
15/12/2011,07:00,9,1,5,1,2
15/12/2011,07:15,16,1,12,1,2
15/12/2011,07:30,15,4,5,2,4
15/12/2011,07:45,35,12,15,2,6
15/12/2011,08:00,19,7,8,1,3
15/12/2011,08:15,42,15,16,2,9
15/12/2011,08:30,31,9,14,2,6
15/12/2011,08:45,40,13,15,0,12
15/12/2011,09:00,44,9,25,2,8
15/12/2011,09:15,37,5,19,3,10
15/12/2011,09:30,48,11,23,5,9
15/12/2011,09:45,62,8,37,3,14
15/12/2011,10:00,59,10,31,6,12
15/12/2011,10:15,42,8,23,4,7
15/12/2011,10:30,58,8,30,4,16
15/12/2011,10:45,40,6,13,4,17
15/12/2011,11:00,31,5,13,5,8
15/12/2011,11:15,22,5,8,2,7
15/12/2011,11:30,22,3,13,2,4
15/12/2011,11:45,23,7,8,2,6
15/12/2011,12:00,20,3,10,4,3
15/12/2011,12:15,19,3,8,3,5
15/12/2011,12:30,14,2,7,1,4
15/12/2011,12:45,19,6,12,1,0
15/12/2011,13:00,24,3,15,3,3
15/12/2011,13:15,27,7,17,2,1
15/12/2011,13:30,32,11,20,0,1
15/12/2011,13:45,41,15,25,1,0
15/12/2011,14:00,54,25,15,6,8
15/12/2011,14:15,30,11,11,4,4
15/12/2011,14:30,25,10,12,2,1
15/12/2011,14:45,32,12,14,4,2
15/12/2011,15:00,26,7,14,2,3
15/12/2011,15:15,27,15,10,1,1
15/12/2011,15:30,15,8,2,2,3
15/12/2011,15:45,26,11,7,5,3
15/12/2011,16:00,20,8,8,2,2
15/12/2011,16:15,17,3,10,3,1
15/12/2011,16:30,26,10,8,5,3
15/12/2011,16:45,22,6,6,4,6
15/12/2011,17:00,18,7,7,2,2
15/12/2011,17:15,37,18,9,5,5
15/12/2011,17:30,28,9,12,3,4
15/12/2011,17:45,36,16,8,6,6
15/12/2011,18:00,43,14,18,5,6
15/12/2011,18:15,54,18,19,7,10
15/12/2011,18:30,54,19,22,6,7
15/12/2011,18:45,61,21,22,6,12
15/12/2011,19:00,72,28,33,3,8
15/12/2011,19:15,68,28,24,6,10
15/12/2011,19:30,54,26,19,2,7
15/12/2011,19:45,65,17,34,6,8
15/12/2011,20:00,48,25,18,1,4
15/12/2011,20:15,47,25,19,2,1
15/12/2011,20:30,36,14,11,7,4
15/12/2011,20:45,28,23,2,1,2
15/12/2011,21:00,31,15,13,1,2
15/12/2011,21:15,27,22,2,1,2
15/12/2011,21:30,19,12,6,0,1
15/12/2011,21:45,24,11,10,1,2
15/12/2011,22:00,24,19,5,0,0
15/12/2011,22:15,29,19,5,4,1
15/12/2011,22:30,11,9,1,1,0
15/12/2011,22:45,18,12,3,1,2
15/12/2011,23:00,12,6,2,3,1
15/12/2011,23:15,14,8,3,3,0
15/12/2011,23:30,12,5,4,1,2
15/12/2011,23:45,6,1,5,0,0
16/12/2011,00:00,12,8,1,3,0
16/12/2011,00:15,6,1,2,1,2
16/12/2011,00:30,7,6,1,0,0
16/12/2011,00:45,8,4,1,3,0
16/12/2011,01:00,3,0,0,2,1
16/12/2011,01:15,2,1,0,1,0
16/12/2011,01:30,10,4,0,4,2
16/12/2011,01:45,4,1,1,2,0
16/12/2011,02:00,4,2,0,2,0
16/12/2011,02:15,2,1,1,0,0
16/12/2011,02:30,4,3,1,0,0
16/12/2011,02:45,2,2,0,0,0
16/12/2011,03:00,7,6,0,0,1
16/12/2011,03:15,5,3,0,2,0
16/12/2011,03:30,0,0,0,0,0
16/12/2011,03:45,0,0,0,0,0
16/12/2011,04:00,4,2,0,2,0
16/12/2011,04:15,3,2,0,1,0
16/12/2011,04:30,0,0,0,0,0
16/12/2011,04:45,0,0,0,0,0
16/12/2011,05:00,1,1,0,0,0
16/12/2011,05:15,2,0,1,1,0
16/12/2011,05:30,1,1,0,0,0
16/12/2011,05:45,0,0,0,0,0
16/12/2011,06:00,2,2,0,0,0
16/12/2011,06:15,2,0,0,1,1
16/12/2011,06:30,4,0,2,0,2
16/12/2011,06:45,9,2,3,0,4
16/12/2011,07:00,10,1,5,1,3
16/12/2011,07:15,12,2,7,0,3
16/12/2011,07:30,21,7,5,3,6
16/12/2011,07:45,28,8,18,1,1
16/12/2011,08:00,43,11,20,3,9
16/12/2011,08:15,30,10,10,5,5
16/12/2011,08:30,40,12,17,3,8
16/12/2011,08:45,41,9,13,4,15
16/12/2011,09:00,35,7,11,5,12
16/12/2011,09:15,49,14,26,1,8
16/12/2011,09:30,51,8,23,1,19
16/12/2011,09:45,57,11,26,5,15
16/12/2011,10:00,45,6,16,10,13
16/12/2011,10:15,39,5,18,1,15
16/12/2011,10:30,42,4,22,1,15
16/12/2011,10:45,20,4,7,1,8
16/12/2011,11:00,24,6,14,1,3
16/12/2011,11:15,20,3,7,5,5
16/12/2011,11:30,15,3,8,0,4
16/12/2011,11:45,16,3,6,2,5
16/12/2011,12:00,14,3,6,1,4
16/12/2011,12:15,27,9,16,1,1
16/12/2011,12:30,33,6,17,0,10
16/12/2011,12:45,33,11,17,4,1
16/12/2011,13:00,17,7,5,4,1
16/12/2011,13:15,27,7,14,1,5
16/12/2011,13:30,31,8,8,3,12
16/12/2011,13:45,25,11,10,1,3
16/12/2011,14:00,36,16,16,2,2
16/12/2011,14:15,42,13,24,0,5
16/12/2011,14:30,31,8,13,3,7
16/12/2011,14:45,36,13,18,4,1
16/12/2011,15:00,25,11,11,1,2
16/12/2011,15:15,15,5,8,0,2
16/12/2011,15:30,28,7,15,1,5
16/12/2011,15:45,21,8,8,4,1
16/12/2011,16:00,31,12,9,4,6
16/12/2011,16:15,32,11,9,8,4
16/12/2011,16:30,35,11,12,3,9
16/12/2011,16:45,41,17,14,2,8
16/12/2011,17:00,35,10,11,4,10
16/12/2011,17:15,53,16,17,7,13
16/12/2011,17:30,48,23,14,3,8
16/12/2011,17:45,51,21,15,10,5
16/12/2011,18:00,43,20,12,7,4
16/12/2011,18:15,38,12,19,3,4
16/12/2011,18:30,74,23,39,4,8
16/12/2011,18:45,109,27,70,4,8
16/12/2011,19:00,88,31,38,2,17
16/12/2011,19:15,60,32,20,4,4
16/12/2011,19:30,10,0,5,0,5
16/12/2011,19:45,27,11,13,0,3
16/12/2011,20:00,25,0,21,0,4
16/12/2011,20:15,9,1,4,0,4
16/12/2011,20:30,16,3,10,0,3
16/12/2011,20:45,18,10,8,0,0
16/12/2011,21:00,19,7,7,0,5
16/12/2011,21:15,21,10,7,2,2
16/12/2011,21:30,16,10,4,1,1
16/12/2011,21:45,22,11,7,2,2
16/12/2011,22:00,12,11,1,0,0
16/12/2011,22:15,23,19,4,0,0
16/12/2011,22:30,14,11,3,0,0
16/12/2011,22:45,12,8,3,1,0
16/12/2011,23:00,11,6,3,0,2
16/12/2011,23:15,11,4,5,2,0
16/12/2011,23:30,17,7,8,2,0
16/12/2011,23:45,13,6,1,4,2
17/12/2011,00:00,8,3,1,4,0
17/12/2011,00:15,11,9,0,2,0
17/12/2011,00:30,8,4,3,1,0
17/12/2011,00:45,6,4,2,0,0
17/12/2011,01:00,7,5,1,1,0
17/12/2011,01:15,8,3,0,3,2
17/12/2011,01:30,0,0,0,0,0
17/12/2011,01:45,4,3,1,0,0
17/12/2011,02:00,4,2,0,2,0
17/12/2011,02:15,5,1,0,3,1
17/12/2011,02:30,11,4,2,3,2
17/12/2011,02:45,4,2,0,1,1
17/12/2011,03:00,3,3,0,0,0
17/12/2011,03:15,4,2,0,0,2
17/12/2011,03:30,2,1,0,1,0
17/12/2011,03:45,3,2,1,0,0
17/12/2011,04:00,8,0,8,0,0
17/12/2011,04:15,3,1,0,2,0
17/12/2011,04:30,5,3,0,1,1
17/12/2011,04:45,1,0,0,1,0
17/12/2011,05:00,2,2,0,0,0
17/12/2011,05:15,1,1,0,0,0
17/12/2011,05:30,0,0,0,0,0
17/12/2011,05:45,1,0,1,0,0
17/12/2011,06:00,0,0,0,0,0
17/12/2011,06:15,0,0,0,0,0
17/12/2011,06:30,2,0,2,0,0
17/12/2011,06:45,1,0,0,1,0
17/12/2011,07:00,5,3,2,0,0
17/12/2011,07:15,11,1,9,0,1
17/12/2011,07:30,2,1,1,0,0
17/12/2011,07:45,7,3,2,0,2
17/12/2011,08:00,14,4,7,1,2
17/12/2011,08:15,13,5,7,0,1
17/12/2011,08:30,41,9,30,0,2
17/12/2011,08:45,19,7,10,0,2
17/12/2011,09:00,31,10,17,0,4
17/12/2011,09:15,18,3,10,2,3
17/12/2011,09:30,33,13,15,2,3
17/12/2011,09:45,23,5,11,1,6
17/12/2011,10:00,27,13,10,0,4
17/12/2011,10:15,49,18,30,0,1
17/12/2011,10:30,31,14,12,3,2
17/12/2011,10:45,38,16,15,0,7
17/12/2011,11:00,39,9,17,2,11
17/12/2011,11:15,41,14,21,2,4
17/12/2011,11:30,37,9,13,8,7
17/12/2011,11:45,38,8,26,1,3
17/12/2011,12:00,46,17,24,1,4
17/12/2011,12:15,39,6,20,10,3
17/12/2011,12:30,41,10,26,2,3
17/12/2011,12:45,40,12,24,2,2
17/12/2011,13:00,44,12,29,2,1
17/12/2011,13:15,52,21,25,1,5
17/12/2011,13:30,62,30,27,3,2
17/12/2011,13:45,56,20,27,4,5
17/12/2011,14:00,40,11,19,1,9
17/12/2011,14:15,46,14,25,2,5
17/12/2011,14:30,39,9,25,3,2
17/12/2011,14:45,40,12,26,0,2
17/12/2011,15:00,37,13,17,3,4
17/12/2011,15:15,51,17,22,8,4
17/12/2011,15:30,53,17,26,2,8
17/12/2011,15:45,52,20,23,2,7
17/12/2011,16:00,41,15,14,3,9
17/12/2011,16:15,53,22,22,1,8
17/12/2011,16:30,54,21,26,3,4
17/12/2011,16:45,56,21,26,1,8
17/12/2011,17:00,64,26,21,7,10
17/12/2011,17:15,60,29,21,6,4
17/12/2011,17:30,45,15,18,6,6
17/12/2011,17:45,38,21,11,1,5
17/12/2011,18:00,60,28,23,5,4
17/12/2011,18:15,29,15,12,1,1
17/12/2011,18:30,35,20,5,5,5
17/12/2011,18:45,28,21,4,2,1
17/12/2011,19:00,26,7,19,0,0
17/12/2011,19:15,20,10,9,0,1
17/12/2011,19:30,20,12,4,0,4
17/12/2011,19:45,25,11,8,6,0
17/12/2011,20:00,10,7,3,0,0
17/12/2011,20:15,12,6,5,1,0
17/12/2011,20:30,16,12,1,1,2
17/12/2011,20:45,13,9,3,1,0
17/12/2011,21:00,22,14,8,0,0
17/12/2011,21:15,16,9,4,1,2
17/12/2011,21:30,13,7,6,0,0
17/12/2011,21:45,10,4,6,0,0
17/12/2011,22:00,14,9,3,0,2
17/12/2011,22:15,10,6,3,1,0
17/12/2011,22:30,12,7,5,0,0
17/12/2011,22:45,12,9,3,0,0
17/12/2011,23:00,5,2,3,0,0
17/12/2011,23:15,11,11,0,0,0
17/12/2011,23:30,8,7,0,0,1
17/12/2011,23:45,7,2,3,2,0
18/12/2011,00:00,11,4,4,2,1
18/12/2011,00:15,5,4,0,1,0
18/12/2011,00:30,2,2,0,0,0
18/12/2011,00:45,4,3,1,0,0
18/12/2011,01:00,3,0,1,1,1
18/12/2011,01:15,3,1,0,2,0
18/12/2011,01:30,5,3,0,2,0
18/12/2011,01:45,2,1,0,1,0
18/12/2011,02:00,1,1,0,0,0
18/12/2011,02:15,5,3,0,2,0
18/12/2011,02:30,9,3,1,5,0
18/12/2011,02:45,6,3,3,0,0
18/12/2011,03:00,6,2,2,2,0
18/12/2011,03:15,5,3,1,1,0
18/12/2011,03:30,2,1,0,1,0
18/12/2011,03:45,3,1,0,0,2
18/12/2011,04:00,1,1,0,0,0
18/12/2011,04:15,1,1,0,0,0
18/12/2011,04:30,1,1,0,0,0
18/12/2011,04:45,1,1,0,0,0
18/12/2011,05:00,2,0,1,1,0
18/12/2011,05:15,0,0,0,0,0
18/12/2011,05:30,1,0,1,0,0
18/12/2011,05:45,0,0,0,0,0
18/12/2011,06:00,0,0,0,0,0
18/12/2011,06:15,2,0,2,0,0
18/12/2011,06:30,1,0,1,0,0
18/12/2011,06:45,1,0,1,0,0
18/12/2011,07:00,0,0,0,0,0
18/12/2011,07:15,2,1,1,0,0
18/12/2011,07:30,2,0,2,0,0
18/12/2011,07:45,3,2,1,0,0
18/12/2011,08:00,2,2,0,0,0
18/12/2011,08:15,3,1,2,0,0
18/12/2011,08:30,7,0,5,0,2
18/12/2011,08:45,7,0,4,1,2
18/12/2011,09:00,12,3,6,1,2
18/12/2011,09:15,12,4,6,0,2
18/12/2011,09:30,15,5,7,0,3
18/12/2011,09:45,20,4,8,1,7
18/12/2011,10:00,16,3,13,0,0
18/12/2011,10:15,22,9,10,0,3
18/12/2011,10:30,17,6,10,0,1
18/12/2011,10:45,39,10,20,1,8
18/12/2011,11:00,32,3,18,4,7
18/12/2011,11:15,29,10,14,1,4
18/12/2011,11:30,40,15,15,3,7
18/12/2011,11:45,35,17,14,3,1
18/12/2011,12:00,29,12,14,1,2
18/12/2011,12:15,38,8,22,4,4
18/12/2011,12:30,31,7,20,3,1
18/12/2011,12:45,49,13,23,3,10
18/12/2011,13:00,38,6,22,2,8
18/12/2011,13:15,49,6,32,3,8
18/12/2011,13:30,44,15,26,0,3
18/12/2011,13:45,36,13,15,0,8
18/12/2011,14:00,32,11,14,5,2
18/12/2011,14:15,39,17,17,3,2
18/12/2011,14:30,32,7,14,2,9
18/12/2011,14:45,43,15,16,4,8
18/12/2011,15:00,50,14,29,3,4
18/12/2011,15:15,51,16,25,3,7
18/12/2011,15:30,38,16,16,4,2
18/12/2011,15:45,36,16,11,6,3
18/12/2011,16:00,51,25,16,6,4
18/12/2011,16:15,34,16,9,3,6
18/12/2011,16:30,46,23,16,4,3
18/12/2011,16:45,27,11,10,3,3
18/12/2011,17:00,52,23,20,5,4
18/12/2011,17:15,39,18,16,1,4
18/12/2011,17:30,36,19,9,2,6
18/12/2011,17:45,48,24,19,1,4
18/12/2011,18:00,34,18,14,0,2
18/12/2011,18:15,47,24,16,3,4
18/12/2011,18:30,32,10,15,1,6
18/12/2011,18:45,24,10,11,1,2
18/12/2011,19:00,23,13,4,1,5
18/12/2011,19:15,17,9,7,0,1
18/12/2011,19:30,18,12,3,2,1
18/12/2011,19:45,14,9,4,1,0
18/12/2011,20:00,18,13,5,0,0
18/12/2011,20:15,5,5,0,0,0
18/12/2011,20:30,11,8,3,0,0
18/12/2011,20:45,12,3,6,0,3
18/12/2011,21:00,12,5,4,3,0
18/12/2011,21:15,11,8,3,0,0
18/12/2011,21:30,5,3,1,1,0
18/12/2011,21:45,8,5,1,0,2
18/12/2011,22:00,3,3,0,0,0
18/12/2011,22:15,6,5,1,0,0
18/12/2011,22:30,4,4,0,0,0
18/12/2011,22:45,6,3,2,1,0
18/12/2011,23:00,7,1,3,3,0
18/12/2011,23:15,8,3,2,2,1
18/12/2011,23:30,1,1,0,0,0
18/12/2011,23:45,5,4,1,0,0
19/12/2011,00:00,6,5,0,0,1
19/12/2011,00:15,1,0,0,1,0
19/12/2011,00:30,3,2,0,0,1
19/12/2011,00:45,3,2,0,1,0
19/12/2011,01:00,4,3,1,0,0
19/12/2011,01:15,1,0,0,1,0
19/12/2011,01:30,2,0,0,2,0
19/12/2011,01:45,1,1,0,0,0
19/12/2011,02:00,3,0,1,1,1
19/12/2011,02:15,0,0,0,0,0
19/12/2011,02:30,2,2,0,0,0
19/12/2011,02:45,2,1,0,1,0
19/12/2011,03:00,0,0,0,0,0
19/12/2011,03:15,0,0,0,0,0
19/12/2011,03:30,1,1,0,0,0
19/12/2011,03:45,0,0,0,0,0
19/12/2011,04:00,0,0,0,0,0
19/12/2011,04:15,0,0,0,0,0
19/12/2011,04:30,2,0,1,0,1
19/12/2011,04:45,0,0,0,0,0
19/12/2011,05:00,0,0,0,0,0
19/12/2011,05:15,0,0,0,0,0
19/12/2011,05:30,2,0,2,0,0
19/12/2011,05:45,1,1,0,0,0
19/12/2011,06:00,2,0,1,1,0
19/12/2011,06:15,2,0,2,0,0
19/12/2011,06:30,3,0,3,0,0
19/12/2011,06:45,5,1,2,0,2
19/12/2011,07:00,9,1,4,1,3
19/12/2011,07:15,6,2,2,0,2
19/12/2011,07:30,17,4,9,1,3
19/12/2011,07:45,35,9,20,1,5
19/12/2011,08:00,22,9,10,0,3
19/12/2011,08:15,28,8,11,5,4
19/12/2011,08:30,28,5,9,5,9
19/12/2011,08:45,37,3,21,5,8
19/12/2011,09:00,35,5,14,4,12
19/12/2011,09:15,43,9,20,2,12
19/12/2011,09:30,48,8,17,3,20
19/12/2011,09:45,55,9,26,7,13
19/12/2011,10:00,46,3,23,0,20
19/12/2011,10:15,32,6,16,3,7
19/12/2011,10:30,32,4,12,4,12
19/12/2011,10:45,28,6,10,1,11
19/12/2011,11:00,14,1,7,3,3
19/12/2011,11:15,21,4,8,5,4
19/12/2011,11:30,24,4,9,6,5
19/12/2011,11:45,21,7,11,0,3
19/12/2011,12:00,14,3,7,1,3
19/12/2011,12:15,23,3,8,7,5
19/12/2011,12:30,23,10,12,1,0
19/12/2011,12:45,20,2,11,4,3
19/12/2011,13:00,23,3,16,4,0
19/12/2011,13:15,44,15,19,1,9
19/12/2011,13:30,38,12,19,3,4
19/12/2011,13:45,24,12,7,0,5
19/12/2011,14:00,47,15,21,1,10
19/12/2011,14:15,42,11,27,2,2
19/12/2011,14:30,23,9,11,1,2
19/12/2011,14:45,31,14,11,4,2
19/12/2011,15:00,29,12,11,0,6
19/12/2011,15:15,38,13,18,3,4
19/12/2011,15:30,31,11,13,4,3
19/12/2011,15:45,25,10,8,2,5
19/12/2011,16:00,27,8,11,2,6
19/12/2011,16:15,39,16,14,2,7
19/12/2011,16:30,40,15,12,2,11
19/12/2011,16:45,27,11,10,0,6
19/12/2011,17:00,33,14,10,5,4
19/12/2011,17:15,43,16,18,3,6
19/12/2011,17:30,38,21,11,2,4
19/12/2011,17:45,56,23,20,7,6
19/12/2011,18:00,61,26,22,4,9
19/12/2011,18:15,67,29,22,7,9
19/12/2011,18:30,59,22,24,4,9
19/12/2011,18:45,85,31,40,2,12
19/12/2011,19:00,76,37,23,5,11
19/12/2011,19:15,76,34,28,2,12
19/12/2011,19:30,55,22,19,3,11
19/12/2011,19:45,59,26,21,2,10
19/12/2011,20:00,49,28,10,6,5
19/12/2011,20:15,43,25,11,3,4
19/12/2011,20:30,37,14,13,7,3
19/12/2011,20:45,23,13,7,3,0
19/12/2011,21:00,22,14,6,0,2
19/12/2011,21:15,26,19,6,0,1
19/12/2011,21:30,20,8,9,2,1
19/12/2011,21:45,23,14,4,5,0
19/12/2011,22:00,16,13,2,0,1
19/12/2011,22:15,18,13,3,1,1
19/12/2011,22:30,13,6,7,0,0
19/12/2011,22:45,19,11,6,1,1
19/12/2011,23:00,12,5,3,3,1
19/12/2011,23:15,21,13,4,3,1
19/12/2011,23:30,10,7,0,3,0
19/12/2011,23:45,9,5,1,1,2
20/12/2011,00:00,6,4,1,0,1
20/12/2011,00:15,8,3,4,0,1
20/12/2011,00:30,11,10,0,1,0
20/12/2011,00:45,6,2,1,3,0
20/12/2011,01:00,0,0,0,0,0
20/12/2011,01:15,10,4,0,6,0
20/12/2011,01:30,3,1,0,2,0
20/12/2011,01:45,1,0,1,0,0
20/12/2011,02:00,3,0,0,3,0
20/12/2011,02:15,2,2,0,0,0
20/12/2011,02:30,2,2,0,0,0
20/12/2011,02:45,6,6,0,0,0
20/12/2011,03:00,2,1,0,0,1
20/12/2011,03:15,1,1,0,0,0
20/12/2011,03:30,1,1,0,0,0
20/12/2011,03:45,0,0,0,0,0
20/12/2011,04:00,0,0,0,0,0
20/12/2011,04:15,1,0,0,0,1
20/12/2011,04:30,0,0,0,0,0
20/12/2011,04:45,0,0,0,0,0
20/12/2011,05:00,1,0,1,0,0
20/12/2011,05:15,0,0,0,0,0
20/12/2011,05:30,0,0,0,0,0
20/12/2011,05:45,1,0,0,1,0
20/12/2011,06:00,11,0,11,0,0
20/12/2011,06:15,5,1,3,1,0
20/12/2011,06:30,5,2,2,0,1
20/12/2011,06:45,8,1,2,1,4
20/12/2011,07:00,6,1,4,0,1
20/12/2011,07:15,24,3,15,2,4
20/12/2011,07:30,22,2,16,0,4
20/12/2011,07:45,31,4,26,0,1
20/12/2011,08:00,19,4,6,4,5
20/12/2011,08:15,36,8,16,3,9
20/12/2011,08:30,34,7,13,1,13
20/12/2011,08:45,37,11,9,4,13
20/12/2011,09:00,37,10,14,3,10
20/12/2011,09:15,56,6,31,6,13
20/12/2011,09:30,45,10,19,8,8
20/12/2011,09:45,57,8,28,3,18
20/12/2011,10:00,45,10,25,1,9
20/12/2011,10:15,39,7,14,3,15
20/12/2011,10:30,38,3,19,6,10
20/12/2011,10:45,26,2,8,5,11
20/12/2011,11:00,13,3,6,0,4
20/12/2011,11:15,20,3,14,0,3
20/12/2011,11:30,19,4,9,2,4
20/12/2011,11:45,25,7,9,4,5
20/12/2011,12:00,26,5,13,2,6
20/12/2011,12:15,19,4,10,0,5
20/12/2011,12:30,27,3,21,1,2
20/12/2011,12:45,22,11,8,0,3
20/12/2011,13:00,42,8,26,1,7
20/12/2011,13:15,35,11,17,3,4
20/12/2011,13:30,32,3,25,0,4
20/12/2011,13:45,39,16,17,3,3
20/12/2011,14:00,33,17,14,1,1
20/12/2011,14:15,31,14,9,1,7
20/12/2011,14:30,36,11,17,4,4
20/12/2011,14:45,32,6,23,2,1
20/12/2011,15:00,30,12,11,2,5
20/12/2011,15:15,29,15,10,1,3
20/12/2011,15:30,29,12,13,3,1
20/12/2011,15:45,20,11,8,0,1
20/12/2011,16:00,27,12,10,1,4
20/12/2011,16:15,49,20,19,4,6
20/12/2011,16:30,32,12,13,3,4
20/12/2011,16:45,47,20,21,1,5
20/12/2011,17:00,45,15,17,10,3
20/12/2011,17:15,49,24,18,2,5
20/12/2011,17:30,43,19,11,7,6
20/12/2011,17:45,53,25,13,5,10
20/12/2011,18:00,61,19,28,6,8
20/12/2011,18:15,83,34,33,9,7
20/12/2011,18:30,67,28,24,2,13
20/12/2011,18:45,73,30,23,6,14
20/12/2011,19:00,60,25,23,3,9
20/12/2011,19:15,68,31,21,8,8
20/12/2011,19:30,58,26,19,4,9
20/12/2011,19:45,46,13,19,5,9
20/12/2011,20:00,37,17,13,4,3
20/12/2011,20:15,37,22,5,2,8
20/12/2011,20:30,33,13,12,4,4
20/12/2011,20:45,35,23,8,2,2
20/12/2011,21:00,41,16,20,2,3
20/12/2011,21:15,30,17,9,0,4
20/12/2011,21:30,19,14,1,2,2
20/12/2011,21:45,26,12,8,1,5
20/12/2011,22:00,22,13,6,1,2
20/12/2011,22:15,21,14,5,2,0
20/12/2011,22:30,12,10,2,0,0
20/12/2011,22:45,17,9,4,2,2
20/12/2011,23:00,21,4,4,6,7
20/12/2011,23:15,20,12,1,5,2
20/12/2011,23:30,4,2,1,1,0
20/12/2011,23:45,5,4,1,0,0
21/12/2011,00:00,9,6,1,1,1
21/12/2011,00:15,4,2,1,1,0
21/12/2011,00:30,2,0,0,2,0
21/12/2011,00:45,5,1,2,0,2
21/12/2011,01:00,4,1,2,1,0
21/12/2011,01:15,4,3,0,1,0
21/12/2011,01:30,6,2,0,4,0
21/12/2011,01:45,5,3,2,0,0
21/12/2011,02:00,2,1,0,1,0
21/12/2011,02:15,1,0,1,0,0
21/12/2011,02:30,1,1,0,0,0
21/12/2011,02:45,0,0,0,0,0
21/12/2011,03:00,3,1,0,2,0
21/12/2011,03:15,4,4,0,0,0
21/12/2011,03:30,0,0,0,0,0
21/12/2011,03:45,1,0,0,1,0
21/12/2011,04:00,0,0,0,0,0
21/12/2011,04:15,0,0,0,0,0
21/12/2011,04:30,2,0,0,0,2
21/12/2011,04:45,0,0,0,0,0
21/12/2011,05:00,0,0,0,0,0
21/12/2011,05:15,1,0,0,0,1
21/12/2011,05:30,0,0,0,0,0
21/12/2011,05:45,0,0,0,0,0
21/12/2011,06:00,2,1,1,0,0
21/12/2011,06:15,1,1,0,0,0
21/12/2011,06:30,1,1,0,0,0
21/12/2011,06:45,10,1,5,1,3
21/12/2011,07:00,9,3,3,0,3
21/12/2011,07:15,15,6,5,0,4
21/12/2011,07:30,12,2,8,0,2
21/12/2011,07:45,39,7,26,0,6
21/12/2011,08:00,32,14,8,4,6
21/12/2011,08:15,34,16,8,1,9
21/12/2011,08:30,31,9,14,2,6
21/12/2011,08:45,42,8,19,3,12
21/12/2011,09:00,35,4,16,3,12
21/12/2011,09:15,44,13,19,1,11
21/12/2011,09:30,32,7,14,4,7
21/12/2011,09:45,49,15,21,2,11
21/12/2011,10:00,42,6,24,1,11
21/12/2011,10:15,36,4,20,2,10
21/12/2011,10:30,38,4,14,3,17
21/12/2011,10:45,18,4,7,1,6
21/12/2011,11:00,11,1,7,1,2
21/12/2011,11:15,15,4,8,0,3
21/12/2011,11:30,19,4,9,1,5
21/12/2011,11:45,18,6,7,3,2
21/12/2011,12:00,13,4,6,0,3
21/12/2011,12:15,15,4,5,4,2
21/12/2011,12:30,21,8,10,2,1
21/12/2011,12:45,10,5,5,0,0
21/12/2011,13:00,5,3,2,0,0
21/12/2011,13:15,8,3,3,1,1
21/12/2011,13:30,23,4,16,1,2
21/12/2011,13:45,28,12,14,0,2
21/12/2011,14:00,14,6,5,2,1
21/12/2011,14:15,25,5,16,2,2
21/12/2011,14:30,22,8,12,0,2
21/12/2011,14:45,13,2,9,0,2
21/12/2011,15:00,11,3,7,0,1
21/12/2011,15:15,13,9,3,0,1
21/12/2011,15:30,15,7,6,1,1
21/12/2011,15:45,13,6,4,0,3
21/12/2011,16:00,18,8,6,2,2
21/12/2011,16:15,25,13,9,2,1
21/12/2011,16:30,12,1,5,3,3
21/12/2011,16:45,19,8,7,1,3
21/12/2011,17:00,21,11,9,1,0
21/12/2011,17:15,14,8,1,1,4
21/12/2011,17:30,33,6,14,6,7
21/12/2011,17:45,28,12,8,7,1
21/12/2011,18:00,32,10,17,2,3
21/12/2011,18:15,53,19,22,6,6
21/12/2011,18:30,38,11,18,3,6
21/12/2011,18:45,58,30,20,3,5
21/12/2011,19:00,54,25,15,2,12
21/12/2011,19:15,49,19,19,5,6
21/12/2011,19:30,44,19,12,8,5
21/12/2011,19:45,38,16,15,3,4
21/12/2011,20:00,51,24,20,2,5
21/12/2011,20:15,28,11,14,0,3
21/12/2011,20:30,34,20,8,3,3
21/12/2011,20:45,22,13,8,1,0
21/12/2011,21:00,17,9,6,1,1
