Date,,Ballston Connector,Ballston Connector Ped IN,Ballston Connector Ped OUT,Ballston Connector Bike IN,Ballston Connector Bike OUT
26/12/2012,17:30,1,0,1,0,0
26/12/2012,17:45,0,0,0,0,0
26/12/2012,18:00,1,0,0,0,1
26/12/2012,18:15,1,0,1,0,0
26/12/2012,18:30,5,0,5,0,0
26/12/2012,18:45,0,0,0,0,0
26/12/2012,19:00,0,0,0,0,0
26/12/2012,19:15,2,1,1,0,0
26/12/2012,19:30,1,0,0,0,1
26/12/2012,19:45,0,0,0,0,0
26/12/2012,20:00,1,0,1,0,0
26/12/2012,20:15,0,0,0,0,0
26/12/2012,20:30,0,0,0,0,0
26/12/2012,20:45,0,0,0,0,0
26/12/2012,21:00,1,0,1,0,0
26/12/2012,21:15,0,0,0,0,0
26/12/2012,21:30,0,0,0,0,0
26/12/2012,21:45,0,0,0,0,0
26/12/2012,22:00,0,0,0,0,0
26/12/2012,22:15,0,0,0,0,0
26/12/2012,22:30,0,0,0,0,0
26/12/2012,22:45,0,0,0,0,0
26/12/2012,23:00,1,0,1,0,0
26/12/2012,23:15,1,0,1,0,0
26/12/2012,23:30,0,0,0,0,0
26/12/2012,23:45,0,0,0,0,0
27/12/2012,00:00,0,0,0,0,0
27/12/2012,00:15,0,0,0,0,0
27/12/2012,00:30,0,0,0,0,0
27/12/2012,00:45,0,0,0,0,0
27/12/2012,01:00,0,0,0,0,0
27/12/2012,01:15,0,0,0,0,0
27/12/2012,01:30,0,0,0,0,0
27/12/2012,01:45,1,0,1,0,0
27/12/2012,02:00,0,0,0,0,0
27/12/2012,02:15,0,0,0,0,0
27/12/2012,02:30,0,0,0,0,0
27/12/2012,02:45,0,0,0,0,0
27/12/2012,03:00,0,0,0,0,0
27/12/2012,03:15,0,0,0,0,0
27/12/2012,03:30,0,0,0,0,0
27/12/2012,03:45,0,0,0,0,0
27/12/2012,04:00,0,0,0,0,0
27/12/2012,04:15,0,0,0,0,0
27/12/2012,04:30,0,0,0,0,0
27/12/2012,04:45,1,1,0,0,0
27/12/2012,05:00,0,0,0,0,0
27/12/2012,05:15,2,1,1,0,0
27/12/2012,05:30,2,0,0,2,0
27/12/2012,05:45,1,1,0,0,0
27/12/2012,06:00,4,3,1,0,0
27/12/2012,06:15,0,0,0,0,0
27/12/2012,06:30,1,0,1,0,0
27/12/2012,06:45,1,0,0,1,0
27/12/2012,07:00,3,1,2,0,0
27/12/2012,07:15,5,4,0,1,0
27/12/2012,07:30,5,1,0,3,1
27/12/2012,07:45,4,1,2,1,0
27/12/2012,08:00,5,5,0,0,0
27/12/2012,08:15,11,8,1,1,1
27/12/2012,08:30,10,8,1,1,0
27/12/2012,08:45,3,1,0,2,0
27/12/2012,09:00,4,2,0,2,0
27/12/2012,09:15,6,4,1,1,0
27/12/2012,09:30,3,2,1,0,0
27/12/2012,09:45,1,0,0,1,0
27/12/2012,10:00,4,1,0,2,1
27/12/2012,10:15,4,1,2,1,0
27/12/2012,10:30,3,1,1,1,0
27/12/2012,10:45,2,1,1,0,0
27/12/2012,11:00,3,1,1,0,1
27/12/2012,11:15,2,0,0,1,1
27/12/2012,11:30,4,3,1,0,0
27/12/2012,11:45,2,2,0,0,0
27/12/2012,12:00,6,3,3,0,0
27/12/2012,12:15,5,4,1,0,0
27/12/2012,12:30,7,5,2,0,0
27/12/2012,12:45,6,3,3,0,0
27/12/2012,13:00,2,1,0,1,0
27/12/2012,13:15,1,0,1,0,0
27/12/2012,13:30,1,0,1,0,0
27/12/2012,13:45,0,0,0,0,0
27/12/2012,14:00,5,1,4,0,0
27/12/2012,14:15,2,1,0,0,1
27/12/2012,14:30,5,2,3,0,0
27/12/2012,14:45,4,1,2,1,0
27/12/2012,15:00,3,0,1,0,2
27/12/2012,15:15,7,4,1,1,1
27/12/2012,15:30,3,2,1,0,0
27/12/2012,15:45,4,1,2,0,1
27/12/2012,16:00,6,2,3,0,1
27/12/2012,16:15,7,2,3,0,2
27/12/2012,16:30,8,1,5,2,0
27/12/2012,16:45,9,1,7,0,1
27/12/2012,17:00,7,4,2,0,1
27/12/2012,17:15,9,3,6,0,0
27/12/2012,17:30,2,0,1,0,1
27/12/2012,17:45,1,0,1,0,0
27/12/2012,18:00,5,0,3,1,1
27/12/2012,18:15,7,3,1,0,3
27/12/2012,18:30,2,0,2,0,0
27/12/2012,18:45,2,0,1,0,1
27/12/2012,19:00,3,0,2,0,1
27/12/2012,19:15,1,0,1,0,0
27/12/2012,19:30,0,0,0,0,0
27/12/2012,19:45,0,0,0,0,0
27/12/2012,20:00,0,0,0,0,0
27/12/2012,20:15,0,0,0,0,0
27/12/2012,20:30,0,0,0,0,0
27/12/2012,20:45,0,0,0,0,0
27/12/2012,21:00,0,0,0,0,0
27/12/2012,21:15,0,0,0,0,0
27/12/2012,21:30,2,1,0,1,0
27/12/2012,21:45,3,0,3,0,0
27/12/2012,22:00,1,0,0,0,1
27/12/2012,22:15,1,1,0,0,0
27/12/2012,22:30,0,0,0,0,0
27/12/2012,22:45,0,0,0,0,0
27/12/2012,23:00,1,0,1,0,0
27/12/2012,23:15,0,0,0,0,0
27/12/2012,23:30,0,0,0,0,0
27/12/2012,23:45,0,0,0,0,0
28/12/2012,00:00,0,0,0,0,0
28/12/2012,00:15,1,1,0,0,0
28/12/2012,00:30,0,0,0,0,0
28/12/2012,00:45,0,0,0,0,0
28/12/2012,01:00,0,0,0,0,0
28/12/2012,01:15,0,0,0,0,0
28/12/2012,01:30,0,0,0,0,0
28/12/2012,01:45,0,0,0,0,0
28/12/2012,02:00,0,0,0,0,0
28/12/2012,02:15,1,0,1,0,0
28/12/2012,02:30,1,1,0,0,0
28/12/2012,02:45,0,0,0,0,0
28/12/2012,03:00,0,0,0,0,0
28/12/2012,03:15,0,0,0,0,0
28/12/2012,03:30,0,0,0,0,0
28/12/2012,03:45,0,0,0,0,0
28/12/2012,04:00,0,0,0,0,0
28/12/2012,04:15,0,0,0,0,0
28/12/2012,04:30,0,0,0,0,0
28/12/2012,04:45,0,0,0,0,0
28/12/2012,05:00,2,2,0,0,0
28/12/2012,05:15,0,0,0,0,0
28/12/2012,05:30,0,0,0,0,0
28/12/2012,05:45,1,1,0,0,0
28/12/2012,06:00,1,1,0,0,0
28/12/2012,06:15,3,2,0,1,0
28/12/2012,06:30,0,0,0,0,0
28/12/2012,06:45,3,1,0,1,1
28/12/2012,07:00,2,1,1,0,0
28/12/2012,07:15,3,2,0,0,1
28/12/2012,07:30,4,3,0,1,0
28/12/2012,07:45,5,3,0,2,0
28/12/2012,08:00,7,6,1,0,0
28/12/2012,08:15,5,2,1,2,0
28/12/2012,08:30,12,6,2,4,0
28/12/2012,08:45,8,4,3,1,0
28/12/2012,09:00,3,1,2,0,0
28/12/2012,09:15,6,4,1,1,0
28/12/2012,09:30,4,2,1,1,0
28/12/2012,09:45,3,0,1,0,2
28/12/2012,10:00,3,2,0,0,1
28/12/2012,10:15,1,1,0,0,0
28/12/2012,10:30,1,1,0,0,0
28/12/2012,10:45,6,3,1,1,1
28/12/2012,11:00,3,1,2,0,0
28/12/2012,11:15,7,2,5,0,0
28/12/2012,11:30,6,3,3,0,0
28/12/2012,11:45,6,2,3,0,1
28/12/2012,12:00,7,3,4,0,0
28/12/2012,12:15,5,4,1,0,0
28/12/2012,12:30,6,1,5,0,0
28/12/2012,12:45,5,1,2,2,0
28/12/2012,13:00,6,4,2,0,0
28/12/2012,13:15,2,2,0,0,0
28/12/2012,13:30,6,2,3,0,1
28/12/2012,13:45,2,1,0,0,1
28/12/2012,14:00,4,1,1,2,0
28/12/2012,14:15,4,2,2,0,0
28/12/2012,14:30,9,6,2,0,1
28/12/2012,14:45,3,0,2,1,0
28/12/2012,15:00,2,0,1,0,1
28/12/2012,15:15,3,0,1,0,2
28/12/2012,15:30,12,3,2,3,4
28/12/2012,15:45,4,0,2,0,2
28/12/2012,16:00,11,2,5,1,3
28/12/2012,16:15,11,6,1,2,2
28/12/2012,16:30,14,9,2,1,2
28/12/2012,16:45,6,2,1,0,3
28/12/2012,17:00,11,5,5,1,0
28/12/2012,17:15,8,2,1,4,1
28/12/2012,17:30,7,4,1,0,2
28/12/2012,17:45,6,0,3,1,2
28/12/2012,18:00,1,0,1,0,0
28/12/2012,18:15,2,0,2,0,0
28/12/2012,18:30,2,0,2,0,0
28/12/2012,18:45,3,2,1,0,0
28/12/2012,19:00,2,1,1,0,0
28/12/2012,19:15,2,0,2,0,0
28/12/2012,19:30,4,0,4,0,0
28/12/2012,19:45,2,0,2,0,0
28/12/2012,20:00,2,1,1,0,0
28/12/2012,20:15,1,0,1,0,0
28/12/2012,20:30,0,0,0,0,0
28/12/2012,20:45,0,0,0,0,0
28/12/2012,21:00,4,1,2,0,1
28/12/2012,21:15,0,0,0,0,0
28/12/2012,21:30,1,1,0,0,0
28/12/2012,21:45,1,0,1,0,0
28/12/2012,22:00,1,0,1,0,0
28/12/2012,22:15,0,0,0,0,0
28/12/2012,22:30,0,0,0,0,0
28/12/2012,22:45,0,0,0,0,0
28/12/2012,23:00,0,0,0,0,0
28/12/2012,23:15,0,0,0,0,0
28/12/2012,23:30,0,0,0,0,0
28/12/2012,23:45,0,0,0,0,0
29/12/2012,00:00,0,0,0,0,0
29/12/2012,00:15,0,0,0,0,0
29/12/2012,00:30,1,0,1,0,0
29/12/2012,00:45,0,0,0,0,0
29/12/2012,01:00,0,0,0,0,0
29/12/2012,01:15,1,0,1,0,0
29/12/2012,01:30,0,0,0,0,0
29/12/2012,01:45,0,0,0,0,0
29/12/2012,02:00,0,0,0,0,0
29/12/2012,02:15,0,0,0,0,0
29/12/2012,02:30,0,0,0,0,0
29/12/2012,02:45,1,0,1,0,0
29/12/2012,03:00,0,0,0,0,0
29/12/2012,03:15,3,1,1,0,1
29/12/2012,03:30,0,0,0,0,0
29/12/2012,03:45,0,0,0,0,0
29/12/2012,04:00,0,0,0,0,0
29/12/2012,04:15,0,0,0,0,0
29/12/2012,04:30,1,1,0,0,0
29/12/2012,04:45,0,0,0,0,0
29/12/2012,05:00,1,0,1,0,0
29/12/2012,05:15,0,0,0,0,0
29/12/2012,05:30,1,1,0,0,0
29/12/2012,05:45,0,0,0,0,0
29/12/2012,06:00,0,0,0,0,0
29/12/2012,06:15,0,0,0,0,0
29/12/2012,06:30,0,0,0,0,0
29/12/2012,06:45,0,0,0,0,0
29/12/2012,07:00,0,0,0,0,0
29/12/2012,07:15,1,0,1,0,0
29/12/2012,07:30,3,3,0,0,0
29/12/2012,07:45,4,2,1,1,0
29/12/2012,08:00,0,0,0,0,0
29/12/2012,08:15,4,3,1,0,0
29/12/2012,08:30,3,2,0,1,0
29/12/2012,08:45,2,1,1,0,0
29/12/2012,09:00,3,1,2,0,0
29/12/2012,09:15,3,1,1,0,1
29/12/2012,09:30,5,3,2,0,0
29/12/2012,09:45,4,2,1,0,1
29/12/2012,10:00,4,1,3,0,0
29/12/2012,10:15,1,0,1,0,0
29/12/2012,10:30,0,0,0,0,0
29/12/2012,10:45,0,0,0,0,0
29/12/2012,11:00,0,0,0,0,0
29/12/2012,11:15,2,1,1,0,0
29/12/2012,11:30,4,3,0,1,0
29/12/2012,11:45,3,3,0,0,0
29/12/2012,12:00,0,0,0,0,0
29/12/2012,12:15,0,0,0,0,0
29/12/2012,12:30,2,1,0,0,1
29/12/2012,12:45,3,1,2,0,0
29/12/2012,13:00,0,0,0,0,0
29/12/2012,13:15,1,0,1,0,0
29/12/2012,13:30,3,0,1,1,1
29/12/2012,13:45,4,1,1,2,0
29/12/2012,14:00,5,2,2,1,0
29/12/2012,14:15,2,0,1,0,1
29/12/2012,14:30,3,3,0,0,0
29/12/2012,14:45,3,1,1,1,0
29/12/2012,15:00,4,3,1,0,0
29/12/2012,15:15,0,0,0,0,0
29/12/2012,15:30,2,0,2,0,0
29/12/2012,15:45,15,9,4,1,1
29/12/2012,16:00,4,3,1,0,0
29/12/2012,16:15,8,3,4,0,1
29/12/2012,16:30,4,1,3,0,0
29/12/2012,16:45,5,2,1,2,0
29/12/2012,17:00,6,2,3,1,0
29/12/2012,17:15,8,2,3,3,0
29/12/2012,17:30,1,1,0,0,0
29/12/2012,17:45,4,2,0,1,1
29/12/2012,18:00,1,1,0,0,0
29/12/2012,18:15,1,0,1,0,0
29/12/2012,18:30,2,1,0,1,0
29/12/2012,18:45,2,0,1,0,1
29/12/2012,19:00,3,2,1,0,0
29/12/2012,19:15,2,2,0,0,0
29/12/2012,19:30,0,0,0,0,0
29/12/2012,19:45,0,0,0,0,0
29/12/2012,20:00,0,0,0,0,0
29/12/2012,20:15,0,0,0,0,0
29/12/2012,20:30,0,0,0,0,0
29/12/2012,20:45,2,0,2,0,0
29/12/2012,21:00,0,0,0,0,0
29/12/2012,21:15,0,0,0,0,0
29/12/2012,21:30,2,0,2,0,0
29/12/2012,21:45,1,1,0,0,0
29/12/2012,22:00,0,0,0,0,0
29/12/2012,22:15,1,0,1,0,0
29/12/2012,22:30,0,0,0,0,0
29/12/2012,22:45,0,0,0,0,0
29/12/2012,23:00,0,0,0,0,0
29/12/2012,23:15,0,0,0,0,0
29/12/2012,23:30,0,0,0,0,0
29/12/2012,23:45,0,0,0,0,0
30/12/2012,00:00,0,0,0,0,0
30/12/2012,00:15,0,0,0,0,0
30/12/2012,00:30,0,0,0,0,0
30/12/2012,00:45,0,0,0,0,0
30/12/2012,01:00,1,0,1,0,0
30/12/2012,01:15,1,0,0,0,1
30/12/2012,01:30,0,0,0,0,0
30/12/2012,01:45,1,1,0,0,0
30/12/2012,02:00,0,0,0,0,0
30/12/2012,02:15,0,0,0,0,0
30/12/2012,02:30,1,0,0,0,1
30/12/2012,02:45,1,0,1,0,0
30/12/2012,03:00,0,0,0,0,0
30/12/2012,03:15,0,0,0,0,0
30/12/2012,03:30,0,0,0,0,0
30/12/2012,03:45,0,0,0,0,0
30/12/2012,04:00,0,0,0,0,0
30/12/2012,04:15,0,0,0,0,0
30/12/2012,04:30,0,0,0,0,0
30/12/2012,04:45,0,0,0,0,0
30/12/2012,05:00,0,0,0,0,0
30/12/2012,05:15,0,0,0,0,0
30/12/2012,05:30,0,0,0,0,0
30/12/2012,05:45,0,0,0,0,0
30/12/2012,06:00,0,0,0,0,0
30/12/2012,06:15,1,1,0,0,0
30/12/2012,06:30,0,0,0,0,0
30/12/2012,06:45,1,1,0,0,0
30/12/2012,07:00,3,2,1,0,0
30/12/2012,07:15,1,1,0,0,0
30/12/2012,07:30,1,0,1,0,0
30/12/2012,07:45,1,1,0,0,0
30/12/2012,08:00,2,2,0,0,0
30/12/2012,08:15,2,2,0,0,0
30/12/2012,08:30,0,0,0,0,0
30/12/2012,08:45,4,1,3,0,0
30/12/2012,09:00,5,0,5,0,0
30/12/2012,09:15,4,4,0,0,0
30/12/2012,09:30,4,2,1,0,1
30/12/2012,09:45,7,0,5,0,2
30/12/2012,10:00,6,4,2,0,0
30/12/2012,10:15,2,2,0,0,0
30/12/2012,10:30,3,3,0,0,0
30/12/2012,10:45,6,1,5,0,0
30/12/2012,11:00,4,1,3,0,0
30/12/2012,11:15,5,2,1,2,0
30/12/2012,11:30,4,2,1,1,0
30/12/2012,11:45,9,6,1,2,0
30/12/2012,12:00,6,6,0,0,0
30/12/2012,12:15,4,2,2,0,0
30/12/2012,12:30,5,1,4,0,0
30/12/2012,12:45,6,3,2,1,0
30/12/2012,13:00,4,0,3,1,0
30/12/2012,13:15,0,0,0,0,0
30/12/2012,13:30,5,3,2,0,0
30/12/2012,13:45,4,0,1,1,2
30/12/2012,14:00,2,0,1,0,1
30/12/2012,14:15,2,2,0,0,0
30/12/2012,14:30,4,3,1,0,0
30/12/2012,14:45,0,0,0,0,0
30/12/2012,15:00,4,2,0,1,1
30/12/2012,15:15,2,2,0,0,0
30/12/2012,15:30,1,0,1,0,0
30/12/2012,15:45,8,2,4,1,1
30/12/2012,16:00,5,3,0,1,1
30/12/2012,16:15,10,3,5,0,2
30/12/2012,16:30,3,2,1,0,0
30/12/2012,16:45,2,0,2,0,0
30/12/2012,17:00,4,1,2,0,1
30/12/2012,17:15,6,1,3,1,1
30/12/2012,17:30,3,2,1,0,0
30/12/2012,17:45,2,0,0,2,0
30/12/2012,18:00,9,7,2,0,0
30/12/2012,18:15,0,0,0,0,0
30/12/2012,18:30,1,0,0,1,0
30/12/2012,18:45,3,3,0,0,0
30/12/2012,19:00,0,0,0,0,0
30/12/2012,19:15,3,1,2,0,0
30/12/2012,19:30,0,0,0,0,0
30/12/2012,19:45,1,1,0,0,0
30/12/2012,20:00,4,0,4,0,0
30/12/2012,20:15,0,0,0,0,0
30/12/2012,20:30,0,0,0,0,0
30/12/2012,20:45,1,0,1,0,0
30/12/2012,21:00,2,0,2,0,0
30/12/2012,21:15,0,0,0,0,0
30/12/2012,21:30,0,0,0,0,0
30/12/2012,21:45,1,0,1,0,0
30/12/2012,22:00,1,1,0,0,0
30/12/2012,22:15,0,0,0,0,0
30/12/2012,22:30,0,0,0,0,0
30/12/2012,22:45,0,0,0,0,0
30/12/2012,23:00,0,0,0,0,0
30/12/2012,23:15,4,0,4,0,0
30/12/2012,23:30,3,2,0,0,1
30/12/2012,23:45,2,0,2,0,0
31/12/2012,00:00,0,0,0,0,0
31/12/2012,00:15,1,0,1,0,0
31/12/2012,00:30,1,0,1,0,0
31/12/2012,00:45,1,0,0,0,1
31/12/2012,01:00,0,0,0,0,0
31/12/2012,01:15,0,0,0,0,0
31/12/2012,01:30,0,0,0,0,0
31/12/2012,01:45,0,0,0,0,0
31/12/2012,02:00,0,0,0,0,0
31/12/2012,02:15,0,0,0,0,0
31/12/2012,02:30,0,0,0,0,0
31/12/2012,02:45,1,1,0,0,0
31/12/2012,03:00,0,0,0,0,0
31/12/2012,03:15,0,0,0,0,0
31/12/2012,03:30,0,0,0,0,0
31/12/2012,03:45,0,0,0,0,0
31/12/2012,04:00,0,0,0,0,0
31/12/2012,04:15,0,0,0,0,0
31/12/2012,04:30,0,0,0,0,0
31/12/2012,04:45,0,0,0,0,0
31/12/2012,05:00,1,1,0,0,0
31/12/2012,05:15,0,0,0,0,0
31/12/2012,05:30,1,1,0,0,0
31/12/2012,05:45,1,1,0,0,0
31/12/2012,06:00,3,1,1,1,0
31/12/2012,06:15,1,1,0,0,0
31/12/2012,06:30,0,0,0,0,0
31/12/2012,06:45,1,0,0,1,0
31/12/2012,07:00,2,1,0,0,1
31/12/2012,07:15,3,2,0,0,1
31/12/2012,07:30,5,3,0,1,1
31/12/2012,07:45,5,3,1,1,0
31/12/2012,08:00,8,4,1,3,0
31/12/2012,08:15,6,5,0,1,0
31/12/2012,08:30,9,2,0,5,2
31/12/2012,08:45,3,1,0,2,0
31/12/2012,09:00,10,4,2,4,0
31/12/2012,09:15,5,3,0,2,0
31/12/2012,09:30,8,2,4,2,0
31/12/2012,09:45,6,3,2,1,0
31/12/2012,10:00,1,0,1,0,0
31/12/2012,10:15,3,2,1,0,0
31/12/2012,10:30,0,0,0,0,0
31/12/2012,10:45,8,0,6,0,2
31/12/2012,11:00,7,2,4,0,1
31/12/2012,11:15,6,5,1,0,0
31/12/2012,11:30,4,1,2,1,0
31/12/2012,11:45,3,1,2,0,0
31/12/2012,12:00,7,3,3,1,0
31/12/2012,12:15,3,1,1,1,0
31/12/2012,12:30,10,5,4,0,1
31/12/2012,12:45,8,1,7,0,0
31/12/2012,13:00,3,1,1,0,1
31/12/2012,13:15,13,8,4,1,0
31/12/2012,13:30,6,2,1,3,0
31/12/2012,13:45,3,2,1,0,0
31/12/2012,14:00,9,2,4,1,2
31/12/2012,14:15,10,2,4,2,2
31/12/2012,14:30,9,3,2,2,2
31/12/2012,14:45,8,0,2,0,6
31/12/2012,15:00,9,2,3,2,2
31/12/2012,15:15,24,3,4,16,1
31/12/2012,15:30,7,2,1,2,2
31/12/2012,15:45,13,3,7,0,3
31/12/2012,16:00,8,3,2,1,2
31/12/2012,16:15,6,1,3,1,1
31/12/2012,16:30,6,0,2,1,3
31/12/2012,16:45,17,6,2,4,5
31/12/2012,17:00,19,3,5,1,10
31/12/2012,17:15,7,2,2,0,3
31/12/2012,17:30,5,2,1,0,2
31/12/2012,17:45,4,1,2,1,0
31/12/2012,18:00,3,0,0,0,3
31/12/2012,18:15,2,0,1,0,1
31/12/2012,18:30,0,0,0,0,0
31/12/2012,18:45,5,2,2,0,1
31/12/2012,19:00,3,0,1,1,1
31/12/2012,19:15,3,0,2,0,1
31/12/2012,19:30,2,1,0,1,0
31/12/2012,19:45,0,0,0,0,0
31/12/2012,20:00,1,0,1,0,0
31/12/2012,20:15,3,0,2,0,1
31/12/2012,20:30,2,2,0,0,0
31/12/2012,20:45,1,0,1,0,0
31/12/2012,21:00,2,0,2,0,0
31/12/2012,21:15,0,0,0,0,0
31/12/2012,21:30,0,0,0,0,0
31/12/2012,21:45,0,0,0,0,0
31/12/2012,22:00,2,0,2,0,0
31/12/2012,22:15,0,0,0,0,0
31/12/2012,22:30,3,3,0,0,0
31/12/2012,22:45,0,0,0,0,0
31/12/2012,23:00,0,0,0,0,0
31/12/2012,23:15,1,0,1,0,0
31/12/2012,23:30,0,0,0,0,0
31/12/2012,23:45,1,0,1,0,0
